slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,10.970573386660917,6.000400393327787,10.969228112737767,0.22952795715884675,0.36155045412041886
1,0-1-4-5,4,4,4,26.84176489488681,26.84176489488681,10.57382346173808,4.952620613609674,10.572881285080555,1.9165203392731398,1.868059700253042
2,0-1-7-8,4,8,8,20.737003518607906,47.578768413494714,5.67763953120518,2.6987161806273616,5.677327129880126,1.3181851318147995,1.3181851318147935
3,0-1-4-5,4,12,12,16.798962479423228,64.37773089291794,5.789928929507341,3.312318584803092,5.677327129880126,2.925942804453223,2.9259428044532356
4,0-1-7-8,4,16,16,16.090506504998803,80.46823739791674,1.6779426715013124,0.7913872481322943,0.7355136062031988,0.9529025351161791,0.9529025351161664
5,0-1-4-5,4,20,20,3.3515038856512476,83.81974128356799,0.75461856408791,0.43439607299925104,0.6965143262151372,0.35586291105686313,0.3558629110568745
6,0-1-7-8,4,24,24,2.5010010506882523,86.32074233425624,0.21990746965019342,0.10799537956873594,0.12304907324916314,0.10449084431545244,0.13895309960083324
7,0-1-4-5,4,28,28,0.8950274190583556,87.21576975331459,0.07496254316908153,0.05139877544638306,0.06538292149517133,0.03670675393646793,0.03670675393647116
8,0-1-7-8,4,32,32,0.4331573980267605,87.64892715134135,0.08765641797523752,0.057858982868740305,0.07075718639129036,0.04510019033905907,0.05488180176549662
9,0-1-4-5,4,36,36,0.5140844473093091,88.16301159865067,0.08849655543820281,0.04942380468112201,0.04649215255700767,0.050276102642218656,0.05027610264220783
10,0-1-7-8,4,40,40,0.3402224962018824,88.50323409485256,0.08997186843552504,0.06097464877135215,0.0785515750047665,0.050481087200265805,0.06578688566643365
11,0-1-4-5,4,44,44,0.567715595794873,89.07094969064744,0.1311707062610674,0.07234236070309336,0.0785515750047665,0.07381124794507767,0.07381124794507343
12,0-1-7-8,4,48,48,0.45107302196592475,89.52202271261336,0.13362900132550845,0.07181956825451398,0.09844553050784555,0.051747820387500074,0.08109084999879457
13,0-1-4-5,4,52,52,0.61773971049944,90.1397624231128,0.13362900132550845,0.08032383742744512,0.09844553050784555,0.06704309822680855,0.07404273715198428
14,0-1-7-8,4,56,56,0.4404301177238279,90.58019254083662,0.12808371642463723,0.06743000301411235,0.06704992686539413,0.06704309822680855,0.04780460557039845
15,0-1-4-5,4,60,60,0.44391307408896297,91.02410561492559,0.08456975171187953,0.04700544339954438,0.06704992686539413,0.040156417066291715,0.049082841939586785
16,0-1-7-8,4,64,64,0.2993935664716194,91.32349918139721,0.05519721963967852,0.03449077175852664,0.046623573455320866,0.0240334421470143,0.03903643301484294
17,0-1-4-5,4,68,68,0.38327889308120877,91.70677807447842,0.1020121719792598,0.05797471633506473,0.046623573455320866,0.05725742845167124,0.0599748805383058
18,0-1-7-8,4,72,72,0.5069475863942798,92.2137256608727,0.09058035593913703,0.04193570385365591,0.04381370587132949,0.04543347715666482,0.06595017144269377
19,0-1-4-5,4,76,76,0.47878447587537554,92.69251013674807,0.08758804752545331,0.05218146251445907,0.06442727256263936,0.04878358874030851,0.048783588740292316
20,0-1-7-8,4,80,80,0.34740789410612827,93.0399180308542,0.07201717133096712,0.04325912858174157,0.06442727256263936,0.03871793857681458,0.03580250509853755
21,0-1-4-5,4,84,84,0.5689205707339624,93.60883860158816,0.08059829335819463,0.056466259961164035,0.058737808577006945,0.04617845003693434,0.04617845003691201
22,0-1-7-8,4,88,88,0.33287184447597995,93.94171044606414,0.10702100834234089,0.07710412347920022,0.08844348070380192,0.05175281629312819,0.051752816293110016
23,0-1-4-5,4,92,92,0.33186428399993245,94.27357473006407,0.11526228750471411,0.07063759719045874,0.08844348070380192,0.04441990497680077,0.024548914665111
24,0-1-7-8,4,96,96,0.6191983659832485,94.89277309604732,0.1631735721148784,0.10017573945600831,0.08764708177632485,0.08981256883417872,0.08981256883420485
25,0-1-4-5,4,100,100,0.870798960313089,95.76357205636042,0.10781401971058456,0.05414653765562762,0.062071198050432486,0.05470902553004895,0.07050825239491587
26,0-1-7-8,4,104,104,0.7104783877602889,96.4740504441207,0.13102137412871806,0.08966566411727676,0.0738504381358922,0.06954266704510417,0.08807093032390156
27,0-1-4-5,4,108,108,0.4813070468709088,96.95535749099162,0.09867141718776189,0.06625268027363795,0.0738504381358922,0.05366879268964011,0.053668792689627765
28,0-1-7-8,4,112,112,0.5401726115130965,97.49553010250472,0.16405939177134293,0.0741641651918963,0.06311473937195444,0.09257259932948705,0.09257259932949324
29,0-1-4-5,4,116,116,0.6076877670377424,98.10321786954246,0.08362819272300492,0.0478181628145476,0.04843883218158851,0.04509417955715853,0.049628065064212024
30,0-1-7-8,4,120,120,0.4713886700644439,98.5746065396069,0.09256277644525088,0.0457239934665807,0.034746692176113925,0.05170370570217295,0.07969980330209125
31,0-1-4-5,4,124,124,0.3999280284667084,98.97453456807361,0.0867789360774381,0.04506270216169879,0.041980936985808626,0.04955175200152232,0.046818815154225035
32,0-1-7-8,4,128,128,0.4012774986685165,99.37581206674213,0.10283099791632525,0.05572595656518802,0.04534443511410302,0.05617960336303131,0.09538738490272891
33,0-1-4-5,4,132,132,0.34902545733087154,99.724837524073,0.0612012344232415,0.031211566547213822,0.024559484209731863,0.03490812479597409,0.04419010034115445
34,0-1-7-8,4,136,136,0.2542862465986913,99.97912377067169,0.0612012344232415,0.044279803305311054,0.046129786173636944,0.03490812479597409,0.04565340554581354
35,0-1-4-5,4,140,140,0.3536452537451235,100.33276902441682,0.13207762156767436,0.06441346059057618,0.04129233109937047,0.07418400192795079,0.0741840019279465
36,0-1-7-8,4,144,144,0.5132644769667872,100.8460335013836,0.11817171067849992,0.07212493516523882,0.07216198991389433,0.05936321249779106,0.06151943900665913
37,0-1-4-5,4,148,148,0.3405363638904448,101.18656986527405,0.11808157856538765,0.06196619936720091,0.07216198991389433,0.06134617861814483,0.04332792277288888
38,0-1-7-8,4,152,152,0.3754318504572068,101.56200171573126,0.18134776038424164,0.07713355714977127,0.05129082166176602,0.09968773467561638,0.09968773467562642
39,0-1-4-5,4,156,156,0.5773575931069008,102.13935930883815,0.1092994762897218,0.05357038667154177,0.03698823959284425,0.06087872392219093,0.05951763132529919
40,0-1-7-8,4,160,160,0.4079403376802562,102.54729964651841,0.10916033268778164,0.04703937717946301,0.06589074525183491,0.0498815046303269,0.05030137195198847
41,0-1-4-5,4,164,164,0.6186481429890902,103.1659477895075,0.15204011871175013,0.09337370365598394,0.13589863598596708,0.07801045588698238,0.08531333665305141
42,0-1-7-8,4,168,168,0.6791992647907066,103.84514705429821,0.19831877599095857,0.11100325554663927,0.13589863598596708,0.08732411446653292,0.1129627203974124
43,0-1-4-5,4,172,172,0.7991291822126553,104.64427623651086,0.14006874859498583,0.06984752799289308,0.07069359966703814,0.08024612872091633,0.09341490751125292
44,0-1-7-8,4,176,176,0.811912689773406,105.45618892628427,0.1653911922038885,0.09716501726196174,0.11104925924368558,0.08345842601321811,0.09341490751125292
45,0-1-4-5,4,180,180,0.6004355011265022,106.05662442741077,0.1653911922038885,0.11059702285489492,0.11104925924368558,0.08345842601321811,0.06899860390528545
46,0-1-7-8,4,184,184,0.6183569803936357,106.67498140780441,0.21422058691188675,0.10052911626730503,0.07568708061835139,0.118830552747832,0.11883055274783771
47,0-1-4-5,4,188,188,0.4947791603420522,107.16976056814646,0.07330132180206599,0.0550227326510592,0.06910518585132763,0.03707426960435378,0.03842461537158215
48,0-1-7-8,4,192,192,0.43379285039858395,107.60355341854505,0.15146854429622827,0.06435459245012128,0.12290377348989523,0.050692235779948705,0.06540154245398355
49,0-1-4-5,4,196,196,0.5203240943786995,108.12387751292374,0.15146854429622827,0.09841235493668697,0.14378162503044223,0.050692235779948705,0.0656489363461219
50,0-1-7-8,4,200,200,0.4069195934411883,108.53079710636493,0.1702722633295274,0.11046201010169557,0.14807881686360247,0.09470430091336668,0.09470430091337079
51,0-1-4-5,4,204,204,0.5908098351426402,109.12160694150757,0.13079667202474463,0.08253929820616508,0.126329512358069,0.04144736262205585,0.06677517268369115
52,0-1-7-8,4,208,208,0.5924005850675509,109.71400752657512,0.12841437398921193,0.08412202277699302,0.10863758008046887,0.06974906289403947,0.06623552674049193
53,0-1-4-5,4,212,212,0.6363566349653633,110.35036416154048,0.09202900534750529,0.04549828346542706,0.07188754948072074,0.03290966268703999,0.05725530444352245
54,0-1-7-8,4,216,216,0.48387059701963286,110.83423475856011,0.12954089640766964,0.06147893688284154,0.0543262702373255,0.06739751748068237,0.06361878549691369
55,0-1-4-5,4,220,220,0.49587377357231904,111.33010853213243,0.09304119308895804,0.04521177503482465,0.06235791482410491,0.03957612160288537,0.05870639362868957
56,0-1-7-8,4,224,224,0.4679539570734142,111.79806248920585,0.10377823537191298,0.07235263249401543,0.06235791482410491,0.05463840987540025,0.05463840987540891
57,0-1-4-5,4,228,228,0.309526413224192,112.10758890243004,0.11969202903154194,0.059165254894855565,0.046511362763524744,0.06708751935875734,0.06708751935876478
58,0-1-7-8,4,232,232,0.39256344007873306,112.50015234250877,0.08785619402247971,0.057143595043724835,0.08506069852990095,0.050131564046621294,0.045477014190765885
59,0-1-4-5,4,236,236,0.3610486552213503,112.86120099773012,0.1390776775528203,0.09509883913580439,0.10246221785851617,0.06944731557587958,0.053147291682186903
60,0-1-7-8,4,240,240,0.48269313133154035,113.34389412906167,0.1390776775528203,0.09349067699024552,0.10246221785851617,0.06968325019743246,0.09045575880012535
61,0-1-4-5,4,244,244,0.8025825922979586,114.14647672135962,0.10250807558173901,0.06676608516813727,0.07605529219287632,0.04984135431089516,0.051359047686098336
62,0-1-7-8,4,248,248,0.3644891293142591,114.51096585067388,0.09264534714426619,0.04910735031908348,0.07605529219287632,0.03290102532975263,0.04507220985800586
63,0-1-4-5,4,252,252,0.36312972316792896,114.87409557384181,0.08933618273075851,0.05950066434280065,0.07857549725227386,0.039799208687939513,0.03979920868792419
64,0-1-7-8,4,256,256,0.307707169606365,115.18180274344817,0.08933618273075851,0.05345077500719057,0.07857549725227386,0.03439632951170027,0.03444945606964467
65,0-1-4-5,4,260,260,0.5794409170161883,115.76124366046436,0.08429151805513657,0.06024226694575755,0.07319323174672832,0.044196595733717016,0.04419659573372314
66,0-1-7-8,4,264,264,0.5576004159355417,116.3188440763999,0.1143008072344691,0.07325538503883988,0.07588522943450471,0.05962192288511373,0.08770871503214295
67,0-1-4-5,4,268,268,0.474833129230198,116.79367720563009,0.09676188006038479,0.0687136949880619,0.0822537234679146,0.04789656840064001,0.05263181638591874
68,0-1-7-8,4,272,272,0.37215230986709175,117.16582951549718,0.10332589749117534,0.06692542400738187,0.09639776507769682,0.05842301860394958,0.05842301860396759
69,0-1-4-5,4,276,276,0.298108913983703,117.46393842948088,0.10055109209846062,0.06906893928656763,0.09639776507769682,0.04793184351784235,0.03435279925219703
70,0-1-7-8,4,280,280,0.4189658979688404,117.88290432744972,0.09504198230911273,0.06953163619667119,0.07785044223291493,0.053409353618563686,0.08917543491945423
71,0-1-4-5,4,284,284,0.3841176515378377,118.26702197898756,0.1275204966015052,0.06811945472768041,0.10422651642211633,0.047585421289799854,0.06929778435683431
72,0-1-7-8,4,288,288,0.589263834332587,118.85628581332014,0.1275204966015052,0.07542362413260857,0.10422651642211633,0.0625963259119284,0.06771594230232125
73,0-1-4-5,4,292,292,0.45324056923104566,119.30952638255118,0.07662618210547721,0.04603422119532181,0.038037918797499515,0.038104951174781534,0.03810495117478041
74,0-1-7-8,4,296,296,0.6360301102983001,119.94555649284948,0.09816804823241297,0.05878956233059317,0.09324343873363716,0.04073969061528106,0.05833897876124894
75,0-1-4-5,4,300,300,0.28734007219889857,120.23289656504838,0.11468832748170993,0.07116573571307135,0.09324343873363716,0.06453409088430997,0.07315878838102208
