slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,9.522258831323947,6.193428908603127,9.512978287365485,0.2301208613387377,0.385663821057598
1,0-1-4-5,4,4,4,25.60336834169093,25.60336834169093,4.551315314586415,2.7576421072689667,4.5438783087642065,0.2744567373884432,0.29103586896445677
2,0-1-7-8,4,8,8,16.510338365448433,42.113706707139364,4.43408886041527,2.684386377163977,4.417376029624165,1.9957612079678546,1.9957612079678313
3,0-1-4-5,4,12,12,17.195036636263797,59.308743343403165,2.9660624587182105,1.865690553032164,2.9207318714361463,1.0488439986074207,1.0488439986074312
4,0-1-7-8,4,16,16,12.752051556868881,72.06079490027204,1.9013350945220646,1.1432129193342715,1.6462866141165762,0.7771977716346133,0.7771977716346115
5,0-1-4-5,4,20,20,6.642239076428946,78.703033976701,0.7080388591289859,0.3577648678657939,0.6964056430478109,0.12182598364679549,0.13457094003074133
6,0-1-7-8,4,24,24,1.6989940584584597,80.40202803515945,0.440518367834728,0.2725081295007863,0.3860323382074142,0.19317100192414147,0.19317100192414927
7,0-1-4-5,4,28,28,1.5768581335107417,81.97888616867019,0.18273384799010545,0.09182705299573812,0.1797486636871497,0.03095612214974926,0.03791218752807879
8,0-1-7-8,4,32,32,0.46767506623356464,82.44656123490375,0.11229065324836086,0.06735789563705497,0.09845289449091865,0.04719706302794016,0.04719706302793725
9,0-1-4-5,4,36,36,0.37561362104396673,82.82217485594772,0.046062320254782456,0.02425180032477648,0.045985369513331875,0.00786671806625708,0.008986281168709809
10,0-1-7-8,4,40,40,0.1367779430375166,82.95895279898524,0.030769473554030796,0.020128823911243113,0.028344907271900865,0.015388419422831175,0.015388419422855293
11,0-1-4-5,4,44,44,0.17238000028993697,83.13133279927517,0.017839927180117218,0.010411582147466299,0.012460304437283298,0.009415242268933038,0.009415242268936197
12,0-1-7-8,4,48,48,0.1178528938230515,83.24918569309823,0.01474546352259751,0.00901283466695943,0.0038096336886468407,0.008388603973911425,0.012379314378058837
13,0-1-4-5,4,52,52,0.040648028932087535,83.28983372203031,0.013796068727900495,0.0064958453054741305,0.0038096336886468407,0.007666785548541733,0.007838780010587243
14,0-1-7-8,4,56,56,0.042148151714945084,83.33198187374525,0.01113082352344651,0.005644006305175931,0.004632450938430566,0.006248919954269906,0.006248919954273902
15,0-1-4-5,4,60,60,0.05704552783676361,83.38902740158201,0.013743849112448685,0.005537396610271104,0.003899832967121597,0.007758476885233663,0.007758476885236121
16,0-1-7-8,4,64,64,0.05261230875210106,83.44163971033412,0.010377927678861964,0.005655299661854477,0.007545837867979799,0.004285808775715305,0.004615756268407267
17,0-1-4-5,4,68,68,0.04232562175747791,83.4839653320916,0.010377927678861964,0.004840786305091429,0.0071933825529697515,0.004313018253260049,0.006490880572279423
18,0-1-7-8,4,72,72,0.03649047987334572,83.52045581196495,0.007251424672428575,0.004440650310045025,0.004861025221543969,0.003650823635860206,0.002680987741925378
19,0-1-4-5,4,76,76,0.056651154472833753,83.57710696643778,0.02266817637301662,0.009472404329887755,0.007106149039529441,0.012332787690838306,0.012332787690851887
20,0-1-7-8,4,80,80,0.05468322462301444,83.6317901910608,0.005089427249197907,0.0036217014643717834,0.005038858014103198,0.0014571551700880067,0.00223570417220742
21,0-1-4-5,4,84,84,0.0403575554429571,83.67214774650375,0.0077759597985631755,0.005148539962174013,0.005490715908209154,0.0037746296380105956,0.006313661439790508
