receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-4-5,1-4,adjust,55.52753011367416,0,0,False,False,-0.010175911992809648,0.000337181132974706,0.0005552753011367417,False,False,461,1-4,True
3,0-1-4-5,1-4,adjust,32.44159766081611,0,0,False,False,0.032441597660816106,-0.00012383773681820014,0.0001761543231059699,False,False,461,1-5,False
6,0-1-4-5,1-5,adjust,132.78708951244056,0,0,False,False,-0.01709529125708944,-6.269736419290969e-05,0.0013278708951244057,False,False,461,1-5,True
7,0-1-4-5,1-5,adjust,82.31924385926307,0,0,False,False,-0.00046249892019761184,-0.00044819932707477935,0.0008231924385926307,False,False,461,1-4,False
8,0-1-4-5,1-5,adjust,41.89181092609588,0,0,False,False,-0.007891314749559841,0.0001854218573180051,0.00041891810926095884,False,False,461,1-5,True
9,0-1-4-5,1-5,adjust,43.198054676474534,0,0,False,False,-0.00039915036732984094,-3.390278497769388e-05,0.0004319805467647454,False,False,461,1-5,True
2,0-1-7-8,1-7,adjust,30.700340918284603,0,0,False,False,0.006279422588498309,0.00030700340918284605,0.0002703919472604127,False,False,462,1-7,True
3,0-1-7-8,1-7,adjust,77.14429326683008,0,0,False,False,0.026346556887003585,-0.0005778748539418269,0.0007714429326683008,False,False,462,1-7,True
4,0-1-7-8,1-7,adjust,67.35303249426616,0,0,False,False,0.06735303249426616,0.0006378510668138145,0.000247253008124619,False,False,462,1-7,True
5,0-1-7-8,1-7,adjust,95.68427368276612,0,0,False,False,0.008440104638720402,0.0009568427368276612,0.00014631711025830105,False,False,462,1-7,True
6,0-1-7-8,1-7,adjust,36.10991478337158,0,0,False,False,0.015044751416969473,0.0002930011949167536,0.00036109914783371584,False,False,462,1-7,True
9,0-1-7-8,1-8,adjust,47.8261978636251,0,0,False,False,-0.010270739713502737,0.00021463775478227149,0.00047826197863625104,False,False,462,1-8,True
2,0-1-4-5,1-4,adjust,72.60505831945845,0,0,False,False,0.017616223536515874,-0.0006423490670495738,0.0007260505831945845,False,False,463,1-4,True
3,0-1-4-5,1-4,adjust,13.481000721870236,0,0,False,False,-0.007760680712562473,0.00013481000721870238,5.9965100737158706e-05,False,False,463,1-5,False
6,0-1-4-5,1-5,adjust,42.27989655915449,0,0,False,False,0.023759283593426297,-0.0003326339477207073,0.00042279896559154487,False,False,463,1-5,True
7,0-1-4-5,1-5,adjust,77.4599518036683,0,0,False,False,0.02414435056956485,0.0005416728294587132,0.0007745995180366832,False,False,463,1-4,False
8,0-1-4-5,1-5,adjust,85.35100867484574,0,0,False,False,0.08535100867484574,0.0004519088787488241,0.00022374103912363989,False,False,463,1-5,True
