2.001967877242675442e+00,3.466055345282693878e+00
1.503275829635604577e+00,2.598830988253430618e+00
2.505651015355133016e+00,2.597973544652665279e+00
1.004078846098923616e+00,1.734357889458379098e+00
2.005247268066400856e+00,1.730697265960007503e+00
3.005012092341767360e+00,1.731030936243081797e+00
5.035161523223281588e-01,8.684819737440567788e-01
1.502685825530770014e+00,8.685034392483519383e-01
2.505204981304113510e+00,8.663666378722745254e-01
3.504316191239646550e+00,8.654478248908628046e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.005631132452360799e+00,1.300674328706005484e-03
1.999606486983225295e+00,-1.851349510269267992e-04
3.004982299794334732e+00,-2.572037631659034648e-03
4.000000000000000000e+00,0.000000000000000000e+00
