slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.281003172263961,5.73901054863766,11.280869211026342,0.2594891902694565,0.28934917129959103
1,1,0-1-2-3,4,4,19.731608759726914,19.731608759726914,11.281003172263961,6.456896573212947,11.280869211026342,2.070887365823221,2.2312175224022326
2,1,0-1-2-4,4,8,12.319670591324725,32.05127935105164,11.281003172263961,5.375905035227252,11.280869211026342,2.3285769916552974,2.3285769916552965
3,1,0-1-2-5,4,12,15.529951874656305,47.581231225707945,11.281003172263961,5.278765220297186,11.280869211026342,3.9717283321327765,3.621660264112947
4,1,0-1-2-6,4,16,15.083401711594014,62.66463293730196,11.281003172263961,5.469497468400902,11.280869211026342,4.216687679359403,3.5129868674046136
5,1,0-1-2-7,4,20,14.019223147009654,76.68385608431161,11.281003172263961,5.43746931815568,11.280869211026342,3.3066696577571624,2.1160760389832163
6,1,0-1-2-8,4,24,14.844754106653571,91.52861019096518,11.281003172263961,5.8672484052361975,11.280869211026342,1.9056800929614817,1.711866868391347
7,1,0-1-2-9,4,28,20.445278158603895,111.97388834956908,13.097084315352275,7.437354645391971,12.638821188059097,2.6181472101889316,1.8839239610167837
8,1,0-1-3-4,4,32,17.476660132861838,129.45054848243092,13.097084315352275,7.478476662227679,12.638821188059097,1.97014001896987,1.9701400189698859
9,1,0-1-3-5,4,36,14.276665850136045,143.72721433256697,13.097084315352275,7.748330971868273,12.638821188059097,3.970140018969898,3.970140018969886
10,1,0-1-3-6,4,40,13.082175419386331,156.8093897519533,13.097084315352275,8.197176131235786,12.638821188059097,5.970140018969875,5.970140018969886
11,1,0-1-3-7,4,44,10.911138037825095,167.72052778977837,15.784186124942142,8.715575594277695,12.638821188059097,7.970140018969904,7.970140018969893
12,1,0-1-3-8,4,48,10.429395750873766,178.14992354065214,18.166045064354254,9.057409524940583,12.638821188059097,9.543238050217749,9.543238050217742
13,1,0-1-3-9,4,52,12.69190515016949,190.84182869082161,19.269943464837564,9.047713193509331,12.638821188059097,10.28954211249901,10.289542112499024
14,1,0-1-4-5,4,56,17.50530550560199,208.3471341964236,15.035819232996088,7.989255516856383,9.452827518620168,8.289542112499031,8.28954211249902
