receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-4-5,1-4,adjust,11.568765467965086,0,0,False,False,0.004758716668647714,-0.00011568765467965087,1.3519882752681987e-07,False,False,461,1-4,True
3,0-1-4-5,1-4,adjust,12.899934411130882,0,0,False,False,-0.0027046169722712648,7.847597320684666e-05,0.00012899934411130884,False,False,461,1-5,False
6,0-1-4-5,1-5,adjust,13.078920462012993,0,0,False,False,0.006138992634271492,-3.154213860694847e-05,0.00013078920462012995,False,False,461,1-5,True
7,0-1-4-5,1-4,adjust,2.891668092027263,0,0,False,False,0.0026378602737802148,-5.933659749990444e-07,2.8916680920272633e-05,False,False,461,1-4,True
8,0-1-4-5,1-5,adjust,8.623812330425238,0,0,False,False,0.0027169879038222797,7.507693581638482e-06,8.62381233042524e-05,False,False,461,1-5,True
9,0-1-4-5,1-5,adjust,11.61435186991478,0,0,False,False,-0.003459247319005564,-0.0001161435186991478,3.457759036810498e-05,False,False,461,1-5,True
2,0-1-7-8,1-7,adjust,4.748456710817737,0,0,False,False,-0.002991974596287531,4.7484567108177375e-05,3.0146007234202836e-05,False,False,462,1-7,True
3,0-1-7-8,1-7,adjust,10.929654576265522,0,0,False,False,0.005009679214778019,-0.00010929654576265522,1.069221999003627e-05,False,False,462,1-7,True
4,0-1-7-8,1-7,adjust,3.2182754959069695,0,0,False,False,-0.0014749296188372157,3.21827549590697e-05,2.5202995628942423e-05,False,False,462,1-7,True
5,0-1-7-8,1-7,adjust,9.348382619161155,0,0,False,False,-0.009348382619161155,4.1247749756825696e-05,4.103722242435576e-05,False,False,462,1-7,True
6,0-1-7-8,1-7,adjust,11.629929347687908,0,0,False,False,-0.004190790001304028,-1.7553828679939867e-05,0.00011629929347687909,False,False,462,1-7,True
9,0-1-7-8,1-8,adjust,15.390098577114891,0,0,False,False,0.004409619482321073,0.00015390098577114893,4.1814696710770087e-05,False,False,462,1-8,True
2,0-1-4-5,1-4,adjust,5.02913780816971,0,0,False,False,-0.0011608801991288896,-3.756999181365737e-06,5.0291378081697104e-05,False,False,463,1-4,True
3,0-1-4-5,1-5,adjust,16.090968372993217,0,0,False,False,-0.004670931786498,0.00016090968372993217,1.912141608172644e-05,False,False,463,1-5,True
6,0-1-4-5,1-5,adjust,2.697190285425783,0,0,False,False,-0.0013407871952970617,-2.2898900997500017e-05,2.6971902854257834e-05,False,False,463,1-5,True
7,0-1-4-5,1-5,adjust,8.77647380123176,0,0,False,False,-0.0038802444711641413,8.776473801231761e-05,7.749890883685024e-05,False,False,463,1-4,False
8,0-1-4-5,1-5,adjust,5.801295198505304,0,0,False,False,-0.0030898357332736982,3.292165116739476e-05,5.8012951985053044e-05,False,False,463,1-5,True
9,0-1-4-5,1-5,adjust,6.519766920823131,0,0,False,False,0.0004015326934936489,1.9254466147326694e-05,6.519766920823132e-05,False,False,463,1-5,True
2,0-1-7-8,1-7,adjust,6.025688507499405,0,0,False,False,-0.00339304526569678,6.0256885074994056e-05,7.4690283163131385e-06,False,False,464,1-7,True
