amplitude_d,direction_deg,gain,rho,seed,round,receiver_id,angle_01_rad,angle_02_rad,angle_12_rad,target_angle_01_rad,target_angle_02_rad,target_angle_12_rad,max_angle_error_rad,measurement_slot,measurement_tx_count,estimated_x,estimated_y,estimator_residual_rad,estimator_success,nfev,delta_x,delta_y,action_applied,event,failure
0.005,135,0.5,0.0,ideal,18,3,1.8518312179415342,3.141592643192329,1.2897614252507947,1.85183122829771,3.141592653589793,1.289761425292083,1.0397464222933195e-08,18,3,2.50000001042774,2.598076208888137,0.0,True,2,-5.2138700024073614e-09,1.232589585953292e-09,True,observe_and_move,
0.005,135,0.5,0.0,ideal,18,4,3.141592635751444,1.5707963454866454,1.570796325941497,3.141592653589793,1.5707963267948966,1.5707963267948968,1.869174881541369e-08,18,3,1.0000000323750586,1.7320508279674256,2.220446049250313e-16,True,2,-1.6187529316979976e-08,-1.0199274202982167e-08,True,observe_and_move,
0.005,135,0.5,0.0,ideal,18,5,2.284520689927631,2.284520721771676,1.7141438954802795,2.2845207057396624,2.2845207057396624,1.7141438957002622,1.6032013494537978e-08,18,3,2.0000000193044265,1.7320508079538468,4.440892098500626e-16,True,2,-9.652213250888053e-09,-1.9248480587208405e-10,True,observe_and_move,
0.005,135,0.5,0.0,ideal,18,6,1.5707963217820557,3.1415926485158083,1.5707963267337528,1.5707963267948966,3.141592653589793,1.5707963267948968,5.073984787884456e-09,18,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,135,0.5,0.0,ideal,18,7,3.1415926429298704,1.2897614376187438,1.8518312266309724,3.141592653589793,1.289761425292083,1.8518312282977105,1.2326660803196887e-08,18,3,0.5000000262068577,0.8660254331861632,2.220446049250313e-16,True,2,-1.3103428841976239e-08,-1.4700862416283655e-08,True,observe_and_move,
0.005,135,0.5,0.0,ideal,18,8,2.2845206938703693,1.7141439079192982,2.284520705389919,2.2845207057396624,1.714143895700262,2.2845207057396624,1.2219036227278934e-08,18,3,1.5000000220101706,0.8660254084283313,4.440892098500626e-16,True,2,-1.1005085287507654e-08,-2.32194646843098e-09,True,observe_and_move,
0.005,135,0.5,0.0,ideal,18,9,1.7141438875577628,2.284520714043257,2.284520705578567,1.714143895700262,2.2845207057396624,2.2845207057396624,8.303594700720396e-09,18,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,135,0.5,0.0,ideal,18,12,1.8518312188827961,1.2897614347069972,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,9.414914181604672e-09,18,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,135,0.5,0.0,ideal,18,13,1.5707963188801837,1.5707963347096094,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,7.914712885082054e-09,18,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,135,0.5,0.0,ideal,18,14,1.2897614200952217,1.8518312334945717,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,5.196861385670104e-09,18,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,135,0.5,0.0,ideal,19,2,3.1415926345334495,1.8518312476626977,1.2897614249834395,3.141592653589793,1.85183122829771,1.289761425292083,1.9364987613457174e-08,19,3,1.5000000198329595,2.5980762171204934,4.440892098500626e-16,True,2,-9.916479748461882e-09,-2.883588701152462e-09,True,observe_and_move,
0.005,135,0.5,0.0,ideal,19,3,1.8518312231037861,3.1415926483739423,1.2897614252701564,1.85183122829771,3.141592653589793,1.289761425292083,5.215850862327898e-09,19,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,135,0.5,0.0,ideal,19,4,3.141592644688197,1.57079633614928,1.5707963263421092,3.141592653589793,1.5707963267948966,1.5707963267948968,9.354383490034479e-09,19,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,135,0.5,0.0,ideal,19,5,2.284520697825724,2.284520713770343,1.7141438955835198,2.2845207057396624,2.2845207057396624,1.7141438957002622,8.03068056498546e-09,19,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,135,0.5,0.0,ideal,19,7,3.14159264830782,1.2897614314568475,1.851831227414919,3.141592653589793,1.289761425292083,1.8518312282977105,6.164764476679352e-09,19,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,135,0.5,0.0,ideal,19,8,2.2845206998067527,1.7141439018186873,2.2845207055541468,2.2845207057396624,1.714143895700262,2.2845207057396624,6.118425321943732e-09,19,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,135,0.5,0.0,ideal,20,2,3.141592644042324,1.8518312380086455,1.289761425128617,3.141592653589793,1.85183122829771,1.289761425292083,9.710935389151132e-09,20,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,1,2,3.137251701389182,1.8561721804983218,1.289761425292083,3.141592653589793,1.85183122829771,1.289761425292083,0.004340952200611703,1,3,1.504373432625729,2.599153335525744,2.220446049250313e-16,True,4,-0.004373432625728979,-0.0010771241724278902,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,3,1.84751192646156,3.137273351753643,1.289761425292083,1.85183122829771,3.141592653589793,1.289761425292083,0.004319301836150036,1,3,2.5043765576086394,2.596988261867569,2.220446049250313e-16,True,4,-0.00437655760863942,0.0010879494857469751,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,4,3.1394248837594194,1.5729640966252703,1.5707963267948968,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0021677698303737003,1,3,1.0037499941480135,1.73421046180671,4.796163466380676e-14,True,3,-0.003749994148013469,-0.00215965423783282,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,5,2.2816339624124278,2.2874074490668965,1.7141438957002622,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0028867433272345977,1,3,2.003499997375002,1.732047776482237,0.0,True,4,-0.00349999737500184,3.0310866401261904e-06,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,6,1.568633969606382,3.1394302964012786,1.5707963267948968,1.5707963267948966,3.141592653589793,1.5707963267948968,0.002162357188514541,1,3,3.0037499941333645,1.7298803280219541,4.707345624410664e-14,True,3,-0.0037499941333645204,0.0021704795469230653,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,7,3.140148075105431,1.291206003776445,1.8518312282977105,3.141592653589793,1.289761425292083,1.8518312282977105,0.0014445784843619691,1,3,0.5031265556701687,0.8692675880876443,2.220446049250313e-16,True,4,-0.003126555670168729,-0.003242184303205886,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,8,2.28266427613856,1.716000325301364,2.2845207057396624,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0018564296011023274,1,3,1.5033749985238067,0.8666726498056797,4.440892098500626e-16,True,4,-0.003374998523806738,-0.0006472460212413322,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,9,1.7122887916438512,2.286375809796073,2.2845207057396624,1.714143895700262,2.2845207057396624,2.2845207057396624,0.0018551040564107613,1,3,2.503374998523069,0.8653736111316744,2.220446049250313e-16,True,4,-0.003374998523069106,0.0006517926527639384,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,10,1.2883192524305014,3.1401504807282117,1.8518312282977105,1.289761425292083,3.141592653589793,1.8518312282977105,0.0014421728615816587,1,3,3.5031234306579617,0.862772394176371,4.440892098500626e-16,True,4,-0.0031234306579617233,0.003253009608067403,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,12,1.8504983696737018,1.2910942839160915,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,0.0013328586240084483,1,3,1.0050000000002826,-4.8969803359841575e-20,7.549516567451064e-14,True,3,-0.005000000000282556,4.8969803359841575e-20,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,13,1.5693529521242655,1.5722397014655276,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.001443374670631048,1,3,2.005,1.6201960955147062e-19,0.0,True,3,-0.004999999999999893,-1.6201960955147062e-19,True,observe_and_move,
0.005,180,1.0,0.0,ideal,1,14,1.2884295915485415,1.8531630620412518,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,0.0013318337435415106,1,3,3.004999999999714,5.2126224972056947e-20,7.616129948928574e-14,True,3,-0.0049999999997139,-5.2126224972056947e-20,True,observe_and_move,
0.005,180,1.0,0.0,ideal,2,2,3.141589061668052,1.8518312417956124,1.2897578198724395,3.141592653589793,1.85183122829771,1.289761425292083,3.6054196435042485e-06,2,3,1.500003136063312,2.5980870310176307,4.440892098500626e-16,True,3,-3.1360633119259518e-06,-1.0819664314709598e-05,True,observe_and_move,
0.005,180,1.0,0.0,ideal,2,3,1.8518312147321492,3.1415890285905697,1.28975781385842,1.85183122829771,3.141592653589793,1.289761425292083,3.6249992234616e-06,2,3,2.4999968860719926,2.5980870422940257,4.440892098500626e-16,True,3,3.113928007447697e-06,-1.0830940709638526e-05,True,observe_and_move,
0.005,180,1.0,0.0,ideal,2,4,3.1415872476968163,1.5707963335437896,1.5707909141530267,3.141592653589793,1.5707963267948966,1.5707963267948968,5.412641870039536e-06,2,3,1.0000000117187227,1.7320616396522535,4.440892098500626e-16,True,3,-1.1718722658926595e-08,-1.083208337626651e-05,True,observe_and_move,
0.005,180,1.0,0.0,ideal,2,5,2.284522435188923,2.2845224403850883,1.714140431605575,2.2845207057396624,2.2845207057396624,1.7141438957002622,3.464094687100072e-06,2,3,2.00000000315,1.7320568697436725,2.220446049250313e-16,True,3,-3.149999816542959e-09,-6.06217479526272e-06,True,observe_and_move,
0.005,180,1.0,0.0,ideal,2,6,1.5707963200121744,3.1415872341652222,1.570790914153048,1.5707963267948966,3.141592653589793,1.5707963267948968,5.4194245708849564e-06,2,3,3.0000000117187224,1.7320616261205957,4.440892098500626e-16,True,3,-1.171872243688199e-08,-1.0818551718472236e-05,True,observe_and_move,
0.005,180,1.0,0.0,ideal,2,7,3.141581805640407,1.289761429791365,1.851820375849042,3.141592653589793,1.289761425292083,1.8518312282977105,1.0852448668607906e-05,2,3,0.499996876914055,0.8660362664500956,0.0,True,3,3.123085945022641e-06,-1.0862665657196402e-05,True,observe_and_move,
0.005,180,1.0,0.0,ideal,2,8,2.2845233060925993,1.714145194413124,2.2845168066738633,2.2845207057396624,1.714143895700262,2.2845207057396624,3.899065799117807e-06,2,3,1.4999999982257708,0.8660299523576372,4.440892098500626e-16,True,3,1.7742292079958588e-09,-4.548573198870365e-06,True,observe_and_move,
0.005,180,1.0,0.0,ideal,2,9,1.714145195062637,2.284523301545967,2.2845168105709823,1.714143895700262,2.2845207057396624,2.2845207057396624,3.895168680045913e-06,2,3,2.4999999982304955,0.8660299484929828,4.440892098500626e-16,True,3,1.769504542892264e-09,-4.5447085443850455e-06,True,observe_and_move,
0.005,180,1.0,0.0,ideal,2,10,1.2897614207702481,3.141581850746216,1.8518204299759677,1.289761425292083,3.141592653589793,1.8518312282977105,1.0802843577017995e-05,2,3,3.500003126992179,0.8660361920245151,2.220446049250313e-16,True,3,-3.126992178970056e-06,-1.078824007672008e-05,True,observe_and_move,
0.005,180,1.0,0.0,ideal,2,12,1.8518312282977856,1.2897614252920078,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,7.527312106958561e-14,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,2,13,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,2,14,1.2897614252920069,1.8518312282977865,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,7.616129948928574e-14,2,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,3,2,3.1415926370318292,1.851831214760578,1.2897614222712515,3.141592653589793,1.85183122829771,1.289761425292083,1.6557963888885752e-08,3,3,1.4999999889387,2.5980762170315277,0.0,True,2,1.106130009809192e-08,-5.678211678628031e-09,True,observe_and_move,
0.005,180,1.0,0.0,ideal,3,3,1.8518312418235663,3.14159263707067,1.28976142828535,1.85183122829771,3.141592653589793,1.289761425292083,1.6519122958413845e-08,3,3,2.4999999889262208,2.598076205754979,4.440892098500626e-16,True,2,1.1073779226933311e-08,5.598336905165979e-09,True,observe_and_move,
0.005,180,1.0,0.0,ideal,3,4,3.141592646798534,1.5707963200206052,1.570796326777929,3.141592653589793,1.5707963267948966,1.5707963267948968,6.791259110627834e-09,3,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,3,5,2.284520708338862,2.2845207031427144,1.7141438956980102,2.2845207057396624,2.2845207057396624,1.7141438957002622,2.599199522279605e-09,3,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,3,6,1.5707963335522732,3.1415926468492787,1.5707963267780347,1.5707963267948966,3.141592653589793,1.5707963267948968,6.757376658228509e-09,3,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,3,7,3.1415926308838773,1.2897614207644752,1.8518312555312342,3.141592653589793,1.289761425292083,1.8518312282977105,2.723352365840981e-08,3,3,0.4999999980590826,0.8660253663637971,4.440892098500626e-16,True,2,1.940917426779265e-09,3.742064125233924e-08,True,observe_and_move,
0.005,180,1.0,0.0,ideal,3,8,2.2845207034574204,1.7141438960226274,2.2845207076995386,2.2845207057396624,1.714143895700262,2.2845207057396624,2.282241950979369e-09,3,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,3,9,1.7141438953731227,2.2845207080040746,2.2845207038023894,1.714143895700262,2.2845207057396624,2.2845207057396624,2.264412213293099e-09,3,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,3,10,1.2897614297858597,3.1415926311883497,1.8518312014024898,1.289761425292083,3.141592653589793,1.8518312282977105,2.6895220717193524e-08,3,3,3.4999999980346694,0.8660254407906566,6.661338147750939e-16,True,2,1.9653305649569575e-09,-3.700621820090788e-08,True,observe_and_move,
0.005,180,1.0,0.0,ideal,4,2,3.1415926535871583,1.8518312282863043,1.2897614253008542,3.141592653589793,1.85183122829771,1.289761425292083,1.1405765221184083e-11,4,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,4,3,1.8518312282865625,3.141592653587415,1.2897614253008525,1.85183122829771,3.141592653589793,1.289761425292083,1.1147527345656272e-11,4,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,4,7,3.141592653566833,1.2897614253034424,1.8518312282633904,3.141592653589793,1.289761425292083,1.8518312282977105,3.432010231563254e-11,4,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,1.0,0.0,ideal,4,10,1.2897614253032779,3.1415926535676406,1.851831228264363,1.289761425292083,3.141592653589793,1.8518312282977105,3.33475469460609e-11,4,3,,,,,,0.0,0.0,False,stop_angle_threshold,
0.005,180,0.5,0.0,ideal,1,2,3.137251701389182,1.8561721804983218,1.289761425292083,3.141592653589793,1.85183122829771,1.289761425292083,0.004340952200611703,1,3,1.504373432625729,2.599153335525744,2.220446049250313e-16,True,4,-0.0021867163128644895,-0.0005385620862139451,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,3,1.84751192646156,3.137273351753643,1.289761425292083,1.85183122829771,3.141592653589793,1.289761425292083,0.004319301836150036,1,3,2.5043765576086394,2.596988261867569,2.220446049250313e-16,True,4,-0.00218827880431971,0.0005439747428734876,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,4,3.1394248837594194,1.5729640966252703,1.5707963267948968,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0021677698303737003,1,3,1.0037499941480135,1.73421046180671,4.796163466380676e-14,True,3,-0.0018749970740067345,-0.00107982711891641,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,5,2.2816339624124278,2.2874074490668965,1.7141438957002622,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0028867433272345977,1,3,2.003499997375002,1.732047776482237,0.0,True,4,-0.00174999868750092,1.5155433200630952e-06,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,6,1.568633969606382,3.1394302964012786,1.5707963267948968,1.5707963267948966,3.141592653589793,1.5707963267948968,0.002162357188514541,1,3,3.0037499941333645,1.7298803280219541,4.707345624410664e-14,True,3,-0.0018749970666822602,0.0010852397734615327,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,7,3.140148075105431,1.291206003776445,1.8518312282977105,3.141592653589793,1.289761425292083,1.8518312282977105,0.0014445784843619691,1,3,0.5031265556701687,0.8692675880876443,2.220446049250313e-16,True,4,-0.0015632778350843646,-0.001621092151602943,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,8,2.28266427613856,1.716000325301364,2.2845207057396624,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0018564296011023274,1,3,1.5033749985238067,0.8666726498056797,4.440892098500626e-16,True,4,-0.001687499261903369,-0.0003236230106206661,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,9,1.7122887916438512,2.286375809796073,2.2845207057396624,1.714143895700262,2.2845207057396624,2.2845207057396624,0.0018551040564107613,1,3,2.503374998523069,0.8653736111316744,2.220446049250313e-16,True,4,-0.001687499261534553,0.0003258963263819692,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,10,1.2883192524305014,3.1401504807282117,1.8518312282977105,1.289761425292083,3.141592653589793,1.8518312282977105,0.0014421728615816587,1,3,3.5031234306579617,0.862772394176371,4.440892098500626e-16,True,4,-0.0015617153289808616,0.0016265048040337016,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,12,1.8504983696737018,1.2910942839160915,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,0.0013328586240084483,1,3,1.0050000000002826,-4.8969803359841575e-20,7.549516567451064e-14,True,3,-0.002500000000141278,2.4484901679920787e-20,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,13,1.5693529521242655,1.5722397014655276,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.001443374670631048,1,3,2.005,1.6201960955147062e-19,0.0,True,3,-0.0024999999999999467,-8.100980477573531e-20,True,observe_and_move,
0.005,180,0.5,0.0,ideal,1,14,1.2884295915485415,1.8531630620412518,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,0.0013318337435415106,1,3,3.004999999999714,5.2126224972056947e-20,7.616129948928574e-14,True,3,-0.00249999999985695,-2.6063112486028473e-20,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,2,3.139426229588564,1.8539990040518608,1.2897600735391617,3.141592653589793,1.85183122829771,1.289761425292083,0.0021677757541507248,2,3,1.5021882797753303,2.5986201784826357,2.220446049250313e-16,True,4,-0.0010941398876651576,-0.0002719835646598501,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,3,1.8496688651928181,3.1394289359128993,1.289760070720081,1.85183122829771,3.141592653589793,1.289761425292083,0.002163717676893828,2,3,2.5021867172949634,2.5975376568766033,2.220446049250313e-16,True,4,-0.0010933586474817236,0.00026927723835634687,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,4,3.1405114716147633,1.5718795372444212,1.570794298320402,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0010832104495246409,2,3,1.0018750029232446,1.733136045640844,1.3322676295501878e-15,True,3,-0.0009375014616223032,-0.0005426190359834049,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,5,2.2830779791979054,2.2859647313176574,1.7141425966640236,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0014440255779950562,2,3,2.001749999649999,1.7320523231112217,8.126832540256146e-14,True,3,-0.0008749998249995006,-7.577711722550617e-07,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,6,1.5697144695063652,3.140508765289605,1.5707942957832397,1.5707963267948966,3.141592653589793,1.5707963267948968,0.0010838883001880184,2,3,3.001875002936062,1.7309709821313695,1.7763568394002505e-15,True,3,-0.0009375014680310656,0.0005399127187538655,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,7,3.1408747258578997,1.290483415052064,1.8518271662696228,3.141592653589793,1.289761425292083,1.8518312282977105,0.0007219897599810565,2,3,0.5015617195640618,0.8676519195818327,0.0,True,4,-0.0007808597820309071,-0.0008132578986971839,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,8,2.283593630214363,1.7150724328255587,2.2845192441396645,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0009285371252967245,2,3,1.5016874986498199,0.8663513004197828,9.192646643896296e-14,True,3,-0.000843749324909937,-0.00016294831767221796,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,9,1.713216664240216,2.2854493984343516,2.284519244505019,1.714143895700262,2.2845207057396624,2.2845207057396624,0.0009286926946892038,2,3,2.501687498650183,0.8657017804657369,9.192646643896296e-14,True,3,-0.0008437493250914585,0.00016181165935075237,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,10,1.2890400369358785,3.1408672082798588,1.8518271713439802,1.289761425292083,3.141592653589793,1.8518312282977105,0.0007254453099343472,2,3,3.501563282063553,0.8644043006371849,2.220446049250313e-16,True,4,-0.0007816410317764699,0.0008105515736267499,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,12,1.8511649268739165,1.2904277267158768,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,0.0006663014237937581,2,3,1.0024999999998763,1.1683458787237746e-19,4.884981308350689e-15,True,3,-0.001249999999938134,-5.841729393618873e-20,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,13,1.5700746390837026,1.5715180145060907,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0007216877111941855,2,3,2.0025,2.222106430785551e-16,0.0,True,3,-0.0012499999999999734,-1.1110532153927756e-16,True,observe_and_move,
0.005,180,0.5,0.0,ideal,2,14,1.2890953800886429,1.8524972735011502,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,0.0006660452034401576,2,3,3.002500000000125,-1.664431119935315e-16,4.884981308350689e-15,True,3,-0.00125000000006259,8.322155599676575e-17,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,2,3.140510907228242,1.852914440337989,1.2897599596133555,3.141592653589793,1.85183122829771,1.289761425292083,0.0010832120402788359,3,3,1.5010949222831007,2.5983509024424714,2.220446049250313e-16,True,4,-0.0005474611415503539,-0.00013734554457767167,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,3,1.8507493694284012,3.1405093285484105,1.2897599591200093,1.85183122829771,3.141592653589793,1.289761425292083,0.0010833250413826434,3,3,2.5010925785306726,2.5978096392432692,0.0,True,4,-0.0005462892653362861,0.00013328605502338498,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,4,3.1410534167211823,1.571337762715123,1.5707941277432813,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0005414359202264851,3,3,1.000937501465407,1.7325961342145277,4.440892098500626e-16,True,3,-0.00046875073270347123,-0.00027266332282527284,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,5,2.2837997208953404,2.2852430978738667,1.7141424884103795,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.0007223921342043305,3,3,2.0008749999781243,1.7320530808845687,4.884981308350689e-15,True,3,-0.00043749998906217336,-1.136657845735023e-06,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,6,1.5702552291632335,3.141049357223666,1.5707941280604325,1.5707963267948966,3.141592653589793,1.5707963267948968,0.000543296366127155,3,3,3.0009375014642625,1.7315135999226192,2.220446049250313e-16,True,3,-0.0004687507321312623,0.0002686038231289878,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,7,3.141236135401603,1.2901223447700496,1.851826827007934,3.141592653589793,1.289761425292083,1.8518312282977105,0.0003609194779665703,3,3,0.5007800777066271,0.8668413699396432,9.370282327836321e-14,True,3,-0.0003900388533135679,-0.00040798307760242514,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,8,2.284057777792197,1.7146084071014334,2.284519122285956,2.2845207057396624,1.714143895700262,2.2845207057396624,0.0004645114011714302,3,3,1.5008437492559776,0.8661894889254014,5.329070518200751e-15,True,3,-0.00042187462798881636,-8.204257048149977e-05,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,9,1.7136805226138359,2.284985661777432,2.284519122788319,1.714143895700262,2.2845207057396624,2.2845207057396624,0.0004649560377694151,3,3,2.500843749256913,0.8658647286195584,5.773159728050814e-15,True,3,-0.0004218746284565533,8.033758243997102e-05,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,10,1.2894006561583136,3.141227490143622,1.8518268339853083,1.289761425292083,3.141592653589793,1.8518312282977105,0.00036516344617121277,3,3,3.5007824214795535,0.865217556661349,9.725553695716371e-14,True,3,-0.00039121073977677057,0.00040392356154467235,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,12,1.8514981095856435,1.2900945440041498,3.141592653589793,1.8518312282977103,1.289761425292083,3.141592653589793,0.00033311871206676,3,3,1.0012499999999214,2.0577341670366566e-20,2.220446049250313e-16,True,3,-0.0006249999999606848,-1.0288670835183283e-20,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,13,1.5704354828923146,1.5711571706974785,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0.0003608439025819532,3,3,2.00125,-2.2200974660775276e-16,0.0,True,3,-0.0006250000000000977,1.1100487330387638e-16,True,observe_and_move,
0.005,180,0.5,0.0,ideal,3,14,1.2894283706351004,1.8521642829546927,3.141592653589793,1.289761425292083,1.8518312282977103,3.141592653589793,0.00033305465698263426,3,3,3.0012500000000797,-9.070623466916725e-20,2.220446049250313e-16,True,3,-0.0006250000000398437,4.5353117334583627e-20,True,observe_and_move,
0.005,180,0.5,0.0,ideal,4,2,3.1410523741516982,1.8523726642075986,1.2897602688202896,3.141592653589793,1.85183122829771,1.289761425292083,0.0005414359098885324,4,3,1.5005478518099673,2.5982149122675673,2.2870594307278225e-14,True,3,-0.00027392590498365177,-6.93504571256387e-05,True,observe_and_move,
0.005,180,0.5,0.0,ideal,4,3,1.851290130682096,3.14105040079153,1.2897602701094342,1.85183122829771,3.141592653589793,1.289761425292083,0.0005422527982630321,4,3,2.5005458986783395,2.5979442762631195,2.2426505097428162e-14,True,3,-0.00027294933916977016,6.596754509824443e-05,True,observe_and_move,
0.005,180,0.5,0.0,ideal,4,4,3.141323713419817,1.5710670016022126,1.570794592157557,3.141592653589793,1.5707963267948966,1.5707963267948968,0.0002706748073160181,4,3,1.0004687492679891,1.7323248248037673,2.220446049250313e-16,True,3,-0.0002343746339945607,-0.00013700861744503356,True,observe_and_move,
0.005,180,0.5,0.0,ideal,4,5,2.2841604165054625,2.2848821045682914,1.7141427861058325,2.2845207057396624,2.2845207057396624,1.7141438957002622,0.000361398828629067,4,3,2.0004374997867185,1.732052701999335,4.440892098500626e-16,True,3,-0.000218749893359238,-9.472152289191627e-07,True,observe_and_move,
0.005,180,0.5,0.0,ideal,4,6,1.5705257365573697,3.141320330498899,1.5707945939415293,1.5707963267948966,3.141592653589793,1.5707963267948968,0.00027232309089431084,4,3,3.000468749267159,1.7317835561777555,4.440892098500626e-16,True,3,-0.00023437463357955934,0.00013362569556085724,True,observe_and_move,
0.005,180,0.5,0.0,ideal,4,7,3.141415682139305,1.2899418655727017,1.8518277594675803,3.141592653589793,1.289761425292083,1.8518312282977105,0.00018044028061869888,4,3,0.5003896469613545,0.8664347377548232,5.773159728050814e-15,True,3,-0.00019482348067723088,-0.00020466698519239213,True,observe_and_move,
