1.999999999999999556e+00,3.464101615137753054e+00
1.499999999999999778e+00,2.598076211353316012e+00
2.499999999999998668e+00,2.598076211353316456e+00
1.000000000000000222e+00,1.732050807568876971e+00
1.999999999999999112e+00,1.732050807568877415e+00
2.999999999999998668e+00,1.732050807568878081e+00
5.000000000000004441e-01,8.660254037844411501e-01
1.499999999999999778e+00,8.660254037844385966e-01
2.499999999999999556e+00,8.660254037844388186e-01
3.499999999999998668e+00,8.660254037844400399e-01
0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999997780e-01,4.857225732735059864e-17
1.999999999999999112e+00,-3.469446951953614189e-17
2.999999999999999556e+00,-2.914335439641035919e-16
4.000000000000000000e+00,0.000000000000000000e+00
