2.000000000000000000e+00,3.464101615137754386e+00
1.500000000000000222e+00,2.598076211353316012e+00
2.500000000000000444e+00,2.598076211353315568e+00
1.000000000000000222e+00,1.732050807568876971e+00
1.999999999999999556e+00,1.732050807568877193e+00
3.000000000000000000e+00,1.732050807568877193e+00
4.999999999999998890e-01,8.660254037844380415e-01
1.500000000000000000e+00,8.660254037844381525e-01
2.500000000000000000e+00,8.660254037844382635e-01
3.500000000000000444e+00,8.660254037844856700e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.066464163292152989e-17
1.999999999999999556e+00,9.020562075079396891e-17
2.999999999999999556e+00,1.665334536937734811e-16
4.000000000000000000e+00,0.000000000000000000e+00
