stage,rho,seed,gain,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,action_number
bootstrap,0.1,11,1.0,1,1,-0.12594414353126782,-0.12503872927614879,1.9999999999999996,3.4641016151377535,1
main_budget,,,,1,2,-0.12136768372797024,-0.027670301974530465,1.5404558945759887,2.6072996453448254,
main_budget,,,,1,3,-0.07158060157433366,-0.013936445695104327,2.523860200524777,2.6027216932516843,
main_budget,,,,1,4,-0.08301722316041271,-0.046989180391701024,1.0276724077201373,1.747713867699444,
main_budget,,,,1,5,-0.0935876975688349,0.032150791684134705,2.031195899189611,1.721333877007499,
main_budget,,,,1,6,-0.12982955850873867,-0.01655450418522314,3.043276519502912,1.737568975630619,
main_budget,,,,1,7,-0.0720323678095566,-0.046422620377980034,0.5240107892698525,0.8814996105770987,
main_budget,,,,1,8,-0.03943919096596932,-0.054710638092066805,1.513146396988748,0.884262283148543,
main_budget,,,,1,9,-0.08794678114895627,-0.015639378505155455,2.5293155937163183,0.8712385299528238,
main_budget,,,,1,10,-0.05852543552945888,-0.03432172833489264,3.5195084785098176,0.8774659798960933,
main_budget,,,,1,12,-0.05176637492058145,-0.015552754531615509,1.0172554583068605,0.0051842515105384995,
main_budget,,,,1,13,0.02681207125052404,0.0022214742589177273,1.9910626429164917,-0.0007404914196391375,
main_budget,,,,1,14,-0.030912273169326765,0.0310862830712832,3.010304091056442,-0.010362094357094571,
main_budget,,,,2,2,-0.03034192093199156,-0.006917575493632033,1.5101139736439972,2.6003820698511935,
main_budget,,,,2,3,-0.017895150393582915,-0.0034841114237765813,2.505965050131194,2.5992375818279077,
main_budget,,,,2,4,-0.020754305790102845,-0.011747295097925048,1.0069181019300344,1.735966572601519,
main_budget,,,,2,5,-0.02339692439220864,0.008037697921033593,2.0077989747974025,1.7293715749285328,
main_budget,,,,2,6,-0.032457389627184585,-0.004138626046305993,3.010819129875727,1.7334303495843129,
main_budget,,,,2,7,-0.018008091952389088,-0.011605655094487494,0.5060026973174634,0.8698939554826112,
main_budget,,,,2,8,-0.009859797741560983,-0.013677659523078423,1.503286599247187,0.8705846236254646,
main_budget,,,,2,9,-0.021986695287239066,-0.0039098446262889885,2.5073288984290794,0.8673286853265348,
main_budget,,,,2,10,-0.014631358882363554,-0.008580432083740708,3.504877119627454,0.8688855478123526,
main_budget,,,,2,12,-0.012941593730145362,-0.0038881886329037267,1.0043138645767151,0.0012960628776347728,
main_budget,,,,2,14,-0.007728068292331858,0.007771570767820762,3.00257602276411,-0.0025905235892738094,
main_budget,,,,3,2,-0.007585480232997932,-0.0017293938734080916,1.5025284934109993,2.5986526759777853,
main_budget,,,,3,6,-0.00811434740679573,-0.0010346565115765816,3.0027047824689315,1.7323956930727362,
