slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.995317849778747,7.750017163306981,11.987675255608778,0.2614708951138802,0.42453571799440226
1,1,0-1-2-3,4,4,24.039641401548156,24.039641401548156,8.400509666654981,5.939644934527579,8.167687810680292,1.6820485348336314,1.9277593104092574
2,1,0-1-2-4,4,8,17.396039386364542,41.4356807879127,8.400509666654981,5.349036644455516,8.167687810680292,2.035212024041812,2.035212024041826
3,1,0-1-2-5,4,12,11.012106693525768,52.44778748143847,8.171651071197545,4.815495065145422,8.167687810680292,1.1409428816757516,1.1598738081318842
4,1,0-1-2-6,4,16,9.380769401460661,61.82855688289913,8.171651071197545,4.483598112190612,8.167687810680292,1.3735981088646305,1.5257469156817365
5,1,0-1-2-7,4,20,4.328792199963547,66.15734908286268,8.171651071197545,4.620512052997791,8.167687810680292,1.4562043442753132,1.3969442608817815
6,1,0-1-2-8,4,24,4.744541639645108,70.90189072250779,8.171651071197545,4.64871742496447,8.167687810680292,1.4031041158488529,1.028537801792183
7,1,0-1-2-9,4,28,10.466611095186545,81.36850181769434,8.579941268805563,4.961146960091911,8.506661659451183,1.2802616269939,2.078797152404171
8,1,0-1-3-4,4,32,16.5244975854568,97.89299940315114,8.579941268805563,5.123084415202436,8.506661659451183,2.155445863751425,2.1554458637514387
9,1,0-1-3-5,4,36,8.393256316672224,106.28625571982336,8.93035954051695,5.641596223479721,8.506661659451183,4.138882557452566,4.138882557452575
10,1,0-1-3-6,4,40,7.454986007183765,113.74124172700712,10.815634195915019,6.187128758775936,8.506661659451183,5.570487612047828,5.57048761204782
11,1,0-1-3-7,4,44,5.714239244710546,119.45548097171766,11.996622076389757,6.519424188027361,8.506661659451183,6.367211994943253,6.36721199494324
12,1,0-1-3-8,4,48,5.5372382514308365,124.9927192231485,12.639275360042788,6.598191511696065,8.506661659451183,6.779570767107007,6.779570767106996
13,1,0-1-3-9,4,52,8.668956747017925,133.6616759701664,12.975706808915803,6.4489437652392585,8.506661659451183,6.988720720816283,6.988720720816282
14,1,0-1-4-5,4,56,13.946456128155088,147.6081320983215,9.231226104299285,5.675549611622094,7.001223606196618,4.9855696543519326,4.985569654351927
15,1,0-1-4-6,4,60,7.219060723971596,154.8271928222931,7.817821797175371,5.460289390712684,7.001223606196618,3.5766745495757375,4.249730392742997
16,1,0-1-4-7,4,64,5.3656516508194505,160.19284447311256,8.073350500103686,5.584078242515303,7.001223606196618,3.350807658856564,4.583686091062688
17,1,0-1-4-8,4,68,4.825894350351018,165.01873882346356,8.167159904124487,5.828062766581684,7.001223606196618,3.1933369705736294,4.773320975379633
18,1,0-1-4-9,4,72,3.2635735782889332,168.2823124017525,8.240112220271826,5.988716140557329,7.001223606196618,3.297518036638266,4.876957560939509
19,1,0-1-5-6,4,76,12.959063917422128,181.24137631917463,8.240112220271826,5.5490520529834555,6.271074002054505,3.353991761868669,3.353991761868677
20,1,0-1-5-7,4,80,5.8545718134529015,187.09594813262754,8.292577398505756,5.583721041516589,6.271074002054505,3.7995417120246797,3.5559951396555007
21,1,0-1-5-8,4,84,4.921439377482997,192.01738751011055,8.65233695759876,5.8797975668976905,6.271074002054505,3.9666752151339044,3.9996824369385138
22,1,0-1-5-9,4,88,4.591341269387034,196.6087287794976,9.204918149349831,6.195911346654746,6.271074002054505,4.405419731409829,4.218986714652111
23,1,0-1-6-7,4,92,13.078022112381843,209.68675089187943,9.204918149349831,5.862425922568017,5.3676914895888785,4.405419731409829,4.383570680923924
24,1,0-1-6-8,4,96,6.941573782496447,216.62832467437588,9.204918149349831,6.075040197279601,5.3676914895888785,4.568583574896801,4.568583574896806
25,1,0-1-6-9,4,100,5.640728846002752,222.26905352037863,9.823470689919843,6.4956540183659035,5.3676914895888785,5.080923480203555,4.568583574896806
26,1,0-1-7-8,4,104,15.43360295164263,237.70265647202126,9.823470689919843,6.607508392539798,4.643483393122395,5.080923480203555,4.833116807166753
27,1,0-1-7-9,4,108,8.950199369694264,246.65285584171554,9.839253885691916,7.098517081913175,4.732191687632422,5.263068123630499,5.202035243026998
28,1,0-1-8-9,4,112,22.212747443994438,268.86560328571,12.537074643607939,8.08352536104176,7.17315357910978,6.685830629046737,6.685830629046741
29,2,0-1-2-3,4,116,18.13835461139277,287.00395789710274,12.537074643607939,8.945598240775087,7.077955317659828,6.807410126903136,6.807410126903164
30,2,0-1-2-4,4,120,17.852270940902528,304.8562288380053,12.537074643607939,7.511999985336803,6.148241561443399,6.685830629046737,6.685830629046741
31,2,0-1-2-5,4,124,20.369592160795612,325.2258209988009,12.537074643607939,5.922030676839084,3.9707701815708845,6.685830629046737,6.685830629046741
32,2,0-1-2-6,4,128,17.36341472473113,342.589235723532,12.537074643607939,4.999821355877842,3.9707701815708845,6.685830629046737,6.685830629046741
33,2,0-1-2-7,4,132,13.989309423314184,356.5785451468462,12.537074643607939,4.994298431510453,3.9707701815708845,6.685830629046737,6.685830629046741
34,2,0-1-2-8,4,136,15.242817221417441,371.82136236826364,12.537074643607939,5.871232516301849,5.217010880058609,6.685830629046737,6.685830629046741
35,2,0-1-2-9,4,140,21.501618866002318,393.32298123426597,12.537074643607939,7.709606143347114,9.409049516392798,6.685830629046737,6.685830629046741
36,2,0-1-3-4,4,144,15.151708345674306,408.4746895799403,8.539988365441852,5.619924194168375,7.256734613715892,4.707800247626553,4.707800247626565
37,2,0-1-3-5,4,148,11.062353967271711,419.53704354721197,7.745924347414874,5.048198431594821,7.276130000313628,2.7422425436803968,2.7422425436803977
38,2,0-1-3-6,4,152,11.44153090549896,430.9785744527109,7.745924347414874,5.027856261861465,7.276130000313628,2.647711984968596,2.4001950921320514
39,2,0-1-3-7,4,156,11.452132579868866,442.4307070325798,7.326966132192105,4.740711307995291,6.251108347232403,3.4154381372497564,3.4154381372497866
40,2,0-1-3-8,4,160,13.604080073807529,456.03478710638734,8.081983385011862,4.181189548579627,4.691385244441705,4.407084387026842,4.407084387026821
41,2,0-1-3-9,4,164,18.85378488579362,474.88857199218097,8.081983385011862,3.797213887633716,2.7998807804225265,4.407084387026842,4.407084387026821
42,2,0-1-4-5,4,168,8.731744852612024,483.620316844793,5.537335107272126,3.2107186883449264,1.9843929901331592,2.992107875270306,2.9921078752702854
43,2,0-1-4-6,4,172,7.306724322204094,490.9270411669971,5.18024165478098,2.755174167889825,1.4782278533529194,2.875163967754123,1.9435112917429365
44,2,0-1-4-7,4,176,4.695588707446376,495.62262987444353,5.18024165478098,2.6841510521125134,1.7751532706863173,2.875163967754123,2.2665815303303134
45,2,0-1-4-8,4,180,3.2191199080334165,498.84174978247694,5.18024165478098,2.842072327436915,1.9212627764009085,2.875163967754123,2.434402393113672
46,2,0-1-4-9,4,184,3.311557931909495,502.1533077143864,5.18024165478098,3.1250726224297187,1.9937916064084078,2.875163967754123,2.519952887149813
47,2,0-1-5-6,4,188,7.137651782208751,509.2909594965952,2.915463937785212,2.1906581072202274,1.5310975178136488,1.5724943990665043,1.572494399066514
48,2,0-1-5-7,4,192,4.378293976936249,513.6692534735314,2.4417454123443805,1.786865128521,1.5310975178136488,1.2698075831574973,1.2698075831575153
49,2,0-1-5-8,4,196,2.719889115063678,516.3891425885951,2.7407518010939036,1.6251370833072138,1.416807825833473,1.4781290020646796,1.478129002064712
50,2,0-1-5-9,4,200,2.6028760002945557,518.9920185888897,2.7407518010939036,1.4988656754417025,0.9594053386257286,1.4781290020646796,1.478129002064712
51,2,0-1-6-7,4,204,1.8945544058687847,520.8865729947585,2.1321739587219244,1.2780065504029428,0.853868010669899,1.1478082930264508,1.1478082930264506
52,2,0-1-6-8,4,208,0.9479084632132537,521.8344814579717,2.0157693344719565,1.2039439109791918,0.853868010669899,1.0851018513908013,1.0851018513908102
53,2,0-1-6-9,4,212,0.7044551408434214,522.5389365988151,2.0157693344719565,1.19890608780214,0.7086204001281118,1.0851018513908013,1.0851018513908102
54,2,0-1-7-8,4,216,1.3566888758759008,523.895625474691,1.8050601136234135,1.1149904208790016,0.731156305620388,0.9711212654503362,0.9711212654503214
55,2,0-1-7-9,4,220,0.6741856988470148,524.569811173538,1.8050601136234135,1.1037768488030524,0.7614908592375969,0.9711212654503362,0.9711212654503214
56,2,0-1-8-9,4,224,2.5198433912818645,527.0896545648199,1.8050601136234135,1.2176962091698162,1.098576144957164,0.9711212654503362,0.9711212654503214
57,3,0-1-2-3,4,228,2.4633461578345015,529.5530007226544,2.1168648163269794,1.3153477909660476,1.0211691717019988,1.1406075257096733,1.1406075257096973
58,3,0-1-2-4,4,232,2.7058769845014115,532.2588777071558,1.7337457243722518,1.0819468371187293,0.913099645171684,0.9324265145134892,0.9324265145134802
59,3,0-1-2-5,4,236,3.0294775553949176,535.2883552625507,1.7337457243722518,0.8407183003826773,0.5848432915058908,0.9324265145134892,0.9324265145134802
60,3,0-1-2-6,4,240,2.536276502111077,537.8246317646617,1.7337457243722518,0.7120897143139818,0.5848432915058908,0.9324265145134892,0.9324265145134802
61,3,0-1-2-7,4,244,2.259407792119219,540.0840395567809,1.7337457243722518,0.7160357987910229,0.5848432915058908,0.9324265145134892,0.9324265145134802
62,3,0-1-2-8,4,248,2.541980713371537,542.6260202701525,1.7337457243722518,0.8556507252997073,0.6849874709830175,0.9324265145134892,0.9324265145134802
63,3,0-1-2-9,4,252,3.800739156107097,546.4267594262595,1.7650135547572436,1.192777062302927,1.2930749252961533,0.9324265145134892,0.9324265145134802
64,3,0-1-3-4,4,256,3.032911810645633,549.4596712369051,1.1468755989066968,0.7731710654114373,0.9710271774058867,0.49221180567214295,0.4849661940701395
65,3,0-1-3-5,4,260,1.7881962103088374,551.2478674472139,1.0421702829868824,0.6964972920703852,0.9671431903939407,0.3691434579921115,0.4137830493450281
66,3,0-1-3-6,4,264,1.4295012722146643,552.6773687194286,1.0421702829868824,0.6894601660994749,0.9671431903939407,0.39718759613561033,0.35880243274697676
67,3,0-1-3-7,4,268,1.6053974772758162,554.2827661967044,1.0115953610519375,0.6397055355746054,0.8258498182406839,0.45389547738373087,0.4538954773837247
68,3,0-1-3-8,4,272,1.9197830249074093,556.2025492216118,1.0811049917940345,0.56124189282153,0.6168048888699644,0.5829995009695144,0.582999500969521
69,3,0-1-3-9,4,276,2.5446457796752555,558.7471950012871,1.0811049917940345,0.5180879573644374,0.3705045576897845,0.5829995009695144,0.582999500969521
70,3,0-1-4-5,4,280,1.214240248123449,559.9614352494106,0.7396467425164137,0.44643677843432483,0.25357638832117857,0.3986096617857951,0.39860966178581947
71,3,0-1-4-6,4,284,1.0504706321214832,561.011905881532,0.7152001317073182,0.3874431827059087,0.2522407297980749,0.38956155306766693,0.2979787167551464
72,3,0-1-4-7,4,288,0.6807685155041128,561.6926743970362,0.7152001317073182,0.3751365350545081,0.288910793010686,0.38956155306766693,0.3369911382985933
73,3,0-1-4-8,4,292,0.4786912157206227,562.1713656127567,0.7152001317073182,0.3916231248304819,0.3071078345726477,0.38956155306766693,0.3570771197630762
74,3,0-1-4-9,4,296,0.4608837137436843,562.6322493265004,0.7152001317073182,0.42596003860176795,0.3161225297348551,0.38956155306766693,0.36716333887333263
75,3,0-1-5-6,4,300,1.0215597681920747,563.6538090946925,0.41724110554321225,0.2829226972045324,0.19634555469484383,0.22532857694978015,0.22532857694977793
76,3,0-1-5-7,4,304,0.6277805524087258,564.2815896471012,0.28887105012708825,0.22109297263376876,0.17482028459161825,0.15132539437390913,0.1513253943739059
77,3,0-1-5-8,4,308,0.3990456335841579,564.6806352806854,0.3176237721144924,0.19281440543582012,0.1633057478798179,0.17106592387887487,0.17106592387887787
78,3,0-1-5-9,4,312,0.3608041688990555,565.0414394495845,0.3176237721144924,0.17029406853722084,0.10881200262423363,0.17106592387887487,0.17106592387887787
79,3,0-1-6-7,4,316,0.260751622063773,565.3021910716483,0.2278563955641062,0.13632789805084533,0.083990406666274,0.12268601913928306,0.12268601913931576
80,3,0-1-6-8,4,320,0.13787954692168153,565.44007061857,0.20840818394267308,0.12358920562724753,0.083990406666274,0.11219492620720858,0.11219492620720217
81,3,0-1-6-9,4,324,0.09405431360686109,565.5341249321768,0.20840818394267308,0.11915806895158304,0.07680950316462543,0.11219492620720858,0.11219492620720217
82,3,0-1-7-8,4,328,0.1415995859488889,565.6757245181258,0.17478618222220874,0.10225357198990312,0.07102062639312123,0.09409795791532281,0.09409795791535203
83,3,0-1-7-9,4,332,0.07397748931435419,565.7497020074401,0.17478618222220874,0.09608615807031348,0.06840136826794208,0.09409795791532281,0.09409795791535203
84,3,0-1-8-9,4,336,0.16143835102675444,565.9111403584668,0.17478618222220874,0.10284272081412606,0.09031156029540455,0.09409795791532281,0.09409795791535203
85,4,0-1-2-3,4,340,0.19512495284488393,566.1062653113117,0.18574163739552896,0.10795262350849395,0.08260281351336118,0.10000230440956714,0.10000230440958546
86,4,0-1-2-4,4,344,0.2202952020733524,566.3265605133851,0.1364366229235535,0.08822126359652002,0.07490940719357297,0.07341413619212385,0.07341413619212744
87,4,0-1-2-5,4,348,0.24953764560223196,566.5760981589873,0.1364366229235535,0.06768287704617058,0.04806882736656348,0.07341413619212385,0.07341413619212744
88,4,0-1-2-6,4,352,0.2037443692209,566.7798425282082,0.1364366229235535,0.0566705807252207,0.0467921342566342,0.07341413619212385,0.07341413619212744
89,4,0-1-2-7,4,356,0.18332882503631204,566.9631713532444,0.1364366229235535,0.056285346400936215,0.0467921342566342,0.07341413619212385,0.07341413619212744
90,4,0-1-2-8,4,360,0.20688654258613537,567.1700578958306,0.1364366229235535,0.06705868324683703,0.05253094444616124,0.07341413619212385,0.07341413619212744
91,4,0-1-2-9,4,364,0.303523789972139,567.4735816858027,0.13887742082274507,0.09379088342536171,0.10166343721192561,0.07341413619212385,0.07341413619212744
92,4,0-1-3-4,4,368,0.23971923465418382,567.713300920457,0.08988848543261718,0.06052474474978172,0.07621286720201681,0.03851450289490421,0.038514502894905434
