slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,9.329701183399173,5.876935311500304,9.328214772515764,0.2744261013717871,0.3202151599773302
1,1,0-1-2-3,4,4,20.910130571602902,20.910130571602902,4.54491779946596,2.8957644294877363,4.542408864496835,0.6056701842777159,0.6056701842776917
2,1,0-1-2-4,4,8,10.76659624789502,31.676726819497922,3.456525327282632,2.4932545031533886,3.2443176807067573,1.8827422231129975,2.190512392126962
3,1,0-1-2-5,4,12,6.867305006472286,38.54403182597021,3.580464793141342,1.9643838902933832,3.1453569100185064,1.8637607902296431,2.1381868916014355
4,1,0-1-2-6,4,16,4.401805636734696,42.9458374627049,3.3047094616776724,1.967411880333685,3.1453569100185064,1.5517625767095236,1.8261886780813086
5,1,0-1-2-7,4,20,4.595911212110601,47.5417486748155,3.180481164164739,1.8948648564255688,3.1453569100185064,0.9584063030899138,1.0884071906092174
6,1,0-1-2-8,4,24,6.339529445070166,53.881278119885664,3.180481164164739,1.9064735147831857,3.1453569100185064,0.8602685164645643,0.8602685164645365
7,1,0-1-2-9,4,28,8.700720590970377,62.58199871085604,4.442171452706418,2.5040917123239987,3.7866301754840066,1.3566986206256437,1.0822725192538343
8,1,0-1-3-4,4,32,6.512346288452677,69.09434499930872,4.442171452706418,2.689670636174841,3.7866301754840066,1.9194279750090186,1.9194279750090146
9,1,0-1-3-5,4,36,5.742802722797661,74.83714772210638,5.400406868176249,2.839914383886118,3.7866301754840066,2.7578246759752227,2.7578246759752147
10,1,0-1-3-6,4,40,4.432896305816895,79.27004402792328,6.028693223923873,2.9275547608985906,3.7866301754840066,3.1821003690091643,3.18210036900917
11,1,0-1-3-7,4,44,3.481412200996293,82.75145622891957,6.357214498524403,2.9542994447546254,3.7866301754840066,3.3953451308628617,3.3953451308628573
12,1,0-1-3-8,4,48,3.474628909122335,86.2260851380419,6.5247442859120905,2.9343380689496543,3.7866301754840066,3.5018186334990635,3.501818633499063
13,1,0-1-3-9,4,52,5.1272906043733375,91.35337574241524,6.609086029324378,2.944877434488508,3.7866301754840066,3.5546395472794488,3.554639547279436
14,1,0-1-4-5,4,56,6.963197523262477,98.31657326567772,4.147679296019416,2.1429451149629286,2.6755453905628883,2.218829270784731,2.2188292707847452
15,1,0-1-4-6,4,60,3.911751245412231,102.22832451108995,2.9108209292728864,1.9385121077644765,2.6525422937446024,1.5548328782498744,1.715351224307362
16,1,0-1-4-7,4,64,2.809924707622131,105.03824921871208,2.898466777433334,1.9123796068802437,2.6525422937446024,1.2897697285145469,1.693840764641486
17,1,0-1-4-8,4,68,2.38437000266633,107.42261922137841,2.868165177114718,1.9528189378294476,2.6525422937446024,1.1134802954030505,1.6872097311612038
18,1,0-1-4-9,4,72,1.994201001958102,109.41682022333652,2.8305601731065813,2.0103042578396773,2.6525422937446024,1.1121502889024375,1.6858797246606017
19,1,0-1-5-6,4,76,4.981117404077856,114.39793762741436,2.818723695284663,1.8650479423541513,2.400813624850059,0.9917966827811915,0.8450556719286766
20,1,0-1-5-7,4,80,2.4619738875985004,116.85991151501287,2.8791074774905225,1.9080332878858641,2.400813624850059,1.2713447271355551,1.0970742509388813
21,1,0-1-5-8,4,84,1.803223426818089,118.66313494183096,3.0539103613969636,2.008808392935759,2.400813624850059,1.358871716235832,1.2354615409408893
22,1,0-1-5-9,4,88,1.4616430831328526,120.12477802496382,3.2109414664221436,2.102394268299158,2.400813624850059,1.4757123510764458,1.3053650479315024
23,1,0-1-6-7,4,92,4.997666225844366,125.12244425080819,3.2109414664221436,1.9693381626595505,1.9509458277922107,1.4757123510764458,1.404642107034725
24,1,0-1-6-8,4,96,2.739212207682123,127.86165645849032,3.2109414664221436,2.0604303324747653,1.9509458277922107,1.5709847810443622,1.4862160259756934
25,1,0-1-6-9,4,100,2.1515569934134833,130.0132134519038,3.4597216467023566,2.223019867090046,1.9509458277922107,1.7654126894501285,1.4862160259756934
