2.499999999999997780e-01,-4.820371652906209867e-17,0.000000000000000000e+00,0.000000000000000000e+00,3.899259281350370837e-02,-1.269283264857181126e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.714475532540720229e-02,-9.723273917877575667e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.046420737847085778e-16,2.499999999999999445e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.071312682810898337e-01,3.487327109086746368e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.710482811863068997e-02,2.671447553254074347e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,-2.868054256337463774e-17,-3.664105173215893158e-02,-6.346416324285887589e-02,1.249999999999999722e-01,-1.048874538971599768e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.222160012893014042e-02,-1.827377750101929488e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.686812056619594049e-17,2.499999999999999445e-01,4.366710503823068718e-02,7.563364454566244566e-02,-1.489691990742763039e-01,1.250000000000000833e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.840020771278662703e-02,2.177783998710699498e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000003331e-01,3.080334934722294141e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.249999999999999445e-01,-2.165063509461096769e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.847473418836140821e-17,5.000000000000001110e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.216878364870318863e-02,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.613734813891105291e-02,9.723273917877603423e-02,5.000000000000001110e-01,1.380130204485637719e-18,0.000000000000000000e+00,0.000000000000000000e+00,2.177783998710698388e-01,-1.827377750101930043e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.898529102314115174e-03,-1.714475532540718841e-02,2.041904728845319217e-17,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.840020771278636336e-02,3.222160012892998776e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.055037035932483158e-01,1.827377750101931431e-01,2.349231551964769404e-01,8.550503583141712272e-02,2.500000000000001665e-01,2.027398753525051848e-18,2.671447553254071017e-01,-9.723273917877582606e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.860314950815812954e-02,3.222160012892982817e-02,4.142329065430127438e-02,1.507684480352300405e-02,-2.475525479074589679e-16,2.499999999999999445e-01,4.710482811863016261e-02,-1.714475532540699412e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000002776e-01,4.330127018922196314e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999999999999998890e-01,-1.916507378735629700e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.443375672974063773e-01,2.499999999999998335e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.279536174882643904e-16,5.000000000000001110e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.631759111665348483e-01,2.826289687117840010e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000002220e-01,-7.079156505021318008e-17,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944654783575515411e-01,3.368240888334651517e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.699223781814410450e-17,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.356573402377841742e-02,1.868107636391673487e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000555e-01,4.549627928327531351e-02,2.499999999999997780e-01,-3.972649530289307598e-17
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.021201930759357890e-01,5.132583548096867343e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.434346774318278728e-01,1.249999999999999445e-01,-1.134257236380841377e-16,2.499999999999997780e-01
