slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,12.01113974324003,7.414802070024728,12.000000000000014,0.2799999999999826,0.45999999999999375
1,1,0-1-2-3,4,4,13.057274923648578,13.057274923648578,12.006267382810929,7.075587374924151,12.0,1.428809338098037,1.6388093380980422
2,1,0-1-2-4,4,8,10.77443406301943,23.83170898666801,10.591659693946648,6.23652504871635,10.07178489877829,1.7899999999999905,1.8900000000000077
3,1,0-1-2-5,4,12,8.996081323762365,32.82779031043037,8.313136545748863,5.095481717722954,8.088040774394443,2.1749629927614884,2.2749629927614876
4,1,0-1-2-6,4,16,8.97861221302031,41.806402523450686,8.10332955463539,4.804623920131179,8.088040774394443,2.287331356670777,2.387331356670778
5,1,0-1-2-7,4,20,8.004452776969368,49.81085530042005,6.942486076749256,3.9783731246523972,6.94037809011661,1.7941207626780276,1.7436865505191506
6,1,0-1-2-8,4,24,8.783484574829663,58.594339875249716,5.074797633109303,2.8532909307016063,5.073807970538837,1.192014230547164,0.9982860566847833
7,1,0-1-2-9,4,28,7.418597436104801,66.01293731135452,3.8274195707678977,2.282191409949878,3.8273557165391594,1.1757473526755058,0.7325849174885803
8,1,0-1-3-4,4,32,4.612805498850344,70.62574281020487,2.8343800014335736,1.6450177948160885,2.8343618252744847,0.7774145280400198,0.5585296024920652
9,1,0-1-3-5,4,36,2.836133290864021,73.4618761010689,2.2217865482142267,1.2679660576172649,2.221651948488528,0.5531535448977583,0.4846614505488276
10,1,0-1-3-6,4,40,1.3945212688632358,74.85639736993213,2.2217865482142267,1.3004313536834198,2.221651948488528,0.6032432702176227,0.5621022749992335
11,1,0-1-3-7,4,44,1.453861518609486,76.31025888854161,1.9859272205331222,1.2499250599011822,1.9846025861469485,0.678032348266934,0.509623954267056
12,1,0-1-3-8,4,48,2.0989028570498514,78.40916174559146,1.5302197024248438,1.0784317124369518,1.5301458154248309,0.678032348266934,0.6525709485263675
13,1,0-1-3-9,4,52,2.020327398168384,80.42948914375985,1.4735359023091226,0.894634825223722,1.095998360016111,0.6525709485263849,0.6525709485263675
14,1,0-1-4-5,4,56,1.1929042413153301,81.62239338507518,1.1181230186718398,0.7301146111535268,0.9245768652533428,0.4973038829916126,0.4973038829916092
15,1,0-1-4-6,4,60,0.5194672147581099,82.1418605998333,0.974332237225108,0.6989582609385485,0.9245768652533428,0.45006725995020247,0.4500672599502096
16,1,0-1-4-7,4,64,0.350495252335417,82.49235585216871,0.9844662217600043,0.6912275411976404,0.8580846902282673,0.47844478668488394,0.4784447866848609
17,1,0-1-4-8,4,68,0.6354488198637297,83.12780467203244,1.0636899198168754,0.6631965138762295,0.7407782410005268,0.5366098957552055,0.5366098957551841
18,1,0-1-4-9,4,72,0.8537142352894179,83.98151890732186,1.0636899198168754,0.6016537251900165,0.5636436108870981,0.5366098957552055,0.5366098957551841
19,1,0-1-5-6,4,76,0.4583284758714891,84.43984738319334,0.9216084144548056,0.549525532457981,0.5538408770253795,0.46998727087521747,0.4699872708752011
20,1,0-1-5-7,4,80,0.29900023839659523,84.73884762158994,0.8753897128348019,0.5262083128294801,0.5538408770253795,0.45237697419260475,0.45237697419259604
