slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,10.32372651246004,5.126908972509482,10.319082774312761,0.18732298365707692,0.2530009663650148
1,0-1-4-5,4,4,4,27.4185647213592,27.4185647213592,10.32372651246004,4.402697558242613,10.319082774312761,2.103840010900794,1.916517027243735
2,0-1-7-8,4,8,8,15.971205581285151,43.38977030264435,5.319100509646074,2.3195094882098823,5.319082774312761,0.9945215945918008,0.994521594591788
3,0-1-4-5,4,12,12,12.365383736451562,55.75515403909591,5.771655657622958,3.160839988039803,5.319082774312761,2.7066018107231637,2.7066018107231713
4,0-1-7-8,4,16,16,15.87352202264225,71.62867606173816,1.250445036099594,0.6826875782110537,0.6818516391985554,0.7066018107231611,0.7066018107231642
5,0-1-4-5,4,20,20,3.2838069547914226,74.91248301652958,0.36805960486536754,0.262400593918524,0.31908277431277554,0.1744777266687909,0.17447772666879757
6,0-1-7-8,4,24,24,1.1127194265658855,76.02520244309547,0.2708513636503102,0.18258727405721667,0.186087517509975,0.14634224725187298,0.14634224725187295
7,0-1-4-5,4,28,28,0.8651367716287366,76.89033921472421,0.11674770315805562,0.07006564698279669,0.06667193258154214,0.061658080046660894,0.06165808004664086
8,0-1-7-8,4,32,32,0.389079943988012,77.27941915871222,0.13345399061111982,0.07358628703696234,0.08444564460400272,0.06501557692137783,0.06842591978752921
9,0-1-4-5,4,36,36,0.5430127230935193,77.82243188180574,0.10455084765289147,0.057385168661775905,0.053605138530812724,0.05144411535368722,0.07160899545690569
10,0-1-7-8,4,40,40,0.461138095440265,78.283569977246,0.11917817064345539,0.06371407403479552,0.10055237766260916,0.06824047327407654,0.06824047327405935
11,0-1-4-5,4,44,44,0.4409072205080205,78.72447719775403,0.09226362925780064,0.04297984489755371,0.06023106036421666,0.05254007855910492,0.050400908644860465
12,0-1-7-8,4,48,48,0.24585896053015774,78.97033615828418,0.09226362925780064,0.0497759123183142,0.03822377233041152,0.05254007855910492,0.04790271187986406
13,0-1-4-5,4,52,52,0.3127052570938031,79.28304141537798,0.061759534923972,0.03816271303899645,0.06111251896791714,0.03520314960422026,0.03520314960420734
14,0-1-7-8,4,56,56,0.2594826011007587,79.54252401647874,0.06112051249058341,0.04363415739438993,0.06111251896791714,0.03408795377143137,0.03842104436306926
15,0-1-4-5,4,60,60,0.433436729353439,79.97596074583218,0.08456136297560451,0.050562297362617026,0.031320091104745984,0.0484475793538501,0.060344186839984104
16,0-1-7-8,4,64,64,0.4824355208578786,80.45839626669006,0.1356220206034653,0.06986934735483388,0.092824814006633,0.056626727097713964,0.06704493033236503
17,0-1-4-5,4,68,68,0.6508582921500874,81.10925455884015,0.15570062419438815,0.1071659446922862,0.0977551056075896,0.08902603758897643,0.08902603758898664
18,0-1-7-8,4,72,72,0.6154650302828403,81.72471958912298,0.1299752315754706,0.07388821250948627,0.0977551056075896,0.055084064224862284,0.06745023927118865
19,0-1-4-5,4,76,76,0.390287671544737,82.11500726066772,0.08452099223581225,0.049136579459173366,0.076582983329061,0.02423807767269548,0.02897006320580431
20,0-1-7-8,4,80,80,0.3013065924004602,82.41631385306819,0.15436921288925698,0.06909414824976708,0.14579387148594947,0.04317930159314385,0.04381924879207588
21,0-1-4-5,4,84,84,0.7919206935502892,83.20823454661848,0.20627314358358867,0.1283002212348451,0.14579387148594947,0.11394448222034811,0.13882834170671998
22,0-1-7-8,4,88,88,0.7389241375650892,83.94715868418358,0.18820946279566397,0.10704169245324362,0.1133638748427046,0.10181002918703495,0.10181002918703541
23,0-1-4-5,4,92,92,0.7835124615826632,84.73067114576624,0.08754347718818287,0.05248264022864315,0.03400482768488189,0.046227952308415046,0.08791315037968417
24,0-1-7-8,4,96,96,0.5107321897508115,85.24140333551705,0.14068183120289426,0.091906240527846,0.1404907252888563,0.07077462370260286,0.08791315037968417
25,0-1-4-5,4,100,100,0.45215500649961177,85.69355834201666,0.14068183120289426,0.09036946860098893,0.1404907252888563,0.0579818920945493,0.057981892094552734
26,0-1-7-8,4,104,104,0.5396257447478434,86.2331840867645,0.11430314313429547,0.05805304496501041,0.08261630580189205,0.045277857670332974,0.08365555189795515
27,0-1-4-5,4,108,108,0.4646964571891723,86.69788054395367,0.09726436273515256,0.05074722413042676,0.040636211386015475,0.05062134186981737,0.05613086445355009
28,0-1-7-8,4,112,112,0.2826617831228809,86.98054232707655,0.06626187476004135,0.05028003313403386,0.04082417480439915,0.03426618994921016,0.034266189949214265
29,0-1-4-5,4,116,116,0.3147884751935506,87.2953308022701,0.13372067456476558,0.07171742348979586,0.03868169401613386,0.07661632534636659,0.07022383605937677
30,0-1-7-8,4,120,120,0.5402575265722634,87.83558832884236,0.1178312686581532,0.05105279151161737,0.05538057932714935,0.059607424660505635,0.07306704276754772
31,0-1-4-5,4,124,124,0.3551480781181595,88.19073640696053,0.07657580952961811,0.041778313087388726,0.024759655269178893,0.043079325020052676,0.05083530179165052
32,0-1-7-8,4,128,128,0.2699132010505674,88.4606496080111,0.08835941909815229,0.047454629742852444,0.0760246597751717,0.036043872760336215,0.064390225279368
33,0-1-4-5,4,132,132,0.31546979806587117,88.77611940607697,0.1126038353587829,0.0623672596260735,0.06047896363507732,0.05930233989097818,0.0673771687426381
34,0-1-7-8,4,136,136,0.5827714109703687,89.35889081704734,0.14479632291429198,0.07297289745941764,0.09242638794444247,0.08133824842635098,0.08133824842636983
35,0-1-4-5,4,140,140,0.748238983208794,90.10712980025613,0.12331592160718088,0.07508748206807542,0.09242638794444247,0.06140290806214534,0.06409608777615006
36,0-1-7-8,4,144,144,0.6738641449377605,90.7809939451939,0.16402077000316156,0.08439327218905558,0.08088830974800487,0.09331210994206718,0.0939103408672679
37,0-1-4-5,4,148,148,0.5425692519453909,91.3235631971393,0.09121472790293393,0.053927750873316575,0.08088830974800487,0.041291512130816166,0.06545543690038613
38,0-1-7-8,4,152,152,0.3826803532119538,91.70624355035125,0.08758607581384414,0.05052153450550799,0.07386508324606211,0.0344200606898886,0.05914938654606061
39,0-1-4-5,4,156,156,0.38359025077746867,92.08983380112872,0.10116379159367266,0.07200357739417226,0.07386508324606211,0.04483129732821637,0.05914938654606061
40,0-1-7-8,4,160,160,0.6649400099192831,92.754773811048,0.1639574671880144,0.09103249516626186,0.07663799752589284,0.0907638672245262,0.0907638672245028
41,0-1-4-5,4,164,164,0.7691304567595006,93.5239042678075,0.07808720979535858,0.04354819974969341,0.0626762231758704,0.030204855314043023,0.04045748680041328
42,0-1-7-8,4,168,168,0.4162949484302319,93.94019921623773,0.10486930475499187,0.04775772920187412,0.08543341023823814,0.03486045036718305,0.0517736694454527
43,0-1-4-5,4,172,172,0.59288652821512,94.53308574445285,0.15691160327767423,0.09219522437496096,0.08612025828186631,0.08649657134042277,0.08649657134045441
