slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,10.92359614474185,5.8378387485713406,10.922201551728293,0.23900716015182105,0.33396288167330823
1,0-1-4-5,4,4,4,29.300343067279627,29.300343067279627,6.673416066830688,3.8465946749248907,6.490553199121706,1.7341558654599825,0.9597105231466188
2,0-1-7-8,4,8,8,23.78411344621517,53.0844565134948,6.673416066830688,3.1442835749173823,5.9020169775677545,1.7341558654599825,2.957225283163531
3,0-1-4-5,4,12,12,16.20972167840275,69.29417819189754,1.5339985761293387,1.1219196841126642,1.533068914076793,0.6995764881826103,0.6995764881826148
4,0-1-7-8,4,16,16,5.215279189284271,74.50945738118182,1.1097936370173782,0.7266034235932551,0.9719214528673632,0.45701059597732935,0.7975981464912181
5,0-1-4-5,4,20,20,4.470915806995642,78.98037318817745,0.4562865171149179,0.23234423568746562,0.4493700162514642,0.08678536137312619,0.08552147490460982
6,0-1-7-8,4,24,24,1.2359347603413195,80.21630794851878,0.2902633971180123,0.1794750793721177,0.2477232566714349,0.12732796488444892,0.12732796488446496
7,0-1-4-5,4,28,28,1.0379457925948259,81.2542537411136,0.10540666937794244,0.05404211784629417,0.1037017788569159,0.018615320563061363,0.019890742636988534
8,0-1-7-8,4,32,32,0.23261229853936477,81.48686603965297,0.0686718846249916,0.04094060327364522,0.06050516674888229,0.026466839791718,0.026466839791709162
9,0-1-4-5,4,36,36,0.2292816306679829,81.71614767032095,0.030367055649428074,0.015400158261638389,0.029911286553385708,0.0054604871096456615,0.005694191095173551
10,0-1-7-8,4,40,40,0.07862472869448485,81.79477239901543,0.01957361774095267,0.011875107693044602,0.01709720765933298,0.00808310789462001,0.008083107894648833
11,0-1-4-5,4,44,44,0.07174520148332783,81.86651760049875,0.008314910720893116,0.0038491789656655397,0.008204719174869979,0.0013780079145466653,0.0015034484213742871
12,0-1-7-8,4,48,48,0.020690162313600692,81.88720776281235,0.00399616182738218,0.0016779339788231334,0.0018732037508470967,0.0021515550778139596,0.0021515550778445913
13,0-1-4-5,4,52,52,0.007561367833775694,81.89476913064613,0.00013041309220318428,9.356090864404555e-05,0.000129654619087205,6.383282762733256e-05,6.38328276281186e-05
14,0-1-7-8,4,56,56,0.000651655565228137,81.89542078621135,9.694963281674505e-05,4.466532818069896e-05,3.155591154779813e-05,5.287313645809402e-05,5.2045602011219216e-05
15,0-1-4-5,4,60,60,0.00019887648184141633,81.89561966269319,2.2168319674353636e-06,1.6109585510820747e-06,2.1779929824106148e-06,9.385847652768155e-07,9.385847690168703e-07
16,0-1-7-8,4,64,64,1.031563113461114e-05,81.89562997832432,1.0756134317135942e-06,6.965315915532658e-07,9.058662726602051e-07,5.792016530438385e-07,6.429509582517312e-07
17,0-1-4-5,4,68,68,4.764279862527202e-06,81.89563474260419,4.023762186447134e-07,2.1784117763869747e-07,3.9590874223449646e-07,1.535290893621119e-07,1.6641089928270958e-07
18,0-1-7-8,4,72,72,1.3384345373125215e-06,81.89563608103873,1.8029475740994622e-07,7.547892044276976e-08,8.297068632145965e-08,9.701251556087664e-08,9.701248870896961e-08
19,0-1-4-5,4,76,76,3.4103629772228114e-07,81.89563642207503,2.1811513666022e-09,1.3198309498425706e-09,1.38130928917235e-09,9.671430675394262e-10,9.671410339251452e-10
20,0-1-7-8,4,80,80,7.9671224687891e-09,81.89563643004215,1.2944862534102185e-09,4.657391854781815e-10,1.595168441781425e-10,7.360057977281095e-10,7.960991865729738e-10
21,0-1-4-5,4,84,84,2.0774399420803596e-09,81.89563643211959,1.8083301904132215e-10,6.944449039426908e-11,1.4736656339664478e-10,6.004887238603119e-11,5.432099214885966e-11
22,0-1-7-8,4,88,88,9.297530576519971e-11,81.89563643221257,1.8083301904132215e-10,7.879837186874675e-11,1.4736656339664478e-10,6.004887238603119e-11,4.8132164920389187e-11
23,0-1-4-5,4,92,92,6.262723672989523e-11,81.8956364322752,1.8083301904132215e-10,7.068082951744555e-11,1.4736656339664478e-10,6.004887238603119e-11,5.451994411487249e-11
24,0-1-7-8,4,96,96,6.188868833014354e-11,81.89563643233708,1.8083301904132215e-10,7.867525163089324e-11,1.4736656339664478e-10,6.004887238603119e-11,4.82103246213228e-11
25,0-1-4-5,4,100,100,6.013308899736614e-11,81.89563643239721,1.8083301904132215e-10,7.083739654183517e-11,1.4736656339664478e-10,6.004887238603119e-11,5.444888984129648e-11
26,0-1-7-8,4,104,104,6.199099180555326e-11,81.8956364324592,1.8083301904132215e-10,7.898630152187552e-11,1.4736656339664478e-10,6.004887238603119e-11,4.8260062612826005e-11
27,0-1-4-5,4,108,108,6.330027236486701e-11,81.8956364325225,1.8083301904132215e-10,7.072027516054356e-11,1.4736656339664478e-10,6.004887238603119e-11,5.451994411487249e-11
28,0-1-7-8,4,112,112,6.094157989809123e-11,81.89563643258343,1.8083301904132215e-10,7.859217853578264e-11,1.4736656339664478e-10,6.004887238603119e-11,4.82387463307532e-11
29,0-1-4-5,4,116,116,6.061823770981267e-11,81.89563643264405,1.8083301904132215e-10,7.074892032678048e-11,1.4736656339664478e-10,6.004887238603119e-11,5.444888984129648e-11
30,0-1-7-8,4,120,120,6.138672930337018e-11,81.89563643270544,1.8083301904132215e-10,7.871995577827216e-11,1.4736656339664478e-10,6.004887238603119e-11,4.828848432225641e-11
31,0-1-4-5,4,124,124,6.08841200466901e-11,81.89563643276632,1.8083301904132215e-10,7.079381435799565e-11,1.4736656339664478e-10,6.004887238603119e-11,5.4370730140362866e-11
32,0-1-7-8,4,128,128,6.059739780797704e-11,81.89563643282692,1.8083301904132215e-10,7.86722266703044e-11,1.4736656339664478e-10,6.004887238603119e-11,4.8260062612826005e-11
33,0-1-4-5,4,132,132,0.0,81.89563643282692,1.8083301904132215e-10,7.86722266703044e-11,1.4736656339664478e-10,6.004887238603119e-11,4.8260062612826005e-11
