stage,rho,seed,gain,round,alpha_rad,beta_rad,target_alpha_rad,target_beta_rad,max_angle_error_rad,relay_scalar_count,measurement_slot_count,measurement_tx_count,estimate_x,estimate_y,action_x,action_y,action_applied,event,failure,estimated_position_error_d,receiver_id,measurement_slot,angle_error_to_target_rad,estimated_x,estimated_y,estimator_success,estimator_residual_rad,delta_x,delta_y
bootstrap,0.1,23,0.75,1,1.0151845911895643,1.0681790092401808,1.0471975511965976,1.0471975511965976,0.03201296000703335,2,2,4,2.121561273053233,3.4171709509267933,-0.09117095478992487,0.03519799815822078,True,observe_and_move,,0.13030591064723307,,,,,,,,,
bootstrap,0.1,23,0.75,2,1.0391615582764961,1.0523432381628997,1.0471975511965976,1.0471975511965976,0.008035992920101487,2,2,4,2.0303903182633074,3.4523689490850136,-0.022792738697480552,0.00879949953955561,True,observe_and_move,,0.03257647766180764,,,,,,,,,
bootstrap,0.1,23,0.75,3,1.0451866166032169,1.0484778578735088,1.0471975511965976,1.0471975511965976,0.002010934593380753,2,2,4,2.007597579565828,3.461168448624571,-0.0056981846743708875,0.002199874884887487,True,observe_and_move,,0.008144119415452162,,,,,,,,,
bootstrap,0.1,23,0.75,4,1.0466946982839425,1.0475172474485173,1.0471975511965976,1.0471975511965976,0.0005028529126551717,2,2,4,2.0018993948914563,3.463368323509458,0.0,0.0,False,stop_estimated_position_threshold,,0.002036029853862659,,,,,,,,,
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.1402638454794102,2,1,0.15663960222525963,1.5728081900880768,2.478189123621691,True,4.440892098500626e-16,-0.054606142566057614,0.0899153157987187
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.1659859272009393,3,1,0.05005477514100587,2.587923428492786,2.4572898528137563,True,1.0524914273446484e-13,-0.06594257136958959,0.10558976890466976
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.08737716997506637,4,1,0.07627994432961005,1.0873683961634641,1.7308125892215638,True,5.10702591327572e-15,-0.06552629712259811,0.00092866376048506
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.0846580302443247,5,1,0.07252981921179602,2.0821654088437014,1.7116589544310088,True,7.016609515630989e-14,-0.061624056632776036,0.015293889853401299
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.11234083945880675,6,1,0.0340582728766341,3.0592322900020754,1.6365940108940493,True,0.0,-0.04442421750155656,0.0715925975061209
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.052949013480166326,7,1,0.018511595188448693,0.5226697998359858,0.9138759858490191,True,2.220446049250313e-16,-0.01700234987698937,-0.03588793654843553
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.040922141267557346,8,1,0.03598511129385784,1.5083080082231393,0.8259554818318544,True,4.440892098500626e-16,-0.006231006167354447,0.030052441464437973
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.0776882913119033,9,1,0.0676933225966092,2.500179140226453,0.788337319011145,True,2.4868995751603507e-14,-0.00013435516983961726,0.05826606357997002
