stage,rho,seed,gain,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,action_number
bootstrap,0.1,23,0.75,1,1,-0.09117095478992487,0.03519799815822078,2.030390318263308,3.452368949085014,1
bootstrap,0.1,23,0.75,2,1,-0.022792738697480552,0.00879949953955561,2.0075975795658274,3.4611684486245697,2
bootstrap,0.1,23,0.75,3,1,-0.0056981846743708875,0.002199874884887487,2.0018993948914563,3.4633683235094574,3
main_budget,,,,1,2,-0.054606142566057614,0.0899153157987187,1.520050916679157,2.5684966305066053,
main_budget,,,,1,3,-0.06594257136958959,0.10558976890466976,2.5232405960439612,2.5625036519169653,
main_budget,,,,1,4,-0.06552629712259811,0.00092866376048506,1.023533078958961,1.7326070711364114,
main_budget,,,,1,5,-0.061624056632776036,0.015293889853401299,2.021843609080443,1.7268995143843884,
main_budget,,,,1,6,-0.04442421750155656,0.0715925975061209,3.0158944290770764,1.7075082717852588,
main_budget,,,,1,7,-0.01700234987698937,-0.03588793654843553,0.5071356105311465,0.8794810047501478,
main_budget,,,,1,8,-0.006231006167354447,0.030052441464437973,1.503458762146443,0.8562603034620327,
main_budget,,,,1,9,-0.00013435516983961726,0.05826606357997002,2.501247277042437,0.8463861733366261,
main_budget,,,,1,10,-0.009776189161439075,0.05849761445331578,3.504177995116591,0.845585487400788,
main_budget,,,,1,12,0.012085285463840717,0.00895374164090652,0.9981127023325053,-0.0030020664268717388,
main_budget,,,,1,13,0.03353437018366312,0.030414724400760616,1.9908009250893532,-0.01013999614402697,
main_budget,,,,1,14,-0.03411744258223248,0.07523339772306117,3.013269184911663,-0.024941291824543743,
main_budget,,,,2,2,-0.013552284070879106,0.022538842197982856,1.5064986326082779,2.591035472704588,
main_budget,,,,2,3,-0.016467618926077954,0.026428896057400286,2.5067729771178833,2.5889325479743657,
main_budget,,,,2,4,-0.016353016269822607,0.00030910849886611746,1.0071800626891383,1.7329161796352777,
main_budget,,,,2,5,-0.015390676892856336,0.003853074730937267,2.0064529321875866,1.7307525891153257,
main_budget,,,,2,6,-0.011094300232635357,0.017919890362414315,3.0048001288444413,1.725428162147673,
main_budget,,,,2,7,-0.0042595157703848585,-0.008963588009017809,0.5028760947607617,0.87051741674113,
main_budget,,,,2,8,-0.0015602553080764081,0.007520043073058175,1.5018985068383666,0.863780346535091,
main_budget,,,,2,9,-4.263032037710168e-05,0.014559969431940212,2.5012046467220603,0.8609461427685663,
main_budget,,,,2,10,-0.0024424362828501245,0.01461358942297497,3.5017355588337407,0.860199076823763,
main_budget,,,,2,12,0.0030043362008323193,0.002248356523649929,1.0011170385333377,-0.0007537099032218098,
main_budget,,,,2,13,0.008338282786609863,0.00760492299670049,1.999139207875963,-0.0025350731473264797,
main_budget,,,,2,14,-0.0086519601367393,0.018728043531088222,3.0046172247749237,-0.006213248293455521,
main_budget,,,,3,2,-0.0033594922118210246,0.005651280145727133,1.503139140396457,2.5966867528503155,
main_budget,,,,3,3,-0.004112317061485626,0.006615058746009095,2.5026606600563976,2.5955476067203747,
main_budget,,,,3,4,-0.004080759943424606,9.768409142874024e-05,1.0030993027457136,1.7330138637267063,
main_budget,,,,3,5,-0.0038437183557951116,0.0009708108616346967,2.0026092138317915,1.7317233999769603,
main_budget,,,,3,6,-0.0027706352874588003,0.004485377820396541,3.0020294935569822,1.7299135399680696,
main_budget,,,,3,9,-1.2636528067933028e-05,0.003638427481061135,2.5011920101939924,0.8645845702496274,
main_budget,,,,3,10,-0.0006099690887590992,0.0036509865396712193,3.501125589744982,0.8638500633634342,
main_budget,,,,3,14,-0.0021888981882022263,0.004665249632089384,3.0024283265867213,-0.0015479986613661373,
