stage,rho,seed,gain,round,alpha_rad,beta_rad,target_alpha_rad,target_beta_rad,max_angle_error_rad,relay_scalar_count,measurement_slot_count,measurement_tx_count,estimate_x,estimate_y,action_x,action_y,action_applied,event,failure,estimated_position_error_d,receiver_id,measurement_slot,angle_error_to_target_rad,estimated_x,estimated_y,estimator_success,estimator_residual_rad,delta_x,delta_y
bootstrap,0.1,11,1.0,1,1.0360379629237373,1.0895891597267546,1.0471975511965976,1.0471975511965976,0.042391608530157,2,2,4,2.125944143531268,3.589140344413903,-0.12594414353126782,-0.12503872927614879,True,observe_and_move,,0.17747284611685984,,,,,,,,,
bootstrap,0.1,11,1.0,2,1.0471975511965976,1.0471975511965974,1.0471975511965976,1.0471975511965976,2.220446049250313e-16,2,2,4,1.9999999999999993,3.464101615137752,0.0,0.0,False,stop_estimated_position_threshold,,2.318213734067276e-15,,,,,,,,,
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.16597595683902502,2,1,0.17670095581960843,1.6618235783039603,2.6349699473193566,True,1.3322676295501878e-15,-0.12136768372797024,-0.027670301974530465
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.0972328891806205,3,1,0.11985639937846004,2.5954408020991115,2.6166581389467884,True,4.440892098500626e-16,-0.07158060157433366,-0.013936445695104327
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.12719079222543037,4,1,0.0663536935361062,1.1106896308805503,1.7947030480911452,True,4.440892098500626e-16,-0.08301722316041271,-0.046989180391701024
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.13194160689673684,5,1,0.11223375154892556,2.1247835967584465,1.6891830853233643,True,0.0,-0.0935876975688349,0.032150791684134705
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.17450764196647062,6,1,0.16078533570299314,3.1731060780116516,1.7541234798158414,True,0.0,-0.12982955850873867,-0.01655450418522314
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.11426068980875302,7,1,0.06539151211538918,0.5960431570794088,0.9279222309550784,True,2.220446049250313e-16,-0.0720323678095566,-0.046422620377980034
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.0899254378001025,8,1,0.05319550069472001,1.5525855879546258,0.9389729212405274,True,7.149836278586008e-14,-0.03943919096596932,-0.054710638092066805
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.11910202143626411,9,1,0.09165475022564928,2.617262374865275,0.886877908457979,True,4.440892098500626e-16,-0.08794678114895627,-0.015639378505155455
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.09046259032631009,10,1,0.12031040684447714,3.5780339140392785,0.9117877082309619,True,1.4432899320127035e-14,-0.05852543552945888,-0.03432172833489264
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.07206966686248202,12,1,0.026470676625482525,1.069021833227442,0.02073700604215401,True,0.0,-0.05176637492058145,-0.015552754531615509
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.03587192309998229,13,1,0.011765763662727968,1.964250571665968,-0.0029619656785569697,True,0.0,0.02681207125052404,0.0022214742589177273
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.05845302961726188,14,1,0.05683130548017745,3.041216364225769,-0.0414483774283776,True,2.220446049250313e-16,-0.030912273169326765,0.0310862830712832
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.041493989209754785,2,2,0.04134379493780349,1.5404558945759887,2.6072996453448254,True,0.0,-0.03034192093199156,-0.006917575493632033
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.0243082222951546,3,2,0.030484192064553994,2.523860200524777,2.602721693251685,True,8.881784197001252e-16,-0.017895150393582915,-0.0034841114237765813
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.031797698056357064,4,2,0.0161361565166942,1.0276724077201371,1.747713867699444,True,0.0,-0.020754305790102845,-0.011747295097925048
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.032985401724184064,5,2,0.028611763156562997,2.0311958991896115,1.721333877007499,True,0.0,-0.02339692439220864,0.008037697921033593
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.04362691049161758,6,2,0.0402350788326884,3.043276519502913,1.7375689756306185,True,0.0,-0.032457389627184585,-0.004138626046305993
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.02856517245218276,7,2,0.01712208162813411,0.5240107892698521,0.8814996105770884,True,7.549516567451064e-15,-0.018008091952389088,-0.011605655094487494
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.02248135945014591,8,2,0.01342040877055739,1.513146396988748,0.8842622831485429,True,0.0,-0.009859797741560983,-0.013677659523078423
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.02977550535906606,9,2,0.02246700256085976,2.5293155937163188,0.8712385299528237,True,4.440892098500626e-16,-0.021986695287239066,-0.0039098446262889885
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.02261564758158802,10,2,0.03014641909882254,3.519508478509818,0.8774659798960927,True,2.220446049250313e-16,-0.014631358882363554,-0.008580432083740708
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.018017416715620446,12,2,0.006834347400076712,1.0172554583068605,0.005184251510538303,True,4.440892098500626e-16,-0.012941593730145362,-0.0038881886329037267
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.008967980775083007,13,2,0.002948034197730154,1.9910626429164051,-0.0007404914196496001,True,3.019806626980426e-14,0.006703017812696166,0.0005553685647372001
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.014613257404315589,14,2,0.01391179032783496,3.0103040910564425,-0.01036209435709435,True,4.440892098500626e-16,-0.007728068292331858,0.007771570767820762
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.010373497302438774,2,3,0.0101893026766815,1.5101139736439972,2.6003820698511935,True,0.0,-0.007585480232997932,-0.0017293938734080916
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.006077055573789112,3,3,0.007651954238970582,2.505965050131195,2.599237581827907,True,0.0,-0.004473787598396228,-0.0008710278559433959
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.007949424514089417,4,3,0.0040334113500635205,1.0069181019300344,1.735966572601519,True,0.0,-0.0051885764475257945,-0.0029368237744813452
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.008246350431045593,5,3,0.007186777545652667,2.0077989747974025,1.729371574928533,True,4.440892098500626e-16,-0.00584923109805191,0.0020094244802581485
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.010906727622903858,6,3,0.010059372174874515,3.0108191298757276,1.7334303495843126,True,0.0,-0.00811434740679573,-0.0010346565115765816
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.007141293113052064,7,3,0.004333977950435219,0.5060026973174638,0.8698939554826114,True,2.220446049250313e-16,-0.004502022988097876,-0.002901413773629763
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.0056203398625365815,8,3,0.003363065408174215,1.5032865992471873,0.8705846236254644,True,4.440892098500626e-16,-0.0024649494353904955,-0.0034194148807695224
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.007443876339766628,9,3,0.005589554259126661,2.50732889842908,0.8673286853265347,True,0.0,-0.00549667382180985,-0.000977461156572268
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.005653911895397372,10,3,0.007538119918612196,3.504877119627455,0.8688855478123517,True,0.0,-0.003657839720591305,-0.0021451080209350104
main_budget,,,,3,,,,,,,,3,,,,,True,observe_and_move,,0.004504354178905563,12,3,0.0017231381903362042,1.0043138645767156,0.0012960628776346635,True,2.220446049250313e-16,-0.0032353984325366736,-0.0009720471582259976
