slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,8.556613748970916,5.517285151223225,8.556485529527805,0.29950445007042537,0.5543948382185349
1,1,0-1-2-3,4,4,13.242531267453534,13.242531267453534,6.09490061732617,4.0147475560908354,6.087909724528416,0.7564042712328264,0.7508960013933148
2,1,0-1-2-4,4,8,8.739452046184752,21.98198331363829,5.365668278868745,3.693368835494777,5.3372416371317115,2.005508269839507,1.9526504892707237
3,1,0-1-2-5,4,12,11.518014932490853,33.49999824612914,6.642527772689382,4.298156215258643,5.3372416371317115,3.806016649657875,3.7531588690890842
4,1,0-1-2-6,4,16,11.251658135287315,44.75165638141645,5.786596428029044,4.135452195720095,5.095340913029844,3.0669717081138037,3.0141139275450115
5,1,0-1-2-7,4,20,12.553243612010796,57.30489999342725,5.096133456457138,3.5362577673554187,5.095340913029844,2.105395971562645,1.3586718006526652
6,1,0-1-2-8,4,24,13.509443761699023,70.81434375512627,5.256831243659413,3.444785767700194,5.188077771236806,1.843638028076635,1.8436380280766116
7,1,0-1-2-9,4,28,17.654194407119725,88.468538162246,7.814857430579925,4.574385836235028,6.666765826890611,2.498645812684272,2.5515035932530665
8,1,0-1-3-4,4,32,8.907920228190505,97.37645839043651,7.814857430579925,4.748736087591402,6.666765826890611,2.498645812684272,1.947142219431207
9,1,0-1-3-5,4,36,11.449257015137082,108.82571540557359,8.036914355851506,4.985317312703793,6.580911717141902,3.9471422194312056,3.947142219431214
10,1,0-1-3-6,4,40,9.73165953929919,118.55737494487278,9.798523105540742,5.185758123189344,6.580911717141902,5.138452488962444,5.138452488962443
11,1,0-1-3-7,4,44,7.9273332347814645,126.48470817965423,10.718230343221984,5.238163051763884,6.580911717141902,5.724410232332022,5.724410232332026
12,1,0-1-3-8,4,48,7.8490853920380586,134.3337935716923,11.174791626613658,5.173473632393289,6.580911717141902,6.0068246685779565,6.006824668577963
13,1,0-1-3-9,4,52,10.340321177881403,144.6741147495737,11.395283861163959,5.140366080328843,6.580911717141902,6.140159100608621,6.140159100608628
14,1,0-1-4-5,4,56,11.80332626874574,156.47744101831944,7.649733257298823,3.8398446497392964,4.5325242482813195,4.140159100608618,4.140159100608621
15,1,0-1-4-6,4,60,7.285963454691189,163.76340447301064,5.131604166782064,3.3952748996824713,4.4961191117045445,2.7574427635532626,3.1477575508525533
16,1,0-1-4-7,4,64,5.395054628545638,169.15845910155628,5.169260022299426,3.3148968477135057,4.4961191117045445,2.3711980519845217,3.095466512027606
17,1,0-1-4-8,4,68,4.602138810713974,173.76059791227024,5.064498126011519,3.3891359039382007,4.4961191117045445,1.973753082972565,3.082272059704806
18,1,0-1-4-9,4,72,3.923391534137743,177.683989446408,4.97015048465067,3.5111601905386927,4.4961191117045445,1.839749516341005,3.0817266568884705
19,1,0-1-5-6,4,76,8.668042845358706,186.3520322917667,4.946360857673799,3.300467825043646,4.196872814449662,1.8118583778642545,1.5290433934120031
20,1,0-1-5-7,4,80,4.196787708523308,190.54882000029002,5.101071814757476,3.3896428255735485,4.196872814449662,2.256710066628835,1.8952910558421507
21,1,0-1-5-8,4,84,3.0767924252959102,193.62561242558593,5.389546820884993,3.571261285581942,4.196872814449662,2.4106563379049293,2.1934383852164387
22,1,0-1-5-9,4,88,2.546311565477859,196.17192399106378,5.6745583359638845,3.7325850922100425,4.196872814449662,2.6363972377148768,2.3101903776037602
23,1,0-1-6-7,4,92,8.735654617886285,204.90757860895008,5.6745583359638845,3.492474080474859,3.4289220201589643,2.6363972377148768,2.5262829733298062
24,1,0-1-6-8,4,96,4.767128922235101,209.67470753118516,5.6745583359638845,3.650477860642593,3.4289220201589643,2.7859989504664084,2.6564216997981376
25,1,0-1-6-9,4,100,3.749071623807647,213.42377915499281,6.099545186867246,3.9359556938330433,3.4289220201589643,3.127780995268213,2.6564216997981376
26,1,0-1-7-8,4,104,10.170978084212871,223.59475723920568,6.099545186867246,4.008112412020327,2.875370662664494,3.127780995268213,2.8771451875232827
