slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,9.37542507996297,4.989839869445114,9.37541366043989,0.28565937146033255,0.3112042298438311
1,1,0-1-2-3,4,4,21.86785738187354,21.86785738187354,7.606732053496703,3.9604767601263333,7.598262533289557,1.7318124755429831,1.731812475543009
2,1,0-1-2-4,4,8,9.87690584054948,31.74476322242302,5.510161750843722,3.0513414466069424,5.428670101835905,1.7915412620430529,2.0389471287332626
3,1,0-1-2-5,4,12,7.686502366247901,39.431265588670925,4.558557392340936,2.3038746705169117,4.195518751779204,1.0333521707351874,1.2863163244191824
4,1,0-1-2-6,4,16,5.050474172260941,44.481739760931866,4.064237303128701,2.0650714868181215,3.919464784238869,0.972499099683341,1.2581584711436449
5,1,0-1-2-7,4,20,2.383518159131325,46.86525792006319,3.9522801068709708,2.0223909984916655,3.919464784238869,0.667948772205026,0.9536081436653561
6,1,0-1-2-8,4,24,3.0912092367708137,49.95646715683401,3.9522801068709708,2.0962145456581536,3.919464784238869,0.45896688393823537,0.4084288560165916
7,1,0-1-2-9,4,28,6.048738356765098,56.00520551359911,4.5315388933092455,2.486101675118607,4.3190246898823546,1.040755120243994,0.9904847432927255
8,1,0-1-3-4,4,32,8.819167043257826,64.82437255685693,4.94450401463376,2.7062509298621604,4.3190246898823546,2.1376293758068177,2.1376293758068243
9,1,0-1-3-5,4,36,4.949644564074765,69.77401712093169,5.995146364665793,2.981014008627521,4.3190246898823546,3.016559133241041,3.0165591332410457
10,1,0-1-3-6,4,40,3.6118773171546312,73.38589443808632,6.543247957323316,3.145603356009339,4.3190246898823546,3.4276894632892763,3.4276894632892834
11,1,0-1-3-7,4,44,2.5149491959154897,75.90084363400182,6.828769907722175,3.2291538316694033,4.3190246898823546,3.6330687499750964,3.633068749975095
12,1,0-1-3-8,4,48,2.306161654007215,78.20700528800903,6.919446951367891,3.2163023972285787,4.3190246898823546,3.704340653295432,3.704340653295432
13,1,0-1-3-9,4,52,4.154312612542009,82.36131790055104,6.986412613470822,3.179115079900644,4.3190246898823546,3.753857997383176,3.753857997383186
14,1,0-1-4-5,4,56,7.442253823252454,89.8035717238035,4.452633766139343,2.550864745192209,3.2749683510953105,2.406475734065846,2.406475734065836
15,1,0-1-4-6,4,60,3.7615962111231496,93.56516793492665,3.5037256603974503,2.3967834649721094,3.2749683510953105,1.7220936875748056,1.9051384520530519
