receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-4-5,1-4,adjust,12617.147017877833,0,0,False,False,10.72094089590582,-0.12617147017877833,0.11102482433605823,True,True,1,1-4,True
3,0-1-4-5,1-4,adjust,22351.998866062764,0,0,False,False,22.351998866062765,-0.15964282471572847,0.2000522732528798,True,True,1,1-5,False
6,0-1-4-5,1-5,adjust,12334.69822935098,0,0,False,False,-9.910626271632104,0.0006417609582076071,0.1233469822935098,True,False,1,1-5,True
7,0-1-4-5,1-5,adjust,6023.894935628836,0,0,False,False,3.9265521651259805,0.0013130359591341475,0.06023894935628836,False,False,1,1-4,False
8,0-1-4-5,1-5,adjust,3644.760200739806,0,0,False,False,3.644760200739806,-0.001115122651753658,0.019887877746497976,False,False,1,1-5,True
9,0-1-4-5,1-5,adjust,3537.101688995628,0,0,False,False,-3.5371016889956284,-0.007858547406422856,0.01549054492653595,False,False,1,1-5,True
2,0-1-7-8,1-7,adjust,3319.500051878088,0,0,False,False,3.2003715649339313,0.03319500051878088,0.003016390907074171,False,False,2,1-7,True
3,0-1-7-8,1-7,adjust,6168.683404521216,0,0,False,False,6.168683404521216,0.028915727616537077,0.0027343303879883585,True,False,2,1-7,True
4,0-1-7-8,1-7,adjust,11059.536438904961,0,0,False,False,-11.059536438904962,0.0016791339147840547,0.0026616186261369263,True,False,2,1-7,True
5,0-1-7-8,1-7,adjust,498.6509624589544,0,0,False,False,-0.021013425474918496,0.004986509624589544,0.002267681153977505,False,False,2,1-7,True
6,0-1-7-8,1-7,adjust,4837.393655432682,0,0,False,False,-4.837393655432682,0.0001258133711669474,0.0018855516824382798,False,False,2,1-7,True
9,0-1-7-8,1-8,adjust,334.85554804083347,0,0,False,False,-0.039983684854542546,-0.002346145791900238,0.003348555480408335,False,False,2,1-8,True
2,0-1-4-5,1-4,adjust,5687.570654728461,0,0,False,False,1.7512567251921465,-0.051732005625540124,0.05687570654728461,False,True,3,1-4,True
