stage,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,source
dynamic_calibration,1,1,-0.06297207176563391,-0.06251936463807439,2.0629720717656337,3.526620979775828,current_C_hat
dynamic_main,1,2,-0.08091178915197961,-0.018446867983020088,1.5809117891519793,2.6165230793363357,known_current_anchors
dynamic_main,1,3,-0.04772040104955577,-0.009290963796735774,2.547720401049555,2.6073671751500527,known_current_anchors
dynamic_main,1,4,-0.05534481544027514,-0.031326120261133905,1.055344815440275,1.763376927830011,known_current_anchors
dynamic_main,1,5,-0.06239179837922326,0.02143386112275647,2.062391798379223,1.7106169464461207,known_current_anchors
dynamic_main,1,6,-0.08655303900582578,-0.011036336123482315,3.0865530390058247,1.7430871436923598,known_current_anchors
dynamic_main,1,7,-0.04802157853970457,-0.03094841358532019,0.5480215785397045,0.8969738173697586,known_current_anchors
dynamic_main,1,8,-0.026292793977321094,-0.03647375872805014,1.526292793977396,0.9024991625125597,known_current_anchors
dynamic_main,1,9,-0.05863118743263751,-0.010426252336770414,2.558631187432637,0.8764516561212089,known_current_anchors
dynamic_main,1,10,-0.03901695701963859,-0.022881152223266144,3.539016957019638,0.8889065560077198,known_current_anchors
dynamic_main,1,12,-0.03451091661372108,-0.010368503021076995,1.034510916613721,0.010368503021077013,known_current_anchors
dynamic_main,1,13,0.017874714167015915,0.001480982839278391,1.9821252858329836,-0.0014809828392784738,known_current_anchors
dynamic_main,1,14,-0.020608182112884732,0.020724188714188956,3.020608182112884,-0.020724188714188817,known_current_anchors
dynamic_calibration,2,1,-0.03148603588281662,-0.03125968231903653,2.031486035882817,3.4953612974567916,current_C_hat
dynamic_main,2,2,-0.040455894575989526,-0.0092234339915096,1.5404558945759899,2.607299645344826,known_current_anchors
dynamic_main,2,3,-0.023860200524741915,-0.004645481898391424,2.5238602005248127,2.6027216932516613,known_current_anchors
dynamic_main,2,4,-0.027672407720136905,-0.015663060130566397,1.027672407720138,1.7477138676994448,known_current_anchors
dynamic_main,2,5,-0.031195899189615295,0.010716930561376348,2.0311958991896075,1.721333877007497,known_current_anchors
dynamic_main,2,6,-0.04327651950290812,-0.00551816806174954,3.0432765195029168,1.7375689756306103,known_current_anchors
dynamic_main,2,7,-0.02401078926985223,-0.015474206792660095,0.5240107892698522,0.8814996105770985,known_current_anchors
dynamic_main,2,8,-0.013146396988697684,-0.018236879364060543,1.5131463969886982,0.8842622831484992,known_current_anchors
dynamic_main,2,9,-0.029315593716315647,-0.005213126168385318,2.5293155937163214,0.8712385299528236,known_current_anchors
dynamic_main,2,10,-0.01950847850981874,-0.011440576111641065,3.5195084785098194,0.8774659798960788,known_current_anchors
dynamic_main,2,12,-0.017255458306853266,-0.00518425151054223,1.0172554583068676,0.005184251510534783,known_current_anchors
dynamic_main,2,13,0.008937357083508513,0.0007404914196392111,1.9910626429164922,-0.0007404914196392627,known_current_anchors
dynamic_main,2,14,-0.010304091056456244,0.010362094357086508,3.010304091056428,-0.010362094357102308,known_current_anchors
dynamic_calibration,3,1,-0.015743017941408644,-0.015629841159518598,2.015743017941408,3.479731456297273,current_C_hat
dynamic_main,3,2,-0.02022794728799515,-0.004611716995754911,1.5202279472879947,2.602687928349071,known_current_anchors
dynamic_main,3,3,-0.011930100262406151,-0.0023227409491728412,2.511930100262407,2.6003989523024886,known_current_anchors
