1.999999999999999556e+00,3.464101615137754386e+00
1.501166516550698660e+00,2.596209103593226430e+00
2.501393486990841630e+00,2.595870549972984165e+00
1.001391552751274450e+00,1.732044988815862885e+00
2.001304182276764543e+00,1.731731351583910783e+00
3.000942478852788309e+00,1.730548696111228635e+00
5.015086225255080965e-01,8.691093748790720275e-01
1.500605610519612165e+00,8.635368074227603996e-01
2.500021588003316531e+00,8.648081335652554325e-01
3.500218034129344069e+00,8.647920048651109859e-01
0.000000000000000000e+00,0.000000000000000000e+00
9.991267135542912792e-01,-7.472380042361031170e-04
1.997329159681604960e+00,-2.534670034049274837e-03
3.000740416054590298e+00,-1.565229524181743596e-03
4.000000000000000000e+00,0.000000000000000000e+00
