slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.002545660163172,5.513148686000971,11.000680407399273,0.2501037316349623,0.25010373163495103
1,1,0-1-2-3,4,4,14.316021444051696,14.316021444051696,8.90689915270852,3.8716052152224076,8.897149085840084,0.2501037316349623,0.25010373163495103
2,1,0-1-2-4,4,8,12.805048649077,27.121070093128694,8.90689915270852,4.151714857652266,8.897149085840084,1.8688538418238745,2.1189575734588146
3,1,0-1-2-5,4,12,11.621155780943667,38.74222587407236,8.90689915270852,4.393084408967953,8.897149085840084,3.887953666617173,4.138057398252123
4,1,0-1-2-6,4,16,11.083555336188345,49.82578121026071,8.90689915270852,4.7630277642267025,8.897149085840084,3.498340395660175,3.748444127295116
5,1,0-1-2-7,4,20,11.102448182607175,60.928229392867884,8.90689915270852,4.7587309841999605,8.897149085840084,2.556196027984622,2.106073857316865
6,1,0-1-2-8,4,24,12.437530787922482,73.36576018079036,8.90689915270852,5.09149902034073,8.897149085840084,1.5916210446839438,1.4697144736817194
7,1,0-1-2-9,4,28,17.51144795403753,90.8772081348279,10.875133038288594,6.412894047156553,10.302134359737508,2.6196736464261567,1.8573974724317424
8,1,0-1-3-4,4,32,15.960430686313279,106.83763882114117,10.875133038288594,6.553915624227289,10.302134359737508,2.2575277236927556,2.2575277236927533
9,1,0-1-3-5,4,36,13.806325294664031,120.6439641158052,10.875133038288594,6.851143191454876,10.302134359737508,4.256111192583152,4.256111192583141
10,1,0-1-3-6,4,40,12.804423949086187,133.4483880648914,12.406638973679346,7.33276558670097,10.302134359737508,6.246751917878943,6.246751917878932
11,1,0-1-3-7,4,44,10.386623070875078,143.83501113576648,14.624804510901024,7.7374972073189365,10.302134359737508,7.743873262866227,7.743873262866231
12,1,0-1-3-8,4,48,9.248471743785851,153.08348287955232,15.782189554774165,7.824574923317863,10.302134359737508,8.478450221113063,8.478450221113064
13,1,0-1-3-9,4,52,11.961659277365419,165.04514215691773,16.350535963672883,7.704934313578487,10.302134359737508,8.826741531844695,8.826741531844704
14,1,0-1-4-5,4,56,15.570318174741228,180.61546033165897,12.469561303417713,6.65831086862785,8.03812014291546,6.828193825775822,6.82819382577582
