stage,rho,seed,gain,round,alpha_rad,beta_rad,target_alpha_rad,target_beta_rad,max_angle_error_rad,relay_scalar_count,measurement_slot_count,measurement_tx_count,estimate_x,estimate_y,action_x,action_y,action_applied,event,failure,estimated_position_error_d,receiver_id,measurement_slot,angle_error_to_target_rad,estimated_x,estimated_y,estimator_success,estimator_residual_rad,delta_x,delta_y
bootstrap,0.1,47,1.0,1,1.0529838406939658,1.0604426200611654,1.0471975511965976,1.0471975511965976,0.013245068864567777,2,2,4,2.0174196998584177,3.541440156410471,-0.017419699858417736,-0.07733854127271655,True,observe_and_move,,0.07927607400312557,,,,,,,,,
bootstrap,0.1,47,1.0,2,1.0471975511965979,1.0471975511965976,1.0471975511965976,1.0471975511965976,2.220446049250313e-16,2,2,4,1.9999999999999996,3.464101615137755,0.0,0.0,False,stop_estimated_position_threshold,,6.280369834735101e-16,,,,,,,,,
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.05922888882285644,2,1,0.048143278592520655,1.446143539473126,2.5734278253877494,True,0.0,0.053856460526874095,0.02464838596556662
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.010538989672995509,3,1,0.005201049756768494,2.4984556771185056,2.6085014389366927,True,2.220446049250313e-16,0.0015443228814944199,-0.010425227583376717
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.03345064230365453,4,1,0.03170994188874854,0.9672144209283866,1.7386879210578894,True,2.220446049250313e-16,0.03278557907161339,-0.006637113489012192
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.027481970475609702,5,1,0.02230241327846505,2.0211191405199593,1.714465569301498,True,4.440892098500626e-16,-0.021119140519959334,0.017585238267379122
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.06922647950298406,6,1,0.06900914697983085,3.0623523241840553,1.7621255998910785,True,4.440892098500626e-16,-0.06235232418405534,-0.030074792322201338
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.03701280534863835,7,1,0.041664783811440564,0.4821809827243029,0.8984665872262396,True,8.282263763703668e-14,0.017819017275697124,-0.03244118344180125
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.08165016342602154,8,1,0.06705529958381629,1.5743870855729614,0.8323607236662945,True,4.6629367034256575e-14,-0.07438708557296136,0.03366468011814383
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.11474352269547995,9,1,0.06373431055069245,2.598936781299268,0.8079083726600862,True,2.220446049250313e-16,-0.09893678129926808,0.05811703112435218
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.0707579735359027,10,1,0.09029396887862173,3.5695585720042122,0.8789982939652088,True,2.220446049250313e-16,-0.06955857200421223,-0.012972890180770413
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.01843597306900772,12,1,0.02160380768034642,1.0086199612555662,0.016296667480000804,True,4.440892098500626e-16,-0.008619961255566189,-0.016296667480000804
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.02419467743522231,13,1,0.015697107564121904,2.0184123565865226,-0.01569609955132779,True,0.0,-0.018412356586522627,0.01569609955132779
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.11110205487564107,14,1,0.14705980116210293,3.02112539018829,-0.10907513230330024,True,0.0,-0.021125390188290183,0.10907513230330024
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,2,2,2.220446049250313e-16,1.5,2.598076211353316,True,2.220446049250313e-16,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,3,2,2.220446049250313e-16,2.5,2.598076211353316,True,2.220446049250313e-16,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,4,2,0.0,1.0,1.7320508075688772,True,0.0,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,5,2,8.881784197001252e-16,2.0,1.7320508075688772,True,8.881784197001252e-16,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,6,2,0.0,3.0,1.7320508075688772,True,0.0,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,7,2,8.748557434046234e-14,0.5,0.8660254037844384,True,8.748557434046234e-14,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,8,2,4.707345624410664e-14,1.5,0.8660254037844384,True,4.707345624410664e-14,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,9,2,2.220446049250313e-16,2.5,0.8660254037844384,True,2.220446049250313e-16,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,10,2,4.440892098500626e-16,3.5,0.8660254037844384,True,4.440892098500626e-16,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,12,2,2.220446049250313e-16,1.0,0.0,True,2.220446049250313e-16,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,13,2,0.0,2.0,0.0,True,0.0,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0,14,2,2.220446049250313e-16,3.0,0.0,True,2.220446049250313e-16,0.0,0.0
