slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,12.01113974324003,7.414802070024728,12.000000000000014,0.2799999999999826,0.45999999999999375
1,0-1-4-5,4,4,4,28.326864549891436,28.326864549891436,7.709903671520375,4.754837252686222,7.000000000000014,1.900000000000009,1.9000000000000057
2,0-1-7-8,4,8,8,25.384823210685944,53.71168776057738,2.8497652570750827,1.5438919639933049,2.000000000000014,1.151700890082486,1.1517008900824948
3,0-1-4-5,4,12,12,8.26010749435552,61.9717952549329,1.0701374210490175,0.6778121167429312,0.8018053036154527,0.5564725682962788,0.5564725682962788
4,0-1-7-8,4,16,16,4.6170408385907225,66.58883609352362,0.4425951370180259,0.2642011479692408,0.3830340780834831,0.18101745015860077,0.18101745015860615
5,0-1-4-5,4,20,20,1.4940762768716067,68.08291237039523,0.17364434673186935,0.08875642019419451,0.17095871152733366,0.034403040793467184,0.03576716132875646
6,0-1-7-8,4,24,24,0.4197645390577499,68.50267690945299,0.11796852945747202,0.07102131495681555,0.10152613290946988,0.045473151466191596,0.04547315146620434
7,0-1-4-5,4,28,28,0.4033955473215156,68.9060724567745,0.05474247085231844,0.030038807571285617,0.05463831435689315,0.00958861411589822,0.009826603970267911
8,0-1-7-8,4,32,32,0.1411351324745578,69.04720758924906,0.04035361102726772,0.024278043358624723,0.03765878564342984,0.015319341499859208,0.01531934149987535
9,0-1-4-5,4,36,36,0.12522091877510944,69.17242850802417,0.024333320262687714,0.014631261928741791,0.024101424506838498,0.007907922345584052,0.007907922345587792
10,0-1-7-8,4,40,40,0.09533339477939134,69.26776190280356,0.01955375175868309,0.011146300600435848,0.011230730501949893,0.010621648505570035,0.01062164850555547
11,0-1-4-5,4,44,44,0.054006534502476305,69.32176843730603,0.010080695098066667,0.00499244518885463,0.006694050563382348,0.005608660344408579,0.0056086603444072125
12,0-1-7-8,4,48,48,0.038378272082222734,69.36014670938826,0.007853462294341671,0.0038058035494424347,0.0032519377904378644,0.0043998106694612075,0.005255162289174109
13,0-1-4-5,4,52,52,0.03340095516789844,69.39354766455615,0.00855971978170169,0.0038639274325169295,0.003460535482815885,0.004535603056162454,0.005592961740063629
14,0-1-7-8,4,56,56,0.027800805464912266,69.42134847002106,0.008423195345159005,0.0045450362305146826,0.003460535482815885,0.004811383811136457,0.004811383811144765
15,0-1-4-5,4,60,60,0.027953508586336575,69.4493019786074,0.007456855589661662,0.004193358424505004,0.007399454975356434,0.0033619492024311013,0.0028328313003171957
16,0-1-7-8,4,64,64,0.04043067526001223,69.4897326538674,0.013247346440025901,0.006855404234324705,0.007399454975356434,0.007242767848274322,0.007242767848275378
17,0-1-4-5,4,68,68,0.04718210130390535,69.53691475517131,0.00727854031812648,0.0035553613656917333,0.005231862952484789,0.00339233206759539,0.004464703260524061
18,0-1-7-8,4,72,72,0.04053205411025796,69.57744680928157,0.009027993546799,0.004666358036309214,0.0047679503885262875,0.004392330278352664,0.008112044103512517
19,0-1-4-5,4,76,76,0.043940696558263256,69.62138750583983,0.013580497459727177,0.00702689600221768,0.006498202499727768,0.007446513543022383,0.007446513543044375
20,0-1-7-8,4,80,80,0.03957610768561978,69.66096361352545,0.011864086078321082,0.0077922005904918325,0.008766709289915298,0.006192339036244465,0.006192339036232397
21,0-1-4-5,4,84,84,0.07754917752318512,69.73851279104863,0.010712374234999912,0.006471302480219735,0.00714870417247937,0.005066622133422454,0.0051721552431232
22,0-1-7-8,4,88,88,0.03917221613293211,69.77768500718156,0.01211664634966445,0.006100153437672628,0.004456263500642876,0.006838296225886517,0.006838296225865292
23,0-1-4-5,4,92,92,0.06440078798848123,69.84208579517004,0.010830408279532654,0.005747233712793389,0.00415386951503649,0.0061936306702381596,0.006438081604898116
24,0-1-7-8,4,96,96,0.043963844605283936,69.88604963977532,0.0073273254682415774,0.004330371387874688,0.004179420272166112,0.004157666413403539,0.004157666413405536
25,0-1-4-5,4,100,100,0.05219479171805901,69.93824443149339,0.01031539472078244,0.006193326748786588,0.007671056294455525,0.004253500493863389,0.00674049095543694
26,0-1-7-8,4,104,104,0.0528324860191553,69.99107691751254,0.01842157483818382,0.009174134025441096,0.007671056294455525,0.009998178238479375,0.009998178238483035
27,0-1-4-5,4,108,108,0.06486647586029626,70.05594339337284,0.010409066219448091,0.00555712117965648,0.0033626542029594475,0.005956769683127634,0.005956769683116647
28,0-1-7-8,4,112,112,0.0705517176144655,70.1264951109873,0.01195507342567085,0.008132708767210535,0.009103988288018172,0.006236359709565871,0.00801756742535531
29,0-1-4-5,4,116,116,0.07726479051498694,70.2037599015023,0.01416114848187318,0.011276463799646986,0.013191975506344988,0.007247491719940978,0.00801756742535531
30,0-1-7-8,4,120,120,0.07899609584961872,70.28275599735191,0.02386645039641747,0.013360513339778597,0.013191975506344988,0.013020860415134897,0.013020860415110747
31,0-1-4-5,4,124,124,0.07252263060950695,70.35527862796143,0.006723590234789611,0.004339704144519242,0.0064956354670755445,0.002255943952738082,0.003873246918871587
32,0-1-7-8,4,128,128,0.03671913863505198,70.39199776659648,0.010293135220009809,0.00533646533904456,0.005670618100751312,0.005571920509945781,0.005571920509950701
33,0-1-4-5,4,132,132,0.04932718949907307,70.44132495609554,0.009233273713219222,0.005121664083487075,0.005670618100751312,0.005257674466795398,0.008051874295354366
34,0-1-7-8,4,136,136,0.04277928328793745,70.48410423938348,0.010372041395065854,0.006143933370139418,0.0027156749245733636,0.005887799937054272,0.007635752022011388
35,0-1-4-5,4,140,140,0.05348270375136124,70.53758694313484,0.012186672195837916,0.007249649835514187,0.005019908168179654,0.006692675254911289,0.007635752022011388
36,0-1-7-8,4,144,144,0.08260530340719141,70.62019224654203,0.018333417922299016,0.009548511718110924,0.011775182966871967,0.009564854384114849,0.007693644068318406
37,0-1-4-5,4,148,148,0.05360054426329076,70.67379279080532,0.015019609537632513,0.00800188516009285,0.011775182966871967,0.008567947812172474,0.008567947812160526
38,0-1-7-8,4,152,152,0.05114959923532487,70.72494239004065,0.010674097642484316,0.005469067292329817,0.006012158590010586,0.005604651650130263,0.0056046516501453425
39,0-1-4-5,4,156,156,0.05559897556072985,70.78054136560138,0.00922622495151818,0.0054750456920481475,0.006966706271185785,0.00346583964115565,0.0042246253632498565
40,0-1-7-8,4,160,160,0.05869247181656194,70.83923383741794,0.009686069230673826,0.006280521874451158,0.0061039823497424095,0.005149290799008695,0.006312268487810968
41,0-1-4-5,4,164,164,0.05720504921742213,70.89643888663535,0.011994115443022379,0.0059840711120911876,0.0061039823497424095,0.00626784801050347,0.006312268487810968
42,0-1-7-8,4,168,168,0.0386764060905521,70.93511529272591,0.00998736773807266,0.005393929304055743,0.004697056058219573,0.005279158658213253,0.0064118211605403985
43,0-1-4-5,4,172,172,0.049954482710444316,70.98506977543636,0.010809451467295976,0.005495624180937713,0.005662853004309909,0.006160210852512609,0.007754064050864429
44,0-1-7-8,4,176,176,0.04572023494289447,71.03079001037925,0.012843609056770799,0.006159289476829757,0.012808251965054751,0.004444667099782483,0.005944137681098027
45,0-1-4-5,4,180,180,0.04707413305092021,71.07786414343018,0.019162368644433356,0.009526004491005467,0.013129011483542286,0.010273512072952424,0.007890609740428545
46,0-1-7-8,4,184,184,0.11127330060814476,71.18913744403832,0.027514357372451566,0.015279867139200556,0.01693651415141062,0.014974356464684186,0.015351902219947533
47,0-1-4-5,4,188,188,0.045239390475983646,71.23437683451431,0.02470904751647559,0.013459317697366255,0.01693651415141062,0.012726252401455628,0.009867084381355085
48,0-1-7-8,4,192,192,0.07774756102375405,71.31212439553806,0.01825166041523378,0.009329001652742731,0.006198050253914289,0.009910106243350097,0.009910106243346206
49,0-1-4-5,4,196,196,0.06416009456402158,71.37628449010208,0.010954700960935424,0.005415589631731844,0.003856281013653984,0.005991466400558374,0.004793687719285344
50,0-1-7-8,4,200,200,0.049711833047489634,71.42599632314958,0.013166132436790663,0.0060610219143841775,0.006255989930807004,0.007351821833735694,0.00899931173923818
51,0-1-4-5,4,204,204,0.03903510412723187,71.46503142727681,0.008859654475727216,0.004894343437496366,0.006645686578238497,0.0035945296104571427,0.004438403097232424
52,0-1-7-8,4,208,208,0.05298201013965109,71.51801343741647,0.017491300572966655,0.007720675905099545,0.006645686578238497,0.009721431222647367,0.009721431222658339
53,0-1-4-5,4,212,212,0.06699628885110052,71.58500972626757,0.009367425341473718,0.0063489984319160045,0.00825284820805905,0.005366912864430311,0.006019713525283521
54,0-1-7-8,4,216,216,0.04959423724542178,71.63460396351299,0.011115019350701416,0.007907908232446987,0.010561660433069164,0.004880074177133934,0.006205592698968587
55,0-1-4-5,4,220,220,0.05423276143790219,71.68883672495089,0.013615662013447738,0.006772417026682839,0.006372304562034969,0.007719627040770746,0.006205592698968587
56,0-1-7-8,4,224,224,0.07997965714236191,71.76881638209325,0.01710228788056675,0.009795651392790313,0.007506955330640608,0.00883002174265755,0.009124956914902782
57,0-1-4-5,4,228,228,0.05132993468463004,71.82014631677788,0.012155892697855757,0.007736260067815165,0.007506955330640608,0.006471759561305728,0.0055518922895885225
58,0-1-7-8,4,232,232,0.0381588154124076,71.85830513219028,0.013350500572796057,0.008459560414476455,0.009993472421285787,0.006611203867965785,0.006611203867954885
59,0-1-4-5,4,236,236,0.0727646151910713,71.93106974738136,0.022027499644684635,0.010533754114795901,0.009993472421285787,0.012470436872945707,0.012470436872959567
60,0-1-7-8,4,240,240,0.11763665554918992,72.04870640293055,0.02012181699551318,0.011045388125524132,0.011401063261274658,0.01106363257543586,0.011063632575449844
61,0-1-4-5,4,244,244,0.043490657391007125,72.09219706032155,0.02154908367597849,0.011848118472106406,0.009986056871895244,0.011576387336291884,0.008910675354002251
62,0-1-7-8,4,248,248,0.06240858686538029,72.15460564718693,0.011518925565556823,0.007119578266503797,0.006277931741692555,0.006434159851875023,0.006434159851870902
63,0-1-4-5,4,252,252,0.06756282662862724,72.22216847381556,0.013809327400531927,0.008002425523593247,0.006744840734072,0.007865155155681048,0.00786515515570585
64,0-1-7-8,4,256,256,0.054884630820977186,72.27705310463654,0.007415103983604948,0.00445979442285835,0.003454631281442744,0.004248284325409139,0.00445747057994339
