receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-4-5,1-4,adjust,8.780775780702172,0,0,False,False,-0.0022910181331146757,8.780775780702172e-05,2.9297232852523888e-05,False,False,461,1-4,True
3,0-1-4-5,1-5,adjust,4.3611672096503815,0,0,False,False,0.0003052446668807507,2.964841783810098e-05,4.361167209650382e-05,False,False,461,1-5,True
6,0-1-4-5,1-5,adjust,9.997343359150278,0,0,False,False,0.0011511580489610748,-3.439022186018323e-05,9.997343359150279e-05,False,False,461,1-5,True
7,0-1-4-5,1-5,adjust,6.599002770952746,0,0,False,False,0.005777089919644388,-4.2951703246376865e-06,6.599002770952746e-05,False,False,461,1-4,False
8,0-1-4-5,1-5,adjust,3.6320286367271235,0,0,False,False,-0.0019747537004393026,3.4267377467074906e-05,3.6320286367271236e-05,False,False,461,1-5,True
9,0-1-4-5,1-5,adjust,3.931728483242046,0,0,False,False,-0.0010616804054043058,1.7211334029278075e-06,3.9317284832420463e-05,False,False,461,1-5,True
2,0-1-7-8,1-7,adjust,1.8734834615076428,0,0,False,False,0.0018734834615076429,-6.284305306633005e-06,1.6753565078399387e-05,False,False,462,1-7,True
3,0-1-7-8,1-7,adjust,8.501896696138305,0,0,False,False,0.003250790056857386,-7.812332130709203e-05,8.501896696138305e-05,False,False,462,1-7,True
4,0-1-7-8,1-7,adjust,7.286869617962344,0,0,False,False,0.007286869617962344,7.280604501745392e-05,1.8964883116075615e-05,False,False,462,1-7,True
5,0-1-7-8,1-7,adjust,11.078770516484871,0,0,False,False,0.003912863240805366,0.00011078770516484872,1.7984163497911955e-05,False,False,462,1-7,True
6,0-1-7-8,1-7,adjust,3.9880180633031226,0,0,False,False,0.003988018063303123,3.5332367038165763e-05,3.578175762552764e-05,False,False,462,1-7,True
9,0-1-7-8,1-8,adjust,6.452744152267928,0,0,False,False,-0.0015973019279247169,6.897056733491844e-06,6.452744152267929e-05,False,False,462,1-8,True
2,0-1-4-5,1-4,adjust,13.970517477058587,0,0,False,False,0.0008594687405098316,-6.341405469468623e-05,0.0001397051747705859,False,False,463,1-4,True
3,0-1-4-5,1-4,adjust,9.126624159314854,0,0,False,False,-0.0013874426891953592,3.3695798417499956e-05,9.126624159314855e-05,False,False,463,1-5,False
6,0-1-4-5,1-5,adjust,5.425416070369648,0,0,False,False,0.005425416070369648,-4.1350130290213306e-05,2.6897958326442547e-06,False,False,463,1-5,True
7,0-1-4-5,1-4,adjust,9.89358766683443,0,0,False,False,0.0018670723603296472,7.317701793545386e-05,9.89358766683443e-05,False,False,463,1-4,True
8,0-1-4-5,1-5,adjust,13.604969988867282,0,0,False,False,0.013604969988867283,9.150286266159314e-05,3.0432524452721583e-05,False,False,463,1-5,True
9,0-1-4-5,1-5,adjust,4.813384151266796,0,0,False,False,0.003531665050774649,2.2564585819102662e-05,4.813384151266796e-05,False,False,463,1-5,True
2,0-1-7-8,1-7,adjust,14.91586332403486,0,0,False,False,-0.0065059796322402465,0.0001491586332403486,6.456434028949481e-05,False,False,464,1-7,True
3,0-1-7-8,1-7,adjust,5.4663209224994045,0,0,False,False,-0.005466320922499404,4.237648266100767e-05,4.163756755616901e-05,False,False,464,1-7,True
4,0-1-7-8,1-7,adjust,8.568012798062497,0,0,False,False,-0.008568012798062498,-1.716290260751048e-05,5.4681983344218465e-05,False,False,464,1-7,True
5,0-1-7-8,1-7,adjust,11.948248423349233,0,0,False,False,-0.008301803703601085,-0.00011948248423349234,1.0624775564196962e-05,False,False,464,1-7,True
6,0-1-7-8,1-7,adjust,7.254840443604522,0,0,False,False,-0.007254840443604522,-3.4472725291629135e-05,7.234176981345578e-05,False,False,464,1-7,True
9,0-1-7-8,1-8,adjust,20.143636621089282,0,0,False,False,0.005241316879573305,0.0001351095027305624,0.00020143636621089284,False,False,464,1-8,True
2,0-1-4-5,1-4,adjust,7.5652230832594665,0,0,False,False,0.005744346311355328,-6.321007906767833e-05,7.565223083259467e-05,False,False,465,1-4,True
3,0-1-4-5,1-4,adjust,5.786009932360435,0,0,False,False,-0.0018024920502225754,1.9219097461517725e-05,5.786009932360436e-05,False,False,465,1-5,False
6,0-1-4-5,1-5,adjust,6.907468498347636,0,0,False,False,-0.006907468498347636,6.052612850608636e-06,4.751748911150385e-05,False,False,465,1-5,True
