2.000000008913828786e+00,3.464101653213048859e+00
1.499999981897792267e+00,2.598076205540273964e+00
2.500000025597694631e+00,2.598076214961458241e+00
9.999999821262318678e-01,1.732050803614880952e+00
2.000000011411706691e+00,1.732050803187973553e+00
3.000000030892628899e+00,1.732050797834094880e+00
4.999999896682805756e-01,8.660253993148729901e-01
1.500000010208700107e+00,8.660253997618717614e-01
2.500000023102867175e+00,8.660253944051604647e-01
3.500000023605894128e+00,8.660253844802243695e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000082229779e+00,4.001300663115553723e-09
2.000000017930604557e+00,-7.818726013327756451e-09
3.000000021151079999e+00,-6.736218088195488226e-09
4.000000000000000000e+00,0.000000000000000000e+00
