stage,rho,seed,gain,round,alpha_rad,beta_rad,target_alpha_rad,target_beta_rad,max_angle_error_rad,relay_scalar_count,measurement_slot_count,measurement_tx_count,estimate_x,estimate_y,action_x,action_y,action_applied,event,failure,estimated_position_error_d,receiver_id,measurement_slot,angle_error_to_target_rad,estimated_x,estimated_y,estimator_success,estimator_residual_rad,delta_x,delta_y
bootstrap,0.1,47,1.0,1,1.0529838406939658,1.0604426200611654,1.0471975511965976,1.0471975511965976,0.013245068864567777,2,2,4,2.0174196998584177,3.541440156410471,-0.017419699858417736,-0.07733854127271655,True,observe_and_move,,0.07927607400312557,,,,,,,,,
bootstrap,0.1,47,1.0,2,1.0471975511965979,1.0471975511965976,1.0471975511965976,1.0471975511965976,2.220446049250313e-16,2,2,4,1.9999999999999996,3.464101615137755,0.0,0.0,False,stop_estimated_position_threshold,,6.280369834735101e-16,,,,,,,,,
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.05922888882285644,2,1,0.048143278592520655,1.446143539473126,2.5734278253877494,True,0.0,0.04039234539515557,0.018486289474174966
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.010538989672995509,3,1,0.005201049756768494,2.4984556771185056,2.6085014389366927,True,2.220446049250313e-16,0.001158242161120815,-0.007818920687532538
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.03345064230365453,4,1,0.03170994188874854,0.9672144209283866,1.7386879210578894,True,2.220446049250313e-16,0.024589184303710043,-0.004977835116759144
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.027481970475609702,5,1,0.02230241327846505,2.0211191405199593,1.714465569301498,True,4.440892098500626e-16,-0.0158393553899695,0.013188928700534341
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.06922647950298406,6,1,0.06900914697983085,3.0623523241840553,1.7621255998910785,True,4.440892098500626e-16,-0.046764243138041506,-0.022556094241651004
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.03701280534863835,7,1,0.041664783811440564,0.4821809827243029,0.8984665872262396,True,8.282263763703668e-14,0.013364262956772843,-0.024330887581350935
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.08165016342602154,8,1,0.06705529958381629,1.5743870855729614,0.8323607236662945,True,4.6629367034256575e-14,-0.05579031417972102,0.025248510088607873
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.11474352269547995,9,1,0.06373431055069245,2.598936781299268,0.8079083726600862,True,2.220446049250313e-16,-0.07420258597445106,0.043587773343264136
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.0707579735359027,10,1,0.09029396887862173,3.5695585720042122,0.8789982939652088,True,2.220446049250313e-16,-0.05216892900315917,-0.00972966763557781
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.01843597306900772,12,1,0.02160380768034642,1.0086199612555662,0.016296667480000804,True,4.440892098500626e-16,-0.0064649709416746415,-0.012222500610000603
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.02419467743522231,13,1,0.015697107564121904,2.0184123565865226,-0.01569609955132779,True,0.0,-0.01380926743989197,0.011772074663495842
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.11110205487564107,14,1,0.14705980116210293,3.02112539018829,-0.10907513230330024,True,0.0,-0.015844042641217637,0.08180634922747518
main_budget,,,,2,,,,,,,,3,,,,,True,observe_and_move,,0.014807222205713493,2,2,0.012347284577729045,1.4865358848682817,2.5919141148619254,True,2.220446049250313e-16,0.010098086348788726,0.004621572368542992
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.0026347474182482344,3,2,0.0012938460150317965,2.4996139192796263,2.6006825182491595,True,2.220446049250313e-16,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.008362660575913162,4,2,0.007927897787297855,0.9918036052320971,1.73371008594113,True,4.440892098500626e-16,0.0,0.0
main_budget,,,,2,,,,,,,,3,,,,,False,stop_estimated_position_budget,,0.006870492618902013,5,2,0.005601971651908233,2.005279785129989,1.7276544980020319,True,4.440892098500626e-16,0.0,0.0
