slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,9.741843421503432,6.091957091308101,9.732332975915583,0.25544858137654164,0.4764072150340297
1,1,0-1-2-3,4,4,24.201483196150342,24.201483196150342,7.816586164118213,5.350810837537335,7.6946677099876695,1.6686056609968465,1.92405424237338
2,1,0-1-2-4,4,8,13.734360910200444,37.935844106350785,7.816586164118213,4.9047776008635156,7.296376313148031,2.0823597986046227,2.082359798604628
3,1,0-1-2-5,4,12,13.203139632953404,51.13898373930419,7.217603624501038,4.674198532752598,7.075066560438842,3.496916206228799,3.275957572571329
4,1,0-1-2-6,4,16,13.295157970289134,64.43414170959332,7.086311548088021,4.41395205904881,7.075066560438842,3.4449299078247444,2.875127126553224
5,1,0-1-2-7,4,20,13.921211433334031,78.35535314292736,7.086311548088021,4.076633745867356,7.075066560438842,2.5910375491089193,1.5430854550321484
6,1,0-1-2-8,4,24,15.545527345099034,93.90088048802639,7.086311548088021,4.1183745062966,7.075066560438842,1.6555584433394424,1.6555584433394657
7,1,0-1-2-9,4,28,18.73133616397971,112.6322166520061,9.78132510950212,5.48999247149007,8.825765409144836,2.316084950460315,2.5370435841177894
8,1,0-1-3-4,4,32,11.120048239977045,123.75226489198315,9.78132510950212,5.6047324694445795,8.825765409144836,2.316084950460315,1.7790413663425113
9,1,0-1-3-5,4,36,12.332858712479512,136.08512360446267,9.78132510950212,5.834748843613334,8.825765409144836,3.7790413663425153,3.7790413663425184
10,1,0-1-3-6,4,40,11.50397086430375,147.5890944687664,11.576276751894774,6.292091598288651,8.825765409144836,5.779041366342518,5.779041366342511
11,1,0-1-3-7,4,44,8.958759347770721,156.54785381653713,13.50698253056041,6.601356265390237,8.825765409144836,7.058552366228702,7.058552366228696
12,1,0-1-3-8,4,48,8.457644428907594,165.00549824544473,14.529744017184218,6.674515524417565,8.825765409144836,7.730260365512257,7.730260365512265
13,1,0-1-3-9,4,52,10.686241905876056,175.69174015132077,14.984278106630747,6.635937399512629,8.825765409144836,8.037294576222283,8.037294576222283
14,1,0-1-4-5,4,56,13.39842225960502,189.09016241092579,10.964781632605229,5.363270613907421,6.310154952440541,6.037294576222281,6.03729457622228
15,1,0-1-4-6,4,60,8.960179803651151,198.05034221457694,7.3008833294002935,4.654431219217068,6.081172775948829,4.037294576222278,4.03729457622228
16,1,0-1-4-7,4,64,6.677398863088048,204.727741077665,6.613882740501851,4.460487931731566,6.081172775948829,2.869876974595787,3.9239901425680728
17,1,0-1-4-8,4,68,5.681517186597492,210.4092582642625,6.613882740501851,4.534430390547594,6.081172775948829,2.490653749980732,3.884721056194522
18,1,0-1-4-9,4,72,4.0427222885193155,214.4519805527818,6.613882740501851,4.652260643782808,6.081172775948829,2.3972117070276044,3.843909188716097
19,1,0-1-5-6,4,76,11.311135973020257,225.76311652580205,6.589711872511268,4.315606406814584,5.3198392347250945,2.374315735481127,2.135324120647809
20,1,0-1-5-7,4,80,5.591812261299306,231.35492878710136,6.625498364663009,4.385937027656518,5.3198392347250945,2.891550827625665,2.6068873118257585
21,1,0-1-5-8,4,84,4.2523751169018595,235.60730390400323,6.998331691874354,4.618612641202668,5.3198392347250945,3.0696530326031684,2.905558527585569
22,1,0-1-5-9,4,88,3.615955735331393,239.22325963933463,7.437588491109495,4.850557907553752,5.3198392347250945,3.3954753653436884,3.0178528679700136
23,1,0-1-6-7,4,92,11.224617797459416,250.44787743679404,7.437588491109495,4.636706430346011,4.323195593335811,3.3954753653436884,3.3217001691757346
24,1,0-1-6-8,4,96,6.052638623954576,256.5005160607486,7.437588491109495,4.8389272338825196,4.323195593335811,3.536059377152971,3.530579057769188
25,1,0-1-6-9,4,100,5.091474996116674,261.5919910568653,7.980323586653208,5.20784164879301,4.323195593335811,4.01265380255337,3.530579057769188
26,1,0-1-7-8,4,104,13.060775646093417,274.65276670295873,7.980323586653208,5.3397426004655735,3.591274502085767,4.01265380255337,3.8464520194373506
27,1,0-1-7-9,4,108,7.475007841187893,282.12777454414663,8.058829011280102,5.758786999439406,3.973451048904394,4.23951332677637,4.132196160273523
28,1,0-1-8-9,4,112,19.06727347009908,301.1950480142457,9.927756254168496,6.609194914845378,6.4410384240363925,5.407648727947323,5.407648727947318
29,2,0-1-2-3,4,116,15.100188721587648,316.2952367358333,10.739603630233889,7.368950084237391,5.933572068003002,5.712651649978689,5.712651649978703
30,2,0-1-2-4,4,120,15.23182762319797,331.5270643590313,9.927756254168496,6.126058775661277,5.284052321123781,5.407648727947323,5.407648727947318
31,2,0-1-2-5,4,124,17.12270806816694,348.64977242719823,9.927756254168496,4.818026347562126,3.5669635535159614,5.407648727947323,5.407648727947318
32,2,0-1-2-6,4,128,14.507935550861454,363.1577079780597,9.927756254168496,4.0826763636891386,3.5669635535159614,5.407648727947323,5.407648727947318
33,2,0-1-2-7,4,132,12.561378085684106,375.7190860637438,9.927756254168496,3.980193626925263,3.5669635535159614,5.407648727947323,5.407648727947318
34,2,0-1-2-8,4,136,13.346048268216474,389.0651343319603,9.927756254168496,4.5985840383473064,3.630066102242367,5.407648727947323,5.407648727947318
35,2,0-1-2-9,4,140,19.300109386145735,408.365243718106,9.927756254168496,6.256591151144654,7.187685397891173,5.407648727947323,5.407648727947318
36,2,0-1-3-4,4,144,14.542419947296011,422.907663665402,6.302672413532107,4.202313994678529,5.2772469599673,3.4076487279473198,3.4076487279473184
37,2,0-1-3-5,4,148,9.645272301676744,432.5529359670788,5.72708456723661,3.801617536065228,5.269568908690019,2.0508438334182486,2.369035603114426
38,2,0-1-3-6,4,152,8.840608940320084,441.39354490739885,5.72708456723661,3.7684613152116793,5.269568908690019,1.8662505694462224,2.1152551993964224
39,2,0-1-3-7,4,156,9.169234127063941,450.5627790344628,5.414160715747491,3.4576006935953565,4.472788737191664,2.3643879323449233,2.3643879323449113
40,2,0-1-3-8,4,160,10.529710297175646,461.09248933163843,5.6628816104944635,2.993682263456339,3.2701385279345487,3.028411741367161,3.028411741367165
41,2,0-1-3-9,4,164,14.05629186020533,475.14878119184374,5.6628816104944635,2.796872534674556,1.8991999307476135,3.028411741367161,3.028411741367165
42,2,0-1-4-5,4,168,6.541042430750993,481.68982362259476,3.8450525624429295,2.4581278670911333,1.766633649141042,2.046204142913851,2.046204142913865
43,2,0-1-4-6,4,172,5.815265703044039,487.5050893256388,3.8450525624429295,2.167687391260012,1.7104050161175337,2.014745804032123,1.814139608467201
44,2,0-1-4-7,4,176,3.7107126632777065,491.2158019889165,3.8450525624429295,2.0942876347334987,1.8655956440747303,2.014745804032123,1.9920635907206474
45,2,0-1-4-8,4,180,2.538687956079,493.7544899449955,3.8600307287100013,2.148290131414624,1.939541879631733,2.0840649460211935,2.0840649460211935
46,2,0-1-4-9,4,184,2.4236651395565967,496.1781550845521,3.9108288944626834,2.2824999707153064,1.9883053343612431,2.1062960708882854,2.106296070888284
47,2,0-1-5-6,4,188,5.588306951664752,501.76646203621686,2.329847679501929,1.4473393748052374,1.2439673668189215,1.254148223969967,1.2541482239699562
48,2,0-1-5-7,4,192,3.5761723640732512,505.34263440029014,1.475613588227397,1.0699847870020376,0.8524029611590294,0.793265227514502,0.7932652275145102
49,2,0-1-5-8,4,196,2.333847818990629,507.6764822192808,1.2668614910884828,0.8856348881840675,0.7058255104344795,0.6819116233263355,0.6819116233263216
50,2,0-1-5-9,4,200,2.0160774799769827,509.69255969925774,1.2668614910884828,0.7378916454717801,0.6470727116999484,0.6819116233263355,0.6819116233263216
51,2,0-1-6-7,4,204,1.7374596825411444,511.4300193817989,0.6904124917233019,0.5074201305161397,0.5137068033310754,0.37003403117748596,0.37003403117750366
52,2,0-1-6-8,4,208,0.8586598734297245,512.2886792552287,0.5780663034689083,0.4363754626866878,0.46462936011785416,0.3113269108598523,0.3113269108598331
53,2,0-1-6-9,4,212,0.591171897027873,512.8798511522565,0.5780663034689083,0.3959838706898844,0.45779862602063304,0.3113269108598523,0.3113269108598331
54,2,0-1-7-8,4,216,1.279610535454835,514.1594616877113,0.3889983813578891,0.23617735477277438,0.2803993204651931,0.2100405007354277,0.21004050073543823
55,2,0-1-7-9,4,220,0.7721022122710841,514.9315638999824,0.3889983813578891,0.17876486698953978,0.2063296321079804,0.2100405007354277,0.23462303329380774
56,2,0-1-8-9,4,224,0.6037485670687632,515.5353124670512,0.3889983813578891,0.14282658949014632,0.12945199814330977,0.2100405007354277,0.23462303329380774
57,3,0-1-2-3,4,228,0.36802811181130046,515.9033405788625,0.15961668999725168,0.07226851675744436,0.09734512899267145,0.08677616428040176,0.10552410885345154
58,3,0-1-2-4,4,232,0.22861837388546322,516.1319589527479,0.13284384752254047,0.05195747912889327,0.04156997040256272,0.0738913478046841,0.08668914821450358
59,3,0-1-2-5,4,236,0.1727701224173238,516.3047290751653,0.04680769504954019,0.030887857203674682,0.0468021757255741,0.02212652339310446,0.039257546166048485
60,3,0-1-2-6,4,240,0.2230538764228141,516.527782951588,0.050749091557560515,0.03150830988390238,0.0468021757255741,0.02280877582553594,0.022277626832334363
61,3,0-1-2-7,4,244,0.17265903317538864,516.7004419847634,0.04898582435155276,0.028974569460053737,0.04851922040423062,0.02024896900607082,0.021737945998552277
62,3,0-1-2-8,4,248,0.23743501896461935,516.9378770037281,0.051101588904273715,0.02917615450460307,0.03138957637683859,0.028149161196014526,0.03968736874927714
63,3,0-1-2-9,4,252,0.25101274977801713,517.1888897535061,0.07197341211011658,0.03829233710744272,0.061771234385446405,0.03795548542256861,0.053413311691130616
64,3,0-1-3-4,4,256,0.18416313978314897,517.3730528932892,0.07197341211011658,0.038077823959975374,0.053482016624329276,0.03795548542256861,0.053413311691130616
65,3,0-1-3-5,4,260,0.16076602305397197,517.5338189163432,0.05835652154006944,0.031703607256181786,0.049862199935418516,0.031101127531414,0.046558953799973324
66,3,0-1-3-6,4,264,0.1581702818171818,517.6919891981604,0.04112810508193398,0.024678172542060815,0.02405314805420744,0.02324115694552911,0.034634518965631855
67,3,0-1-3-7,4,268,0.16554766188122166,517.8575368600416,0.07577054400416686,0.03365126290639794,0.02405314805420744,0.04147394941688984,0.05049194678592528
68,3,0-1-3-8,4,272,0.21199593229825398,518.0695327923398,0.07803969589347094,0.044575794295027706,0.022420106261051842,0.04393129052961897,0.06164885501065953
69,3,0-1-3-9,4,276,0.24658025513583848,518.3161130474757,0.044095129885555084,0.027450430821655516,0.043940291058774505,0.018290680294393336,0.016336253417790658
70,3,0-1-4-5,4,280,0.18819162331988348,518.5043046707956,0.04010788189008192,0.02523286851338623,0.02585525607888428,0.018290680294393336,0.01687079652257495
71,3,0-1-4-6,4,284,0.13245004455528447,518.6367547153509,0.05748324816668386,0.026978230957953677,0.018189308911431112,0.03284309770767596,0.034989295454053604
72,3,0-1-4-7,4,288,0.15450010182667404,518.7912548171776,0.052402599382545025,0.024606539030850503,0.019663424512302186,0.027827813736957446,0.027827813736976736
73,3,0-1-4-8,4,292,0.09166245423345024,518.882917271411,0.0591663293723804,0.028188260108977226,0.019631068425312037,0.03286983841112853,0.03286983841110924
74,3,0-1-4-9,4,296,0.17018265567795912,519.053099927089,0.07135326190650082,0.03504761282884114,0.016751663652584625,0.03988126638739322,0.03286983841110924
75,3,0-1-5-6,4,300,0.13922723462036507,519.1923271617094,0.07133795006622433,0.03860653002056906,0.024784920522563425,0.040854148731047354,0.030315547570680224
76,3,0-1-5-7,4,304,0.11386311147281017,519.3061902731822,0.07133795006622433,0.04490615818711587,0.021483694141195997,0.040854148731047354,0.03932325938748704
77,3,0-1-5-8,4,308,0.1487285010170038,519.4549187741992,0.09188380343846175,0.04354967137793263,0.02044054357564562,0.052461759717909465,0.03275222042316983
78,3,0-1-5-9,4,312,0.13883542548931435,519.5937541996885,0.08084503098891839,0.03899071116111023,0.018434625538034766,0.04509633541742427,0.03213123418890973
79,3,0-1-6-7,4,316,0.19737376093153075,519.7911279606201,0.046161243122666624,0.031276134803989525,0.015578502381700332,0.025885666873552912,0.03689152772953719
80,3,0-1-6-8,4,320,0.133923034669733,519.9250509952898,0.0436637043384052,0.02864102723809867,0.01632494522615957,0.02399378227356722,0.03015627765692841
81,3,0-1-6-9,4,324,0.12675235666232637,520.0518033519521,0.05981323450871627,0.0326519250005358,0.02938956752389288,0.03378902578932988,0.028375798675426722
82,3,0-1-7-8,4,328,0.180464664748678,520.2322680167008,0.08749204678041513,0.03304545975707877,0.023676241619227767,0.04825316727258161,0.047377946223754464
83,3,0-1-7-9,4,332,0.2673709429347278,520.4996389596355,0.05981057345703424,0.0292371017848406,0.03178088995508688,0.032141920373052496,0.032141920373057076
84,3,0-1-8-9,4,336,0.13025160365274852,520.6298905632882,0.060847602114900465,0.03434298195459166,0.04728773652551865,0.03302567650026597,0.033025676500272994
85,4,0-1-2-3,4,340,0.1608544356837202,520.790744998972,0.060847602114900465,0.033851111190809274,0.039267738106104844,0.03302567650026597,0.033025676500272994
86,4,0-1-2-4,4,344,0.17235758715227406,520.9631025861243,0.060847602114900465,0.04306915234949596,0.0305111330811485,0.03302567650026597,0.033025676500272994
87,4,0-1-2-5,4,348,0.23959857120037847,521.2027011573247,0.060847602114900465,0.030707970512390027,0.033345243093435784,0.03302567650026597,0.04412311534254343
88,4,0-1-2-6,4,352,0.16778873444919426,521.3704898917739,0.08142557164849815,0.04284033288370733,0.04660500945875867,0.038246897348195356,0.04036795668745441
89,4,0-1-2-7,4,356,0.17771471547718443,521.5482046072511,0.0641386618625481,0.042950837008538204,0.04959026518244514,0.03364051014956095,0.033025676500272994
90,4,0-1-2-8,4,360,0.22860827208870532,521.7768128793398,0.09171589248921203,0.05698326453962748,0.057070481755161495,0.05191537020217518,0.051915370202166855
91,4,0-1-2-9,4,364,0.20701580400876046,521.9838286833485,0.10606536545518389,0.06984346767094442,0.07985323108871967,0.05191537020217518,0.051915370202166855
92,4,0-1-3-4,4,368,0.21796357862540447,522.2017922619739,0.11037019561620628,0.07477689316877939,0.07985323108871967,0.05983936596703432,0.0598393659670009
93,4,0-1-3-5,4,372,0.27142319087859906,522.4732154528525,0.12664929794787722,0.058736042264968084,0.0399661587424589,0.07100293947637748,0.07100293947638647
94,4,0-1-3-6,4,376,0.19550129530164614,522.6687167481541,0.0883513768276949,0.05118845484323168,0.037541730566047704,0.0458329955159099,0.04138473105121676
95,4,0-1-3-7,4,380,0.1386839821493681,522.8074007303035,0.0623306343172284,0.03679420299447342,0.030943494465958565,0.03282137245199369,0.03312683933802418
96,4,0-1-3-8,4,384,0.11754325240104302,522.9249439827045,0.06728057417176042,0.03681013423569172,0.03336365958988097,0.03348094570945483,0.035911088319330986
97,4,0-1-3-9,4,388,0.18536017122702408,523.1103041539315,0.06512127153879083,0.041097247427773514,0.033170801236337866,0.032113863266184255,0.03211386326617571
