2.000000023460250631e+00,3.464101606755074503e+00
1.500000028473986058e+00,2.598076211860902873e+00
2.500000025156419170e+00,2.598076194047243881e+00
1.000000029736685114e+00,1.732050820002559277e+00
2.000000024447979641e+00,1.732050805816598205e+00
3.000000025958112104e+00,1.732050781423247976e+00
5.000000264376842640e-01,8.660254412606278596e-01
1.500000018968837612e+00,8.660253994781708098e-01
2.500000015066852654e+00,8.660253935048765062e-01
3.500000014686008853e+00,8.660253766704000267e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.000000020654424393e+00,-4.705100668445506878e-09
2.000000015488534899e+00,-7.957457621009950810e-09
3.000000023425524631e+00,-4.729306350987304326e-09
4.000000000000000000e+00,0.000000000000000000e+00
