slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.487731769531278,7.489586231008875,11.480778369376168,0.2629186985687052,0.4007230471582801
1,1,0-1-2-3,4,4,24.783931295819936,24.783931295819936,12.24708327989929,6.7090409831132325,12.196888134241775,2.224851603866407,2.2248516038664334
2,1,0-1-2-4,4,8,23.955077297387508,48.739008593207444,7.224139981039688,4.223777118923984,7.196958493151499,2.3522361839819013,2.3522361839819084
3,1,0-1-2-5,4,12,17.071102038654082,65.81011063186153,7.295473445938483,4.54684153115477,7.196958493151499,3.810359242347694,3.7349904640647864
4,1,0-1-2-6,4,16,11.762344080716696,77.57245471257824,5.136484065063562,3.4734297211440306,4.740344385865939,2.7816767224792205,2.571049167823368
5,1,0-1-2-7,4,20,11.424427408879733,88.99688212145797,3.2808531711126703,2.6980151354442516,2.9816622164245956,1.7646728941418497,1.1023532912402203
6,1,0-1-2-8,4,24,11.401099472327125,100.39798159378509,2.9844760482621027,2.304282111065935,2.9816622164245956,1.515788662308879,1.5157886623088856
7,1,0-1-2-9,4,28,13.932576416786908,114.33055801057199,5.275068849314611,3.067954269547698,4.338761712173934,2.0235034033693546,2.0988721816522755
8,1,0-1-3-4,4,32,6.786542239391778,121.11710024996377,5.275068849314611,3.2635237242643713,4.338761712173934,2.0235034033693546,1.9332167142534402
9,1,0-1-3-5,4,36,7.436626338653079,128.55372658861685,5.857567595460517,3.3579981382405584,3.9813846010279264,3.00613186096199,3.006131860961993
10,1,0-1-3-6,4,40,6.364203432875195,134.91793002149205,6.690306002796665,3.3848336636287164,3.9813846010279264,3.5432776930238727,3.5432776930238816
11,1,0-1-3-7,4,44,5.360510474568276,140.27844049606034,7.100977110742382,3.344293343939876,3.9813846010279264,3.7998561728188314,3.799856172818828
12,1,0-1-3-8,4,48,5.525579660750986,145.80402015681133,7.305782245695853,3.2890417087544104,3.9813846010279264,3.9256214721005174,3.9256214721005094
13,1,0-1-3-9,4,52,7.596278196660883,153.4002983534722,7.402582349550343,3.3469817852554318,3.9813846010279264,3.9841290292444347,3.9841290292444427
14,1,0-1-4-5,4,56,8.610609409664098,162.01090776313632,4.348442784289878,2.186462634728437,2.6672019034854912,2.318609037454954,2.3186090374549693
15,1,0-1-4-6,4,60,5.024070731704418,167.03497849484074,2.923442286502152,1.8652627360753735,2.4264544598737956,1.516917554042351,1.8618314734903052
16,1,0-1-4-7,4,64,3.7341867387161005,170.76916523355683,2.790783608058432,1.7720336311937743,2.4264544598737956,1.3482080970666925,1.741208043015888
17,1,0-1-4-8,4,68,3.3499608555977662,174.1191260891546,2.6753636371174383,1.7663177266676915,2.4264544598737956,1.0303992404985451,1.6840441510653577
18,1,0-1-4-9,4,72,3.104599201083383,177.22372529023798,2.6753636371174383,1.8225759353728517,2.4264544598737956,1.003910435192604,1.6575553457594054
19,1,0-1-5-6,4,76,4.817812797924362,182.04153808816235,2.5929764654967458,1.715066240287728,2.3268376138130265,0.8661061938409343,0.8003217596396013
20,1,0-1-5-7,4,80,2.4400357006585756,184.48157378882092,2.6795507696960965,1.7815318214385045,2.3268376138130265,1.15175775891427,0.8979527635669129
21,1,0-1-5-8,4,84,1.6359606294931923,186.1175344183141,2.850245716413632,1.87619473429433,2.3268376138130265,1.2544292407354765,1.0618069278310074
22,1,0-1-5-9,4,88,1.234145179178094,187.3516795974922,2.982114523404316,1.950136794811408,2.3268376138130265,1.3541583742364514,1.1202363728402105
23,1,0-1-6-7,4,92,4.8345732073813865,192.1862528048736,2.982114523404316,1.8029694804299827,1.846757697327206,1.3541583742364514,1.263802957809503
24,1,0-1-6-8,4,96,2.6798979035468573,194.86615070842043,2.982114523404316,1.8904757983163405,1.846757697327206,1.4554076013159656,1.34094465629709
25,1,0-1-6-9,4,100,2.074195906217376,196.9403466146378,3.2129363875443304,2.0453914838951825,1.846757697327206,1.635413353896151,1.3547451750513417
26,1,0-1-7-8,4,104,5.457085416449176,202.397432031087,3.2129363875443304,2.0861317975334988,1.5165198077857696,1.635413353896151,1.475744598396453
27,1,0-1-7-9,4,108,3.1442720249340326,205.54170405602102,3.2129363875443304,2.271877106229187,1.5317916391002768,1.697961330185798,1.661014410257586
28,1,0-1-8-9,4,112,7.63405580136291,213.17575985738392,4.014531756853529,2.586326432535971,2.420689054985516,2.1522030166579156,2.1522030166579142
29,2,0-1-2-3,4,116,5.92012394132778,219.0958837987117,4.107343761707803,2.8979995433841004,2.327766415619749,2.2244408346414786,2.2244408346415057
30,2,0-1-2-4,4,120,5.9886165241760425,225.08450032288775,4.014531756853529,2.4149484987201095,2.049466413359866,2.1522030166579156,2.1522030166579142
31,2,0-1-2-5,4,124,6.8226054930530395,231.90710581594078,4.014531756853529,1.8934735577994959,1.348363346659383,2.1522030166579156,2.1522030166579142
32,2,0-1-2-6,4,128,5.616138979597492,237.52324479553826,4.014531756853529,1.622320398969739,1.348363346659383,2.1522030166579156,2.1522030166579142
33,2,0-1-2-7,4,132,5.071594339299185,242.59483913483746,4.014531756853529,1.6521447102000262,1.348363346659383,2.1522030166579156,2.1522030166579142
34,2,0-1-2-8,4,136,5.808892001581864,248.4037311364193,4.014531756853529,1.9892921170349906,1.619095970100716,2.1522030166579156,2.1522030166579142
35,2,0-1-2-9,4,140,8.712270884881695,257.11600202130103,4.069327354704583,2.7633815406495432,3.046397650150155,2.1522030166579156,2.1522030166579142
36,2,0-1-3-4,4,144,7.042880691198054,264.15888271249906,2.6665476245764332,1.7920474377545865,2.271354067898656,1.1332132821964578,1.1198455636451214
37,2,0-1-3-5,4,148,4.116387131254328,268.2752698437534,2.440783340086225,1.6277534397038171,2.2711369409298356,0.8590915048057728,0.9740158584987881
38,2,0-1-3-6,4,152,3.34663691966861,271.621906763422,2.440783340086225,1.6140948218611568,2.2711369409298356,0.9279728227098705,0.8336906574873808
39,2,0-1-3-7,4,156,3.7691279702950857,275.39103473371705,2.369361504009466,1.4970641361529764,1.9417165942258094,1.0688842846014261,1.0688842846014097
40,2,0-1-3-8,4,160,4.4686382344199655,279.85967296813703,2.5430521466632,1.3131348894558539,1.4532334132763367,1.3751584457161696,1.3751584457161528
41,2,0-1-3-9,4,164,5.976764526354856,285.83643749449186,2.5430521466632,1.2047153439617404,0.8700619485439489,1.3751584457161696,1.3751584457161528
42,2,0-1-4-5,4,168,2.8622530300930245,288.6986905245849,1.7290013121414154,1.0316715759412696,0.5997689022037775,0.9319416228034536,0.9319416228034427
43,2,0-1-4-6,4,172,2.4175199321694247,291.1162104567543,1.654213675127709,0.8923753814559088,0.5620878721815075,0.9034305274988312,0.6763049569654314
44,2,0-1-4-7,4,176,1.5698898029765331,292.68610025973084,1.654213675127709,0.8653641364933644,0.6495820482973471,0.9034305274988312,0.7709058867199374
45,2,0-1-4-8,4,180,1.0838972582077269,293.7699975179386,1.654213675127709,0.9045106893022334,0.6940838284576216,0.9034305274988312,0.8183633691709389
46,2,0-1-4-9,4,184,1.066918657521915,294.8369161754605,1.654213675127709,0.9863218106093012,0.7162975528487863,0.9034305274988312,0.8428013050424354
47,2,0-1-5-6,4,188,2.329078079415197,297.16599425487567,0.9543225023311762,0.6627170831992351,0.44426515073588746,0.5147914330934151,0.5147914330934142
48,2,0-1-5-7,4,192,1.4565821028030794,298.6225763576787,0.684068779088556,0.5195606043950172,0.41581245574634806,0.34724306506167374,0.34724306506169
49,2,0-1-5-8,4,196,0.904218616916948,299.52679497459565,0.7549153419543354,0.4568923486305902,0.3882615559606819,0.4066759901917916,0.40667599019178624
50,2,0-1-5-9,4,200,0.8220728862057837,300.3488678608014,0.7549153419543354,0.40712179823756434,0.25964346383126724,0.4066759901917916,0.40667599019178624
51,2,0-1-6-7,4,204,0.6088356988437751,300.9577035596452,0.5470448029939099,0.32812081570561275,0.2063418273152422,0.29449492424032747,0.2944949242403112
52,2,0-1-6-8,4,208,0.31695030524263557,301.27465386488785,0.5051019815537915,0.29904136203518034,0.2063418273152422,0.27187044375424435,0.2718704437542314
53,2,0-1-6-9,4,212,0.21945026357613634,301.494104128464,0.5051019815537915,0.28938188373199336,0.18137564690985641,0.27187044375424435,0.2718704437542314
54,2,0-1-7-8,4,216,0.30561512073888786,301.7997192492029,0.42931032946144754,0.25377432578937204,0.17207173459040348,0.23102420884164676,0.23102420884165298
55,2,0-1-7-9,4,220,0.16052987669524071,301.96024912589814,0.42931032946144754,0.24150331223004687,0.17025762044663395,0.23102420884164676,0.23102420884165298
56,2,0-1-8-9,4,224,0.4308420456886515,302.3910911715868,0.42931032946144754,0.2596385203266861,0.22938328808942288,0.23102420884164676,0.23102420884165298
57,3,0-1-2-3,4,228,0.5044321799927304,302.8955233515795,0.4647567441823965,0.27423580941220177,0.21022873891664062,0.25013679042851117,0.2501367904285061
