2.001088731241151386e+00,3.468935273967299171e+00
1.498322229411474638e+00,2.597613338678895101e+00
2.503405969725491342e+00,2.597240184302620492e+00
9.986400189927500115e-01,1.731231547741259202e+00
2.000798692869585782e+00,1.732042629898335795e+00
3.003134202039091871e+00,1.730091403615738210e+00
4.988940637237827547e-01,8.648214933369016144e-01
1.500208071844468360e+00,8.660580881721722246e-01
2.501475023947663079e+00,8.656933955696775040e-01
3.502478402545406766e+00,8.630695104840773180e-01
0.000000000000000000e+00,0.000000000000000000e+00
9.997043356052290886e-01,-3.165671513965379047e-06
2.001128166323776991e+00,1.580305858638053618e-07
3.002804940955436042e+00,2.101448721214954629e-04
4.000000000000000000e+00,0.000000000000000000e+00
