2.000000008024664933e+00,3.464101651442843988e+00
1.499999982377725694e+00,2.598076205637201763e+00
2.500000022386601017e+00,2.598076224624251918e+00
9.999999826033552086e-01,1.732050803493010216e+00
2.000000010586303389e+00,1.732050803464911137e+00
3.000000029035865712e+00,1.732050798573431916e+00
4.999999877058448616e-01,8.660254029730469760e-01
1.500000009438322124e+00,8.660254000069376179e-01
2.500000021760645730e+00,8.660253950665128819e-01
3.500000022190774551e+00,8.660253857347375295e-01
0.000000000000000000e+00,0.000000000000000000e+00
9.999999995503930927e-01,3.829728628537706046e-09
2.000000016689694071e+00,-7.326995855747320741e-09
3.000000019769155202e+00,-6.389668874794441042e-09
4.000000000000000000e+00,0.000000000000000000e+00
