slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.464967703545197,7.121594234244358,11.460342605196445,0.233258116704722,0.4315349746011137
1,1,0-1-2-3,4,4,23.465980805790473,23.465980805790473,12.446824519918124,6.47477394719643,12.099799157592656,2.2389693788618037,2.238969378861796
2,1,0-1-2-4,4,8,15.753043366323507,39.219024172113976,12.446824519918124,6.758829841629278,12.099799157592656,2.771240283286355,2.771240283286332
3,1,0-1-2-5,4,12,14.922915277725572,54.14193944983955,8.047490186924497,4.844565409484857,8.035396910320074,1.7726415803352302,1.7726415803352111
4,1,0-1-2-6,4,16,11.460530940245219,65.60247039008476,6.706396858353339,4.3014564771046455,6.693536381299239,0.821830883042494,0.7792378789883045
5,1,0-1-2-7,4,20,6.934804548698667,72.53727493878343,6.495238018239525,4.131718550053778,6.495199049179405,1.0909589996369935,0.8721127663028128
6,1,0-1-2-8,4,24,5.2484110781561055,77.78568601693954,6.495238018239525,3.9654949966777178,6.495199049179405,1.4151973481835434,1.4151973481835682
7,1,0-1-2-9,4,28,10.04884215594344,87.83452817288298,6.536046905143422,3.8866676553760207,6.5360465417008555,1.4151973481835434,2.318137821210044
8,1,0-1-3-4,4,32,14.794977228035595,102.62950540091857,6.536046905143422,4.024428815119716,6.5360465417008555,2.015540161883287,2.0168319492268907
9,1,0-1-3-5,4,36,5.9802908698251445,108.60979627074371,7.294936602327256,4.43748199392178,6.5360465417008555,3.507037568176959,3.508329355520573
10,1,0-1-3-6,4,40,4.7952076532199355,113.40500392396365,8.38722757771954,4.821451913659377,6.5360465417008555,4.345642390409223,4.3469341777528285
11,1,0-1-3-7,4,44,3.8227342628422285,117.22773818680588,9.068657951873577,5.073604093030456,6.5360465417008555,4.81370634518774,4.814998132531336
12,1,0-1-3-8,4,48,3.356058851665744,120.58379703847163,9.436722080753595,5.149282249261676,6.5360465417008555,5.054707028313784,5.055998815657382
13,1,0-1-3-9,4,52,5.744633447191841,126.32843048566347,9.634123768147154,5.0344885932715915,6.5360465417008555,5.180225740830732,5.181517528174332
14,1,0-1-4-5,4,56,11.462546196463272,137.79097668212674,6.416423388863754,4.480198463006887,5.575182690732561,3.4266531848065243,3.4266531848065327
15,1,0-1-4-6,4,60,5.08390184547545,142.8748785276022,6.252149699619487,4.392132368332915,5.575182690732561,2.6153037432725177,3.2789202636628048
16,1,0-1-4-7,4,64,4.022269898649717,146.8971484262519,6.426396768164094,4.531480678300481,5.575182690732561,2.588874547650721,3.5907098435932667
17,1,0-1-4-8,4,68,3.5652612027908717,150.46240962904278,6.54131716607928,4.739521974057275,5.575182690732561,2.554343481487753,3.7643348776294516
18,1,0-1-4-9,4,72,2.7193151213537754,153.18172475039657,6.661224780541189,4.853081174193701,5.575182690732561,2.7077503245260837,3.8547300668955202
19,1,0-1-5-6,4,76,10.211894832378144,163.3936195827747,6.661224780541189,4.485156303725701,4.926013843746233,2.8200387527065343,2.820038752706523
20,1,0-1-5-7,4,80,4.5683602090609945,167.9619797918357,6.661224780541189,4.493647029369579,4.926013843746233,3.0522841913405787,2.9116947373416124
21,1,0-1-5-8,4,84,3.8787176666957017,171.8406974585314,6.916375322834796,4.725704293660793,4.926013843746233,3.2268154260753534,3.244140668071722
22,1,0-1-5-9,4,88,3.7631503652473013,175.6038478237787,7.372647524400227,4.984268268609304,4.926013843746233,3.527462085870319,3.4198189956033858
23,1,0-1-6-7,4,92,10.281959108438073,185.88580693221678,7.372647524400227,4.721794646816683,4.251512010782903,3.53962377138216,3.5396237713821534
24,1,0-1-6-8,4,96,5.412630250431637,191.29843718264843,7.372647524400227,4.888839078325846,4.251512010782903,3.694263121101997,3.6942631211020043
25,1,0-1-6-9,4,100,4.49326862113706,195.79170580378548,7.869419295815506,5.2219923182252845,4.251512010782903,4.058589604674685,3.6942631211020043
26,1,0-1-7-8,4,104,12.406685650979652,208.19839145476513,7.869419295815506,5.301155717815454,3.690924392273061,4.058589604674685,3.9006003447142774
27,1,0-1-7-9,4,108,7.00708733868893,215.20547879345406,7.891314392514128,5.6968412503527475,3.816642192480373,4.209005613418317,4.154606313389301
28,1,0-1-8-9,4,112,18.35933544836501,233.56481424181908,10.04311459722775,6.455649354983557,5.838287657855588,5.362609225120508,5.362609225120501
29,2,0-1-2-3,4,116,14.738520723358224,248.3033349651773,10.268683614587854,7.203422403800131,5.704191656952375,5.598040468577985,5.598040468578013
30,2,0-1-2-4,4,120,14.880857647926788,263.1841926131041,10.04311459722775,5.978300851179553,4.981025178798717,5.362609225120508,5.362609225120501
31,2,0-1-2-5,4,124,16.930138987955043,280.1143316010591,10.04311459722775,4.6665597552541955,3.239143655107682,5.362609225120508,5.362609225120501
32,2,0-1-2-6,4,128,13.814863902062593,293.9291955031217,10.04311459722775,4.034546115946656,3.239143655107682,5.362609225120508,5.362609225120501
33,2,0-1-2-7,4,132,11.586087106589268,305.515282609711,10.04311459722775,4.064631478236713,3.239143655107682,5.362609225120508,5.362609225120501
34,2,0-1-2-8,4,136,12.796498939304263,318.3117815490153,10.04311459722775,4.784173268353094,4.115742780369018,5.362609225120508,5.362609225120501
35,2,0-1-2-9,4,140,18.637670133916515,336.9494516829318,10.04311459722775,6.405782772766749,7.6220031565300275,5.362609225120508,5.362609225120501
36,2,0-1-3-4,4,144,13.91635472793754,350.8658064108693,6.747580863618889,4.476058020968826,5.841892562354161,3.3728672578423846,3.3728672578423726
