stage,rho,seed,gain,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,action_number
bootstrap,0.1,47,0.5,1,1,-0.008709849929208868,-0.03866927063635828,2.0087098499292084,3.502770885774112,1
bootstrap,0.1,47,0.5,2,1,-0.00435492496460399,-0.019334635318178917,2.0043549249646047,3.4834362504559335,2
bootstrap,0.1,47,0.5,3,1,-0.00217746248230255,-0.009667317659089791,2.002177462482302,3.473768932796844,3
bootstrap,0.1,47,0.5,4,1,-0.00108873124115072,-0.004833658829544785,2.0010887312411514,3.468935273967299,4
bootstrap,0.1,47,0.5,5,1,-0.000544365620575693,-0.0024168294147728364,2.0005443656205757,3.466518444552526,5
main_budget,,,,1,2,0.026507622156289323,0.01220805883330045,1.4726511616294151,2.58563588422105,
main_budget,,,,1,3,0.0016261733023950065,-0.005422618815925873,2.5000818504209,2.603078820120767,
main_budget,,,,1,4,0.016052318950797506,-0.003523749998722625,0.9832667398791842,1.7351641710591668,
main_budget,,,,1,5,-0.010359621569877131,0.008790552191798473,2.0107595189500813,1.723256121493296,
main_budget,,,,1,6,-0.030391500629685986,-0.015528444924997498,3.031960823554369,1.746597154966081,
main_budget,,,,1,7,0.008632791608999074,-0.016521942769542552,0.490813774333307,0.8819446444568159,
main_budget,,,,1,8,-0.03714147710370652,0.016840517629188922,1.5372456084692758,0.849201241295433,
main_budget,,,,1,9,-0.04909929941437774,0.028975384290259476,2.5498374818848903,0.8368837569503458,
main_budget,,,,1,10,-0.03415927738685065,-0.007226612222030693,3.5353992946173607,0.871771681743179,
main_budget,,,,1,12,-0.004383948519949055,-0.00814912577145309,1.0042360127356176,0.008147541708547838,
main_budget,,,,1,13,-0.00892394096487581,0.007848089935036799,2.0094884156216466,-0.007848009616291238,
main_budget,,,,1,14,-0.009860998902631035,0.054590173234509265,3.0112643912856583,-0.054484959068790945,
main_budget,,,,2,2,0.013277820643069704,0.006116326023000829,1.4859289822724848,2.591752210244051,
main_budget,,,,2,4,0.008037019608634899,-0.001751173843321796,0.9913037594878191,1.733412997215845,
main_budget,,,,2,5,-0.0051845273692736615,0.004396323109441158,2.005574991580808,1.7276524446027373,
main_budget,,,,2,6,-0.015225351831070988,-0.007727452479968422,3.016735471723298,1.7388697024861126,
main_budget,,,,2,7,0.0043219823389651635,-0.008248192366573037,0.49513575667227216,0.8736964520902428,
main_budget,,,,2,8,-0.018583354374830052,0.008418961223476573,1.5186622540944459,0.8576202025189095,
main_budget,,,,2,9,-0.02456380523713797,0.014496602556673566,2.5252736766477524,0.8513803595070193,
main_budget,,,,2,10,-0.01708672034486458,-0.0035554850743811373,3.518312574272496,0.8682161966687978,
main_budget,,,,2,13,-0.0044670260274581874,0.003924014826931838,2.005021389594188,-0.0039239947893594,
main_budget,,,,2,14,-0.00497430351820527,0.027266789320875527,3.0062900877674528,-0.027218169747915417,
main_budget,,,,3,2,0.006651095089348358,0.003064082599593787,1.4925800773618332,2.594816292843645,
main_budget,,,,3,6,-0.00762693155766736,-0.0038463263127276326,3.009108540165631,1.7350233761733849,
main_budget,,,,3,8,-0.009298019053920137,0.004208670190000874,1.5093642350405259,0.8618288727089103,
main_budget,,,,3,9,-0.012289048756563004,0.0072526505876830405,2.512984627891189,0.8586330100947024,
main_budget,,,,3,10,-0.008546991088591138,-0.001750887094238096,3.509765583183905,0.8664653095745597,
main_budget,,,,3,14,-0.0025063675477456915,0.013620785764628567,3.0037837202197073,-0.01359738398328685,
main_budget,,,,4,8,-0.004652190341797313,0.002103887597822207,1.5047120446987285,0.8639327603067325,
main_budget,,,,4,9,-0.006148116255569436,0.0036284729920083025,2.50683651163562,0.8622614830867107,
main_budget,,,,4,14,-0.001262196656600878,0.006804431997420554,3.0025215235631064,-0.006792951985866297,
