2.000544365620575693e+00,3.466518444552526113e+00
1.492580077361833180e+00,2.594816292843645122e+00
2.500081850420900142e+00,2.603078820120766856e+00
9.913037594878191250e-01,1.733412997215844964e+00
2.005574991580807875e+00,1.727652444602737258e+00
3.009108540165630785e+00,1.735023376173384868e+00
4.951357566722721648e-01,8.736964520902428255e-01
1.504712044698728546e+00,8.639327603067324945e-01
2.506836511635619935e+00,8.622614830867106894e-01
3.509765583183904969e+00,8.664653095745596945e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.004236012735617578e+00,8.147541708547837921e-03
2.005021389594188186e+00,-3.923994789359399986e-03
3.002521523563106420e+00,-6.792951985866296782e-03
4.000000000000000000e+00,0.000000000000000000e+00
