slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.07205316667955,6.388271975740034,11.062421954485885,0.2920885686816952,0.47872761847645506
1,1,0-1-2-3,4,4,19.017053870899037,19.017053870899037,6.105997878300574,4.013071776926987,6.062421954485856,0.7979706510995823,0.9875715581539595
2,1,0-1-2-4,4,8,15.943001792417592,34.96005566331663,4.014940476571023,2.4935212335937744,4.0023173183004985,1.6317952498189054,2.4297659009184827
3,1,0-1-2-5,4,12,6.621161995872653,41.581217659189285,4.014940476571023,2.125503170063812,4.0023173183004985,1.4283436525592896,1.614376394161411
4,1,0-1-2-6,4,16,4.804051109669668,46.38526876885895,4.014940476571023,2.1767686347098696,4.0023173183004985,1.0227853412522276,1.2088180828543216
5,1,0-1-2-7,4,20,3.021110647900721,49.40637941675967,4.014940476571023,2.2592326292188094,4.0023173183004985,0.768214706583875,0.9542474481859813
6,1,0-1-2-8,4,24,3.244605845441138,52.650985262200805,4.014940476571023,2.2279345893352804,4.0023173183004985,0.6735981311552989,0.6840191857696354
7,1,0-1-2-9,4,28,6.528638141765022,59.17962340396583,4.014940476571023,2.32845401818598,4.0023173183004985,0.7426519336202541,1.4083085086828504
8,1,0-1-3-4,4,32,9.148555589519098,68.32817899348493,4.061351563465098,2.39545763392043,3.9696650556749375,1.585258636489377,1.585258636489364
9,1,0-1-3-5,4,36,3.805737415867792,72.13391640935272,4.790162369474172,2.6608674269777954,3.9696650556749375,2.3507174453395536,2.350717445339562
10,1,0-1-3-6,4,40,2.82569706083036,74.95961347018309,5.319115507092463,2.8694195669777853,3.9696650556749375,2.7652757937466554,2.7652757937466603
11,1,0-1-3-7,4,44,2.0837711547541478,77.04338462493723,5.630974607233971,2.99972791479885,3.9696650556749375,2.9872207592539906,2.9872207592539866
12,1,0-1-3-8,4,48,1.8316601447069174,78.87504476964415,5.803737837594166,3.039208618965228,3.9696650556749375,3.1047019719432867,3.1047019719432853
13,1,0-1-3-9,4,52,3.219319810103039,82.0943645797472,5.8967165776677115,2.9863368652059505,3.9696650556749375,3.1662304429200603,3.166230442920053
14,1,0-1-4-5,4,56,6.934729242282763,89.02909382202995,3.937987773612824,2.6335657030529993,3.371262909527033,2.105934340620282,2.105934340620273
15,1,0-1-4-6,4,60,3.071822798417322,92.10091662044726,3.6900577785872613,2.585694725650331,3.371262909527033,1.5788207347025787,1.902271323225726
16,1,0-1-4-7,4,64,2.416235673312052,94.51715229375932,3.779105111905497,2.6644981249836412,3.371262909527033,1.504357677903486,2.072472275514137
17,1,0-1-4-8,4,68,2.069590693753114,96.58674298751244,3.8536534890309717,2.777732032529625,3.371262909527033,1.4806855805115537,2.1624544055243433
18,1,0-1-4-9,4,72,1.5346067684345945,98.12134975594704,3.9160361945555913,2.8366667513574693,3.371262909527033,1.545679333968718,2.2096989696126528
19,1,0-1-5-6,4,76,6.083858510637466,104.2052082665845,3.9160361945555913,2.611411188532473,2.9333575107964975,1.5969876995116776,1.596987699511665
20,1,0-1-5-7,4,80,2.795073030696325,107.00028129728084,3.9160361945555913,2.6198573093240434,2.9333575107964975,1.7834276099592756,1.6992050903245968
21,1,0-1-5-8,4,84,2.352069578751144,109.35235087603198,4.081617877062073,2.7571784294686035,2.9333575107964975,1.848715301022422,1.8838490755084862
22,1,0-1-5-9,4,88,2.2190969452623994,111.57144782129437,4.344549379391566,2.910925661533871,2.9333575107964975,2.0585257485878876,1.9780622222494983
23,1,0-1-6-7,4,92,6.13446787516567,117.70591569646004,4.344549379391566,2.7681391289751196,2.508386429059371,2.0585257485878876,2.0513700126266343
24,1,0-1-6-8,4,96,3.2667899066856605,120.9727056031457,4.344549379391566,2.870612947183351,2.508386429059371,2.1509088602172426,2.1509088602172355
25,1,0-1-6-9,4,100,2.68504571763496,123.65775132078066,4.64434727705452,3.069066049051186,2.508386429059371,2.3834309911582703,2.1509088602172355
26,1,0-1-7-8,4,104,7.3990369428582285,131.05678826363888,4.64434727705452,3.1231713536717987,2.15421598735837,2.3834309911582703,2.2848103316906077
