stage,rho,seed,gain,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,action_number
bootstrap,0.1,47,0.75,1,1,-0.013064774893813302,-0.058003905954537416,2.0043549249646038,3.483436250455933,1
bootstrap,0.1,47,0.75,2,1,-0.003266193723452826,-0.014500976488634687,2.001088731241151,3.4689352739672983,2
bootstrap,0.1,47,0.75,3,1,-0.0008165484308628734,-0.0036252441221582554,2.000272182810288,3.4653100298451402,3
main_budget,,,,1,2,0.04007645045435321,0.01839903206706217,1.486219989927479,2.5918268574548122,
main_budget,,,,1,3,0.001799699952825029,-0.007976801123926625,2.5002553770713303,2.600524637812766,
main_budget,,,,1,4,0.02433365275122401,-0.005131872295227824,0.9915480736796107,1.7335560487626616,
main_budget,,,,1,5,-0.0156892903572996,0.013187370014705602,2.005429850162659,1.7276529393162032,
main_budget,,,,1,6,-0.04617532967845095,-0.022924831420178204,3.016176994505604,1.7392007684709003,
main_budget,,,,1,7,0.013156637728146806,-0.02455704115509144,0.49533762045245466,0.8739095460712669,
main_budget,,,,1,8,-0.0557512469973902,0.025254645696449834,1.5186358385755923,0.8576153693626939,
main_budget,,,,1,9,-0.0739256416625631,0.0435253763379192,2.525011139636705,0.8514337489980055,
main_budget,,,,1,10,-0.05170376958620715,-0.010285241589992444,3.5178548024180043,0.8687130523752172,
main_budget,,,,1,12,-0.006520466303773176,-0.012223094863945922,1.0020994949517934,0.004073572616055007,
main_budget,,,,1,13,-0.01359751596186698,0.01177210502792133,2.0048148406246553,-0.003923994523406707,
main_budget,,,,1,14,-0.015317597470893451,0.08184583115366274,3.0058077927173956,-0.027229301149637467,
main_budget,,,,2,2,0.01004652768271519,0.004613548844247695,1.4962665176101941,2.59644040629906,
main_budget,,,,2,6,-0.011576897257206564,-0.005690192652814674,3.0046000972483973,1.7335105758180855,
main_budget,,,,2,8,-0.01395204242586523,0.006312079091000233,1.504683796149727,0.8639274484536941,
main_budget,,,,2,9,-0.018497450984810038,0.010891334244827772,2.506513688651895,0.8623250832428333,
main_budget,,,,2,10,-0.012933928850663912,-0.0025074642835871963,3.5049208735673405,0.8662055880916301,
main_budget,,,,2,14,-0.0038767996640025615,0.020430751534978933,3.001930993053393,-0.006798549614658533,
