receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-4-5,1-4,adjust,5062.971490782821,0,0,False,False,-5.062971490782822,0.03105228076238413,0.03307338174804892,True,False,1,1-4,True
3,0-1-4-5,1-4,adjust,8010.65910119436,0,0,False,False,8.01065910119436,0.03629635998725228,0.0601422046345218,True,True,1,1-5,False
6,0-1-4-5,1-5,adjust,4029.221227291849,0,0,False,False,4.029221227291849,-0.003341412583806096,0.03729251338986072,False,False,1,1-5,True
7,0-1-4-5,1-5,adjust,3756.4198459992153,0,0,False,False,-3.7564198459992153,-0.0034661785859244395,0.017140785467773322,False,False,1,1-4,False
8,0-1-4-5,1-5,adjust,5502.808774538511,0,0,False,False,5.5028087745385115,0.0014973940877874988,0.003952934254457827,True,False,1,1-5,True
9,0-1-4-5,1-5,adjust,8695.270023295992,0,0,False,False,-8.695270023295993,0.00542513126109474,0.007755738703465045,True,False,1,1-5,True
2,0-1-7-8,1-7,adjust,3313.0331343276785,0,0,False,False,1.3313227773735958,-0.03313033134327679,0.002021667690559119,False,False,2,1-7,True
3,0-1-7-8,1-7,adjust,6493.522929825343,0,0,False,False,6.493522929825343,-0.0402484659265936,0.0005551938594907792,True,True,2,1-7,True
4,0-1-7-8,1-7,adjust,4174.140735253523,0,0,False,False,4.174140735253523,-0.0027103186725522723,0.0008087102918412966,False,False,2,1-7,True
5,0-1-7-8,1-7,adjust,258.56310275148445,0,0,False,False,0.2585631027514845,-0.0018044041257477613,0.0022889491308614156,False,False,2,1-7,True
6,0-1-7-8,1-7,adjust,454.95046928007673,0,0,False,False,0.164737677898882,0.00027850272833902844,0.0045495046928007675,False,False,2,1-7,True
9,0-1-7-8,1-8,adjust,3991.3878036138653,0,0,False,False,-3.9913878036138652,-0.007018199811627832,0.006435257160752855,False,False,2,1-8,True
2,0-1-4-5,1-4,adjust,71.2654120910753,0,0,False,False,-0.02345231377181567,0.000712654120910753,0.00023996705761982192,False,False,3,1-4,True
3,0-1-4-5,1-4,adjust,1467.6360539223501,0,0,False,False,1.46763605392235,-0.0050150964675898324,0.00043574713209730965,False,False,3,1-5,False
6,0-1-4-5,1-5,adjust,39.16789432055682,0,0,False,False,0.03843124283165894,6.776711543364373e-05,0.00039167894320556824,False,False,3,1-5,True
7,0-1-4-5,1-5,adjust,63.24369450228394,0,0,False,False,0.06324369450228394,0.00036943565931581206,0.00021742131663700582,False,False,3,1-4,False
8,0-1-4-5,1-5,adjust,488.12722335303056,0,0,False,False,0.48812722335303055,-0.00017602296574659163,0.00010403123078944595,False,False,3,1-5,True
9,0-1-4-5,1-5,adjust,574.4276765123996,0,0,False,False,0.2367063592145493,0.005744276765123996,2.9972562421272387e-06,False,False,3,1-5,True
2,0-1-7-8,1-7,adjust,18.290972853112336,0,0,False,False,0.00665621569849963,-0.00018290972853112337,1.2229395550029482e-05,False,False,4,1-7,True
3,0-1-7-8,1-7,adjust,8.242453454357394,0,0,False,False,0.006911496456157617,-8.242453454357394e-05,4.608404773662659e-05,False,False,4,1-7,True
