slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.495642379365547,5.954062106657009,11.495278707418521,0.15159840112140305,0.15497191197659532
1,1,0-1-2-3,4,4,22.224474786318833,22.224474786318833,11.495642379365547,4.563438913385811,11.495278707418521,0.9827693253023213,1.116744860666735
2,1,0-1-2-4,4,8,11.750818022515915,33.97529280883475,11.495642379365547,4.207473745336506,11.495278707418521,1.8660244646355943,1.92171386175459
3,1,0-1-2-5,4,12,13.40339622982341,47.378689038658166,11.495642379365547,5.085076165939557,11.495278707418521,3.866024464635597,3.92171386175459
4,1,0-1-2-6,4,16,9.72770980383401,57.106398842492176,11.495642379365547,5.743137359422942,11.495278707418521,3.511535331195814,3.567224728314798
5,1,0-1-2-7,4,20,7.936259338182223,65.0426581806744,11.495642379365547,6.105565553356107,11.495278707418521,3.091753417108522,2.362324735015143
6,1,0-1-2-8,4,24,8.90440903721157,73.94706721788596,11.495642379365547,6.461051336356416,11.495278707418521,2.1769844446904485,1.5430704046040233
7,1,0-1-2-9,4,28,15.320699866959576,89.26776708484553,12.636665390695049,7.33143115918531,12.43816236727497,1.6817943953194534,2.058140933993762
8,1,0-1-3-4,4,32,21.745974721067142,111.01374180591267,12.636665390695049,7.566866907074326,12.43816236727497,2.055689397118995,2.0556893971189965
9,1,0-1-3-5,4,36,12.339561005590939,123.35330281150361,12.636665390695049,8.031873183652559,12.43816236727497,4.055689397118998,4.055689397118989
10,1,0-1-3-6,4,40,12.085734156944577,135.4390369684482,12.760291995945522,8.637971274448569,12.43816236727497,6.055689397119001,6.0556893971189965
11,1,0-1-3-7,4,44,11.061755133135634,146.50079210158384,15.550492188819412,9.228906492213127,12.43816236727497,8.055689397119004,8.055689397118996
12,1,0-1-3-8,4,48,10.888742753510689,157.38953485509452,17.699523903380953,9.51649673086461,12.43816236727497,9.467568936619767,9.467568936619756
13,1,0-1-3-9,4,52,13.73138977227832,171.12092462737286,18.816476599794896,9.403486536939734,12.43816236727497,10.164161958500095,10.164161958500102
14,1,0-1-4-5,4,56,18.609765392589058,189.7306900199619,14.86893976358579,8.51654617137673,10.13305891217145,8.164161958500092,8.164161958500102
15,1,0-1-4-6,4,60,10.403641091161242,200.13433111112315,11.389145960388209,8.148858770860311,10.13305891217145,6.164161958500115,6.336025702460326
16,1,0-1-4-7,4,64,8.546268017180031,208.6805991283032,11.877067083022464,8.203253589442433,10.13305891217145,5.059871452062327,6.841576159039057
17,1,0-1-4-8,4,68,7.653474573629243,216.33407370193243,11.97289286948593,8.533167832549315,10.13305891217145,4.778240153707705,7.139982356734336
18,1,0-1-4-9,4,72,4.999968953088576,221.334042655021,11.995829798874293,8.770641682475192,10.13305891217145,4.875101822154703,7.305726109438936
19,1,0-1-5-6,4,76,18.18149370182775,239.51553635684874,11.995829798874293,8.148732163469964,9.211264403118292,4.875101822154703,4.8631616762909715
20,1,0-1-5-7,4,80,9.120322691848603,248.63585904869734,12.164694874982592,8.178216804505805,9.211264403118292,5.619353531171072,5.176258132793919
21,1,0-1-5-8,4,84,7.374954048016156,256.0108130967135,12.677299049277476,8.607633874521879,9.211264403118292,5.8294957896629835,5.812759345030663
22,1,0-1-5-9,4,88,6.703912730684588,262.71472582739807,13.43896081068558,9.057349812613479,9.211264403118292,6.484169322766684,6.182073771499667
23,1,0-1-6-7,4,92,18.31640446678177,281.03113029417983,13.43896081068558,8.544529497518035,7.925071820970942,6.484169322766684,6.406755316840297
24,1,0-1-6-8,4,96,10.692804180662664,291.7239344748425,13.43896081068558,8.828435586981799,7.925071820970942,6.662199933182745,6.662199933182762
25,1,0-1-6-9,4,100,8.4266023517778,300.1505368266203,14.304713200466269,9.442873539739518,7.925071820970942,7.445819715527277,6.662199933182762
26,1,0-1-7-8,4,104,21.42118125940427,321.57171808602453,14.304713200466269,9.694213154463373,6.900670913644618,7.445819715527277,7.03470270481462
27,1,0-1-7-9,4,108,13.47585751267644,335.047575598701,14.304713200466269,10.32157957728484,6.900670913644618,7.677407720039293,7.544174496945466
28,1,0-1-8-9,4,112,29.97558670781253,365.0231623065135,17.986438922159284,11.664044179722746,10.186670022395802,9.544174496945468,9.54417449694547
29,2,0-1-2-3,4,116,22.47220335025869,387.49536565677215,17.986438922159284,12.511361176344122,10.186670022395802,9.544174496945468,9.54417449694547
30,2,0-1-2-4,4,120,22.566800316311532,410.06216597308367,17.986438922159284,10.937077765556996,8.830641144969178,9.544174496945468,9.54417449694547
31,2,0-1-2-5,4,124,25.883983183016937,435.9461491561006,17.986438922159284,9.02131194087,5.586397225078457,9.544174496945468,9.54417449694547
32,2,0-1-2-6,4,128,23.009226016836834,458.95537517293747,17.986438922159284,7.450150010998597,5.586397225078457,9.544174496945468,9.54417449694547
33,2,0-1-2-7,4,132,21.518720017564956,480.4740951905024,17.986438922159284,7.138662159170446,5.586397225078457,9.544174496945468,9.54417449694547
34,2,0-1-2-8,4,136,18.252894798292726,498.72698998879514,17.986438922159284,8.044835465865127,7.015461139555143,9.544174496945468,9.54417449694547
35,2,0-1-2-9,4,140,24.736483654837627,523.4634736436328,17.986438922159284,10.079810594222964,11.800996302262902,9.544174496945468,9.54417449694547
36,2,0-1-3-4,4,144,15.468231314791897,538.9317049584247,13.656423355087874,8.002207734437437,9.982360839917817,7.544174496945466,7.544174496945466
37,2,0-1-3-5,4,148,13.111261363497412,552.0429663219221,10.566065693260569,7.378191648154365,9.982360839917817,5.544174496945463,5.544174496945466
38,2,0-1-3-6,4,152,15.435287494059265,567.4782538159814,10.566065693260569,7.135755459031477,9.825270754073145,3.825245794451078,3.544174496945459
39,2,0-1-3-7,4,156,14.883959716453717,582.3622135324351,9.995701882740475,6.695232358073859,8.580205906226112,4.845260316681915,4.845260316681923
40,2,0-1-3-8,4,160,17.632769199315742,599.9949827317508,11.32874391017907,6.0388775961332,6.579718534864,6.2009711513245005,6.200971151324502
41,2,0-1-3-9,4,164,23.594828101308018,623.5898108330589,11.32874391017907,5.365404070225143,4.000555933419491,6.2009711513245005,6.200971151324502
42,2,0-1-4-5,4,168,11.095674723460279,634.6854855565192,7.844569135272739,4.4137599255435545,2.887885218662447,4.241605177729753,4.241605177729731
43,2,0-1-4-6,4,172,9.313279687679923,643.9987652441991,6.02996873076289,3.5901422088436283,1.8375153988318687,3.337200218488807,2.540459913105117
44,2,0-1-4-7,4,176,5.10835423564581,649.107119479845,6.02996873076289,3.3913881382455764,2.0990553765333715,3.337200218488807,2.74389906670703
45,2,0-1-4-8,4,180,2.7042668073194873,651.8113862871645,6.02996873076289,3.547982290694285,2.2646094368814005,3.337200218488807,2.897871208096795
46,2,0-1-4-9,4,184,3.759976133874696,655.5713624210392,6.02996873076289,3.8551402486555264,2.3460564242438267,3.337200218488807,2.9786109708030963
47,2,0-1-5-6,4,188,7.890140884857395,663.4615033058966,3.7248936441236746,2.8149332452943012,1.7924577073947745,2.0120329949458697,2.0120329949458835
48,2,0-1-5-7,4,192,4.705001672460608,668.1665049783572,3.088557008590408,2.3269136737176095,1.7924577073947745,1.6613102033850096,1.6613102033850353
49,2,0-1-5-8,4,196,2.876808584432994,671.0433135627902,3.455549906684103,2.1437331648659175,1.756162865228461,1.8620651019067875,1.8620651019067793
50,2,0-1-5-9,4,200,2.930915559728319,673.9742291225185,3.455549906684103,2.0223678322835914,1.228638734535238,1.8620651019067875,1.8620651019067793
51,2,0-1-6-7,4,204,2.763480185546848,676.7377093080654,2.69869713798544,1.6818873657624118,1.1013359388708892,1.4509210461535271,1.4509210461535105
52,2,0-1-6-8,4,208,1.4549870455593479,678.1926963536248,2.567994343571187,1.5511196746774258,1.1013359388708892,1.3810858492595037,1.3810858492595202
53,2,0-1-6-9,4,212,1.0319914403603547,679.2246877939851,2.567994343571187,1.51674804021936,0.9153079158266308,1.3810858492595037,1.3810858492595202
54,2,0-1-7-8,4,216,1.5157838289637457,680.7404716229489,2.276278033873885,1.3918928031143467,0.9182944898093268,1.2237871691426743,1.223787169142689
55,2,0-1-7-9,4,220,0.7645229458905591,681.5049945688395,2.276278033873885,1.362876596191683,0.9382865093112258,1.2237871691426743,1.223787169142689
