slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,9.209961766366197,4.483324875561656,9.19771910945849,0.2602876725666312,0.358779713942333
1,1,0-1-2-3,4,4,8.94742819021166,8.94742819021166,7.789535241771784,3.388216356047736,7.775983100535456,0.5604628084868839,0.5604628084868679
2,1,0-1-2-4,4,8,8.778434467942065,17.725862658153723,7.789535241771784,3.1756923362233764,7.775983100535456,2.1618654443197114,1.9083830834426934
3,1,0-1-2-5,4,12,10.174632791771396,27.900495449925117,7.789535241771784,3.7289386151986843,7.775983100535456,3.289515612398466,3.036033251521431
4,1,0-1-2-6,4,16,8.055157640907817,35.95565309083293,7.789535241771784,3.905855023987162,7.775983100535456,2.848783464090736,2.595301103213714
5,1,0-1-2-7,4,20,8.392017822189423,44.347670913022355,7.789535241771784,3.9499776255478203,7.775983100535456,2.1974315711434356,1.4716979901985
6,1,0-1-2-8,4,24,9.16969456651501,53.51736547953737,7.789535241771784,4.248533502371029,7.775983100535456,1.4121014771631244,1.0964879006614154
7,1,0-1-2-9,4,28,14.347050066225712,67.86441554576308,9.5316524956013,5.3031050553605485,8.972051925175194,1.7662439194017419,2.019726280278789
8,1,0-1-3-4,4,32,13.156940464756092,81.02135601051917,9.5316524956013,5.4580123701378005,8.972051925175194,1.7662439194017419,1.7465176391229704
9,1,0-1-3-5,4,36,10.63790978406951,91.65926579458868,9.5316524956013,5.822702132906775,8.972051925175194,3.746517639122962,3.7465176391229775
10,1,0-1-3-6,4,40,10.1048986246521,101.76416441924077,11.520670679970838,6.367796015064756,8.972051925175194,5.74651763912299,5.7465176391229775
11,1,0-1-3-7,4,44,7.977971988747454,109.74213640798823,13.306198817813112,6.702827925523613,8.972051925175194,6.955542947078047,6.955542947078044
12,1,0-1-3-8,4,48,7.6621907188177385,117.40432712680597,14.157973479118779,6.74350995324525,8.972051925175194,7.532124037656792,7.532124037656786
13,1,0-1-3-9,4,52,10.424814141144086,127.82914126795005,14.52854976895995,6.630494640571204,8.972051925175194,7.790976705748307,7.7909767057482995
14,1,0-1-4-5,4,56,13.621386671487139,141.4505279394372,10.524856074162614,5.511459224238239,6.465206515567559,5.790976705748304,5.7909767057482995
15,1,0-1-4-6,4,60,8.80643022901272,150.25695816844993,7.13806323964518,4.884551945688205,6.418416568064615,3.790976705748301,4.155910281405539
16,1,0-1-4-7,4,64,6.3883874971643095,156.64534566561423,7.13806323964518,4.780284251462179,6.418416568064615,2.9563392266337787,4.185231384077447
17,1,0-1-4-8,4,68,5.5328147403749846,162.17816040598922,7.150869891395006,4.920279231232527,6.418416568064615,2.7014776950636348,4.174620640018283
18,1,0-1-4-9,4,72,3.8714039000536427,166.04956430604287,7.174040847115015,5.070604088557565,6.418416568064615,2.6772023546308454,4.151900763741239
19,1,0-1-5-6,4,76,11.863933735727931,177.9134980417708,7.174040847115015,4.736871035739059,5.639713872622522,2.6772023546308454,2.5361280403524162
20,1,0-1-5-7,4,80,5.619965186088648,183.53346322785944,7.205470988596417,4.804189861237757,5.639713872622522,3.155004622701105,2.8596260374927596
21,1,0-1-5-8,4,84,4.43221263380063,187.96567586166006,7.5793106254645215,5.054396623407291,5.639713872622522,3.329015300232703,3.2445310404161702
22,1,0-1-5-9,4,88,4.070891168401664,192.03656703006172,8.06916084988777,5.313372300616296,5.639713872622522,3.7025244338985766,3.357294994403361
23,1,0-1-6-7,4,92,11.785685143814177,203.82225217387588,8.06916084988777,5.086041929811171,4.629707164253205,3.7025244338985766,3.6844736165680203
24,1,0-1-6-8,4,96,6.438313965324166,210.26056613920005,8.06916084988777,5.298416231485837,4.629707164253205,3.915160129241618,3.9151601292416345
25,1,0-1-6-9,4,100,5.3662571327979,215.62682327199795,8.690426714394649,5.687873691572937,4.629707164253205,4.381390021482822,3.9151601292416345
26,1,0-1-7-8,4,104,14.146218709613173,229.77304198161113,8.690426714394649,5.846734360874276,3.8503802576986743,4.381390021482822,4.2283885254944735
27,1,0-1-7-9,4,108,8.221153242930201,237.99419522454133,8.741258552115228,6.31087730019969,4.407654341026955,4.596679538335486,4.553418092002673
28,1,0-1-8-9,4,112,20.607151888243,258.6013471127843,10.814658545000109,7.236442936127584,7.079090355838844,5.89998381462468,5.899983814624669
29,2,0-1-2-3,4,116,16.561019044335037,275.1623661571193,11.732441672674264,8.048601742334977,6.535636903685841,6.228388525494508,6.228388525494481
30,2,0-1-2-4,4,120,16.666163695037476,291.8285298521568,10.814658545000109,6.698388186388108,5.809833364928153,5.89998381462468,5.899983814624669
31,2,0-1-2-5,4,124,18.379712804975043,310.20824265713185,10.814658545000109,5.318644337272644,3.9618015269948472,5.89998381462468,5.899983814624669
32,2,0-1-2-6,4,128,16.137934244407788,326.34617690153965,10.814658545000109,4.482274561219256,3.890423781506854,5.89998381462468,5.899983814624669
33,2,0-1-2-7,4,132,13.666519433554077,340.0126963350937,10.814658545000109,4.321120693961952,3.890423781506854,5.89998381462468,5.899983814624669
34,2,0-1-2-8,4,136,14.634496151967205,354.6471924870609,10.814658545000109,4.960561037163463,3.9317026423914854,5.89998381462468,5.899983814624669
35,2,0-1-2-9,4,140,20.794340098295013,375.44153258535596,10.814658545000109,6.7154039889915556,7.855834748244789,5.89998381462468,5.899983814624669
36,2,0-1-3-4,4,144,15.14346794213279,390.5850005274888,7.087278282676995,4.567624420253327,5.734520131644587,3.8999838146246524,3.8999838146246617
37,2,0-1-3-5,4,148,10.222166910476886,400.80716743796563,6.185495434173033,4.100100159476065,5.710496954901075,2.322865710641066,2.427350892779316
38,2,0-1-3-6,4,152,9.575951158256352,410.383118596222,6.185495434173033,4.069140115832763,5.710496954901075,2.00151667909297,2.2610031810324287
39,2,0-1-3-7,4,156,9.951182250823265,420.33430084704526,5.827118328314714,3.729583264286157,4.817603113861367,2.537603946104749,2.5376039461047597
40,2,0-1-3-8,4,160,11.366843478889201,431.7011443259345,6.096431622634373,3.229764360066165,3.5390177851941758,3.2582731414297164,3.258273141429683
41,2,0-1-3-9,4,164,15.146282076142308,446.8474264020768,6.096431622634373,3.0141683826755585,2.043362512417687,3.2582731414297164,3.258273141429683
42,2,0-1-4-5,4,168,7.110983976367927,453.95841037844474,4.175232383120963,2.648456038823059,1.8767287950150262,2.18632974697635,2.186329746976341
43,2,0-1-4-6,4,172,6.130032997840768,460.0884433762855,4.175232383120963,2.348099167812927,1.8672371010509607,2.1859229980363533,1.9976830254248554
44,2,0-1-4-7,4,176,3.9081969016312614,463.99664027791675,4.175232383120963,2.2752877747278157,2.0390635605244682,2.1859229980363533,2.1701158414284336
45,2,0-1-4-8,4,180,2.699830050073768,466.69647032799054,4.177099365660805,2.3314491771659323,2.126312977024355,2.2540767389039167,2.254076738903919
46,2,0-1-4-9,4,184,2.619321420903217,469.31579174889373,4.255900368689605,2.483386979581027,2.1688728368778385,2.2949393782359113,2.2949393782359095
47,2,0-1-5-6,4,188,6.1025787405226115,475.41837048941636,2.4942446892317087,1.559496925683132,1.3426177613652044,1.3398876529710608,1.3398876529710648
48,2,0-1-5-7,4,192,3.9017811035511083,479.3201515929675,1.6058829097846725,1.1506641525785133,0.9397545284593889,0.8609583912411196,0.8609583912411338
49,2,0-1-5-8,4,196,2.5049467617793524,481.82509835474684,1.3430711569685299,0.9537176899460843,0.8012783155447494,0.7224250501011171,0.7224250501011156
50,2,0-1-5-9,4,200,2.128211784179519,483.9533101389264,1.3430711569685299,0.8026618993077083,0.7321142452926495,0.7224250501011171,0.7224250501011156
51,2,0-1-6-7,4,204,1.967776672300528,485.9210868112269,0.7534952489778413,0.5395259571198349,0.5594812213878981,0.4057115196810453,0.4057115196810557
52,2,0-1-6-8,4,208,1.0792267253143684,487.0003135365413,0.6139313744282062,0.452520166305151,0.49883861858893397,0.33065294301824255,0.330652943018265
53,2,0-1-6-9,4,212,0.7152158032031368,487.7155293397444,0.6139313744282062,0.40531024280266453,0.4763479824962644,0.33065294301824255,0.330652943018265
54,2,0-1-7-8,4,216,1.4014615423736685,489.1169908821181,0.37651275461506933,0.23015778971691728,0.28322093887831556,0.2031619192570363,0.20316191925704885
55,2,0-1-7-9,4,220,0.7976130886331531,489.9146039707513,0.37651275461506933,0.18639250925837333,0.22130965322962481,0.2031619192570363,0.27689373812235374
56,2,0-1-8-9,4,224,0.8225544196464852,490.7371583903978,0.37651275461506933,0.14626118511823566,0.12598989459560528,0.2031619192570363,0.27689373812235374
57,3,0-1-2-3,4,228,0.33321836257423276,491.07037675297204,0.12755644138066236,0.08211159894706098,0.07141584522948108,0.06881190264248882,0.1297472796439365
58,3,0-1-2-4,4,232,0.22865155683864113,491.2990283098107,0.11656524135630024,0.057237849332255404,0.039784605869215284,0.06276403586363873,0.0627640358636441
59,3,0-1-2-5,4,236,0.1546557922503783,491.45368410206106,0.11656524135630024,0.04564855178144126,0.039784605869215284,0.06276403586363873,0.0627640358636441
60,3,0-1-2-6,4,240,0.12419562640540793,491.5778797284665,0.11656524135630024,0.04331790412167012,0.039784605869215284,0.06276403586363873,0.0627640358636441
61,3,0-1-2-7,4,244,0.11213993432047142,491.69001966278694,0.11656524135630024,0.04756883488324869,0.039784605869215284,0.06276403586363873,0.0627640358636441
62,3,0-1-2-8,4,248,0.14765421063000736,491.8376738734169,0.11656524135630024,0.059845408221870365,0.049913328344146635,0.06276403586363873,0.0627640358636441
63,3,0-1-2-9,4,252,0.23018138164396917,492.06785525506086,0.12517492704566432,0.08218830411417005,0.08921856663076255,0.06276403586363873,0.0627640358636441
64,3,0-1-3-4,4,256,0.21380008664300565,492.28165534170387,0.07759304015523756,0.05253988352957211,0.0639642633367572,0.03518755022458556,0.03518755022457043
65,3,0-1-3-5,4,260,0.1145791988108592,492.39623454051474,0.07016631987040281,0.04568532882449582,0.06342815311531069,0.023789581846799572,0.025528164878139137
66,3,0-1-3-6,4,264,0.09368276726317645,492.48991730777794,0.07016631987040281,0.04543782505911322,0.06342815311531069,0.027031946488737576,0.02393595760232614
67,3,0-1-3-7,4,268,0.11763556110737376,492.6075528688853,0.06672907689307526,0.04203571383047171,0.055716891602017427,0.02969902091405923,0.02969902091405885
68,3,0-1-3-8,4,272,0.12862750602272338,492.73618037490803,0.07181469966690607,0.037048211141663116,0.040857516375226055,0.03849901050935799,0.038499010509355
69,3,0-1-3-9,4,276,0.1789667368138487,492.91514711172186,0.07181469966690607,0.03592905293979222,0.025368031004674663,0.03849901050935799,0.038499010509355
70,3,0-1-4-5,4,280,0.09544509132671514,493.0105922030486,0.05238766883960583,0.031865733345763446,0.022319094767723868,0.028459796434694467,0.02590718133646419
71,3,0-1-4-6,4,284,0.08749908176637318,493.098091284815,0.05238766883960583,0.028822837385142755,0.017183786455774452,0.028459796434694467,0.024830735026803552
72,3,0-1-4-7,4,288,0.037135022615911284,493.1352263074309,0.05238766883960583,0.02746885795922995,0.020740653989278712,0.028459796434694467,0.024741275849628153
73,3,0-1-4-8,4,292,0.04407241691123554,493.1792987243422,0.05238766883960583,0.02859028131490475,0.022658475642529652,0.028459796434694467,0.02599245339462186
74,3,0-1-4-9,4,296,0.04110043832317111,493.22039916266533,0.05238766883960583,0.030693511851366893,0.02374256260702623,0.028459796434694467,0.02749232634368326
75,3,0-1-5-6,4,300,0.08564051456816373,493.3060396772335,0.0276937392440176,0.019127555297808255,0.013817177447151607,0.014957160257191002,0.014957160257196733
76,3,0-1-5-7,4,304,0.04346031928727159,493.34949999652076,0.021008331514562065,0.015517622430064304,0.011813417860196296,0.011630344116660278,0.011630344116674962
77,3,0-1-5-8,4,308,0.027154119215057653,493.37665411573585,0.025817682797685818,0.014405046562432583,0.011332074866857056,0.014150770831417987,0.014150770831449222
78,3,0-1-5-9,4,312,0.03057399718096321,493.4072281129168,0.025817682797685818,0.01277353167735026,0.009271151102097974,0.014150770831417987,0.014150770831449222
79,3,0-1-6-7,4,316,0.03556961783040642,493.4427977307472,0.014866786388705469,0.009218422702145741,0.008349255608820272,0.008148056620137224,0.008148056620115085
80,3,0-1-6-8,4,320,0.029942424297923896,493.47274015504513,0.014833169788046894,0.0070719825861037654,0.00665583546184223,0.008148594415395647,0.0081485944154025
81,3,0-1-6-9,4,324,0.021127762843642123,493.4938679178888,0.014833169788046894,0.007262351790291241,0.004780600536562929,0.008148594415395647,0.0081485944154025
82,3,0-1-7-8,4,328,0.018725177189741028,493.51259309507856,0.010431271981749982,0.005889803228657674,0.0037753481071263195,0.005572056118517845,0.005572056118531066
83,3,0-1-7-9,4,332,0.013022964737147261,493.5256160598157,0.010431271981749982,0.006016355502603599,0.005572270774692356,0.005572056118517845,0.005572056118531066
84,3,0-1-8-9,4,336,0.023052823661534362,493.54866888347726,0.010431271981749982,0.0053088395821423,0.0037733232132382,0.005572056118517845,0.005572056118531066
85,4,0-1-2-3,4,340,0.02174768095139638,493.5704165644287,0.013152684149069664,0.006406366326169784,0.007811296434468318,0.007353751551780028,0.007353751551804066
