stage,rho,seed,gain,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,action_number
bootstrap,0.1,47,0.5,1,1,-0.008709849929208868,-0.03866927063635828,2.0087098499292084,3.502770885774112,1
bootstrap,0.1,47,0.5,2,1,-0.00435492496460399,-0.019334635318178917,2.0043549249646047,3.4834362504559335,2
bootstrap,0.1,47,0.5,3,1,-0.00217746248230255,-0.009667317659089791,2.002177462482302,3.473768932796844,3
bootstrap,0.1,47,0.5,4,1,-0.00108873124115072,-0.004833658829544785,2.0010887312411514,3.468935273967299,4
main_budget,,,,1,2,0.05217868993834873,0.024185513291145266,1.4983222294114746,2.597613338678895,
main_budget,,,,1,3,0.004950292606986206,-0.011261254634072237,2.5034059697254913,2.5972401843026205,
main_budget,,,,1,4,0.03142559806436329,-0.007456373316630183,0.99864001899275,1.7312315477412592,
main_budget,,,,1,5,-0.020320447650372664,0.017577060596838168,2.000798692869586,1.7320426298983358,
main_budget,,,,1,6,-0.059218122144963026,-0.03203419627534032,3.003134202039092,1.7300914036157382,
main_budget,,,,1,7,0.016713080999474883,-0.0336450938894568,0.49889406372378275,0.8648214933369016,
main_budget,,,,1,8,-0.0741790137285141,0.033697364505928196,1.5002080718444684,0.8660580881721722,
main_budget,,,,1,9,-0.097461757351605,0.0577850229095912,2.501475023947663,0.8656933955696775,
main_budget,,,,1,10,-0.06708016945880457,-0.015928783481132358,3.5024784025454068,0.8630695104840773,
main_budget,,,,1,12,-0.008915625650337544,-0.016299833151514894,0.9997043356052291,-3.165671513965379e-06,
main_budget,,,,1,13,-0.01728419026274519,0.0156962575819139,2.001128166323777,1.5803058586380536e-07,
main_budget,,,,1,14,-0.018320449232853253,0.1092852771754217,3.002804940955436,0.00021014487212149546,
