slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.281003172263961,5.73901054863766,11.280869211026342,0.2594891902694565,0.28934917129959103
1,1,0-1-2-3,4,4,19.727489724040645,19.727489724040645,11.281003172263961,6.47024711883734,11.280869211026342,2.070887365823221,2.2312175224022326
2,1,0-1-2-4,4,8,13.165784374021843,32.89327409806249,11.281003172263961,5.390761052756432,11.280869211026342,2.4670984618988525,2.46709846189885
3,1,0-1-2-5,4,12,15.526628833787354,48.41990293184985,11.281003172263961,5.2890620746157815,11.280869211026342,3.9717283321327765,3.6097728535386864
4,1,0-1-2-6,4,16,15.512057318960233,63.93196025081008,11.281003172263961,5.4258330133687345,11.280869211026342,4.239182246322091,3.4834186983362656
5,1,0-1-2-7,4,20,13.98641016302373,77.91837041383381,11.281003172263961,5.405133414274812,11.280869211026342,3.130389668948708,2.3410189193651405
6,1,0-1-2-8,4,24,14.578891480022627,92.49726189385643,11.281003172263961,5.7935091599530155,11.280869211026342,1.7931812766815391,1.8999392977955836
7,1,0-1-2-9,4,28,21.27762876485113,113.77489065870756,12.718253861258209,7.338589468501623,12.356010595103271,2.4185445832398336,1.6886784791666756
8,1,0-1-3-4,4,32,17.299804598379158,131.07469525708672,12.718253861258209,7.385508425738053,12.356010595103271,1.97014001896987,1.9701400189698788
9,1,0-1-3-5,4,36,13.718099099404341,144.79279435649107,12.718253861258209,7.6612492734560576,12.356010595103271,3.9701400189698726,3.9701400189698717
10,1,0-1-3-6,4,40,12.32797941122261,157.12077376771367,12.915368579640663,8.128164369928838,12.356010595103271,5.970140018969875,5.970140018969879
11,1,0-1-3-7,4,44,10.953623673527598,168.07439744124127,15.69659432905172,8.630565571158536,12.356010595103271,7.970140018969878,7.970140018969879
12,1,0-1-3-8,4,48,10.56515361246253,178.6395510537038,17.71061977258379,8.872962749743873,12.356010595103271,9.325869581523389,9.325869581523389
13,1,0-1-3-9,4,52,12.384696652186191,191.02424770589,18.90089320345202,8.849346267640097,12.356010595103271,10.129598627536994,10.129598627536996
14,1,0-1-4-5,4,56,17.32058075893394,208.34482846482393,14.709894270964773,7.853590381326299,9.482208504777631,8.129598627536991,8.129598627536993
15,1,0-1-4-6,4,60,9.615489153566012,217.96031761838995,11.01818137752549,7.286057241772352,9.482208504777631,6.129598627536989,6.129598627536993
16,1,0-1-4-7,4,64,9.079218743859041,227.03953636224898,10.140389423636679,7.02593421838049,9.482208504777631,4.263707401651403,5.551162050844546
17,1,0-1-4-8,4,68,7.81458400044975,234.85412036269872,10.140389423636679,7.141742368703688,9.482208504777631,3.6371310191210435,5.428221292076827
18,1,0-1-4-9,4,72,4.847980369374097,239.7021007320728,10.140389423636679,7.41805728495277,9.482208504777631,4.225082702284931,5.545736962918653
19,1,0-1-5-6,4,76,17.10477263929034,256.80687337136317,9.999380305413833,6.9070207161930846,7.880744792557493,4.225082702284931,3.809557396355956
20,1,0-1-5-7,4,80,7.796908042009837,264.603781413373,10.396981191342547,6.807595797276776,7.880744792557493,4.6115955286786585,4.075706241121573
21,1,0-1-5-8,4,84,6.120050169131095,270.7238315825041,10.727845271903421,7.142694524844118,7.880744792557493,4.721036347650541,4.721036347650518
22,1,0-1-5-9,4,88,6.207610416848944,276.931441999353,11.342661849801425,7.529131711717707,7.880744792557493,5.194206476346355,4.721036347650518
23,1,0-1-6-7,4,92,16.28823304829438,293.2196750476474,11.342661849801425,7.216950926272498,6.422785766197279,5.218811648756655,5.218811648756663
24,1,0-1-6-8,4,96,8.682872781966289,301.9025478296137,11.342661849801425,7.414025846530913,6.422785766197279,5.470791394424365,5.470791394424346
25,1,0-1-6-9,4,100,7.7469584843223025,309.649506313936,12.192552962471941,7.924881614824973,6.422785766197279,6.157823355037982,5.470791394424346
26,1,0-1-7-8,4,104,20.176428917210867,329.82593523114684,12.192552962471941,8.27308712525459,5.219152634522004,6.157823355037982,5.904174162305296
27,1,0-1-7-9,4,108,11.247366112113891,341.0733013432607,12.217354941367015,8.844288475112585,6.022133737533167,6.40517517500576,6.294889207867435
28,1,0-1-8-9,4,112,27.297012350372654,368.37031369363336,14.7014479785954,10.153796912649408,10.10807456288407,8.062167030539179,8.062167030539186
29,2,0-1-2-3,4,116,21.8554557324758,390.22576942610914,15.738315588831076,11.024436347510957,9.132892172368628,8.062167030539179,8.062167030539186
30,2,0-1-2-4,4,120,21.1981853918754,411.4239548179845,14.7014479785954,9.482391061937117,8.223250698421197,8.062167030539179,8.062167030539186
31,2,0-1-2-5,4,124,23.3984359179406,434.8223907359251,14.7014479785954,7.658277174262488,5.6909423038747775,8.062167030539179,8.062167030539186
32,2,0-1-2-6,4,128,21.92857235583789,456.750963091763,14.7014479785954,6.283586720339453,5.397322297079356,8.062167030539179,8.062167030539186
33,2,0-1-2-7,4,132,20.33915818223421,477.0901212739972,14.7014479785954,5.848169567286184,5.397322297079356,8.062167030539179,8.062167030539186
34,2,0-1-2-8,4,136,18.38826631259975,495.47838758659697,14.7014479785954,6.548358712315358,5.397322297079356,8.062167030539179,8.062167030539186
35,2,0-1-2-9,4,140,24.164870970916468,519.6432585575135,14.7014479785954,8.462220471938124,9.701060348424804,8.062167030539179,8.062167030539186
36,2,0-1-3-4,4,144,17.585853348715997,537.2291119062295,10.955379867064527,6.10425526797138,7.337141610365492,6.062167030539175,6.062167030539179
37,2,0-1-3-5,4,148,11.990062894474914,549.2191748007044,7.924882641764479,5.341879187956039,7.237786569541399,4.062167030539173,4.062167030539179
38,2,0-1-3-6,4,152,13.28826419680749,562.5074389975119,7.924882641764479,5.337629199917052,7.237786569541399,2.936339341899906,3.1288354496679815
39,2,0-1-3-7,4,156,11.788008094381768,574.2954470918937,7.344650003832259,4.967442862563022,6.079158925113006,3.404808867137697,3.40480886713771
40,2,0-1-3-8,4,160,12.87510516454566,587.1705522564394,8.000028791891797,4.469457435894646,4.735503166128581,4.271547831235548,4.271547831235559
41,2,0-1-3-9,4,164,18.73031608761336,605.9008683440527,8.000028791891797,4.3179278922809985,2.787105183396662,4.271547831235548,4.271547831235559
