slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.781337673106751,7.0668168976981525,11.776267283862921,0.2803046392426009,0.3219976801111528
1,1,0-1-2-3,4,4,22.239308191086494,22.239308191086494,10.875662617429393,7.031131595008857,10.863456967618987,2.0822519365315446,1.8019472972889403
2,1,0-1-2-4,4,8,13.72856515577217,35.96787334685867,10.320772871080873,6.319296094146814,9.594023808714127,2.4932749339554983,2.4932749339555187
3,1,0-1-2-5,4,12,17.239633294413327,53.20750664127199,10.093976475145396,6.032217987702147,7.577337963227237,4.320809011894515,4.091933756852725
4,1,0-1-2-6,4,16,18.606182459518898,71.8136891007909,8.17028661440534,5.607966717374838,6.82426300674463,4.29062118132182,3.483527330242957
5,1,0-1-2-7,4,20,18.35921794379037,90.17290704458127,5.914723521980943,4.5457903136470454,5.902016772584858,2.833190767353772,1.8987883934088927
6,1,0-1-2-8,4,24,18.179314747792823,108.35222179237408,5.914723521980943,4.226680201259358,5.902016772584858,2.5059803511328087,2.5059803511327914
7,1,0-1-2-9,4,28,21.85341643446484,130.20563822683891,8.61711270626195,5.501923075173545,8.288724567546382,2.5059803511328087,2.53410297768518
8,1,0-1-3-4,4,32,11.478968966313396,141.68460719315232,8.61711270626195,5.605957752777109,8.288724567546382,2.329192203258582,2.3291922032585575
9,1,0-1-3-5,4,36,12.927486990916869,154.61209418406918,8.61711270626195,5.786428226615547,7.701672862074545,3.7717320070053355,3.7717320070053404
10,1,0-1-3-6,4,40,12.463251668815175,167.07534585288437,10.551339508647803,6.051997200346895,7.701672862074545,5.4806386510168155,5.480638651016818
11,1,0-1-3-7,4,44,10.02433367570969,177.09967952859407,11.845142317859192,6.132580914144464,7.701672862074545,6.312162274964004,6.3121622749640025
12,1,0-1-3-8,4,48,9.51526387738007,186.61494340597415,12.487371024377122,6.032578438789981,7.701672862074545,6.709789440825332,6.709789440825325
