slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.495642379365547,5.954062106657009,11.495278707418521,0.15159840112140305,0.15497191197659532
1,1,0-1-2-3,4,4,21.7226960011256,21.7226960011256,11.495642379365547,4.573176976221563,11.495278707418521,1.1792467049425146,1.3132222403069278
2,1,0-1-2-4,4,8,12.290151789457555,34.01284779058315,11.495642379365547,4.271022580172371,11.495278707418521,1.8660244646355943,1.92171386175459
3,1,0-1-2-5,4,12,14.602921632296622,48.61576942287977,11.495642379365547,5.11847624018872,11.495278707418521,3.866024464635597,3.92171386175459
4,1,0-1-2-6,4,16,10.469225733034655,59.08499515591443,11.495642379365547,5.809717338421241,11.495278707418521,3.7290936138028803,3.563828562094386
5,1,0-1-2-7,4,20,8.895560605037293,67.98055576095172,11.495642379365547,6.1733792010379505,11.495278707418521,3.0589657112260626,2.2070885583859337
6,1,0-1-2-8,4,24,7.580601159070226,75.56115692002194,11.495642379365547,6.437155960834137,11.495278707418521,2.360381411724163,1.496113525339787
7,1,0-1-2-9,4,28,14.959039573136188,90.52019649315812,12.479975317849142,7.23092481309983,12.341215037674985,1.700247535917083,2.0927511243546206
8,1,0-1-3-4,4,32,22.202389340146105,112.72258583330424,12.479975317849142,7.468417994306955,12.341215037674985,2.055689397118995,2.0556893971189965
9,1,0-1-3-5,4,36,12.07291561513396,124.7955014484382,12.479975317849142,7.9955000436920445,12.341215037674985,4.055689397118998,4.0556893971189965
10,1,0-1-3-6,4,40,10.408989838683931,135.20449128712212,12.723285548118627,8.612916430222464,12.341215037674985,6.055689397119001,6.055689397119004
11,1,0-1-3-7,4,44,10.543701410105282,145.7481926972274,15.529024815488935,9.208844059479382,12.341215037674985,8.055689397119004,8.05568939711901
