slot,transmitters,slot_transmitter_uses,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,,0,0,0,0.0,0.0,11.977577327185378,6.256352605111791,11.971547141616583,0.2974747936035752,0.4213591756388908
1,0-1-4-5,4,4,4,24.686861388713574,24.686861388713574,11.977577327185378,4.945032766660068,11.971547141616583,1.855893049045584,2.087964412527107
2,0-1-7-8,4,8,8,19.914576474081784,44.60143786279536,6.971648910034002,2.7044293242970996,6.971547141616583,1.202170357772919,1.202170357772907
3,0-1-4-5,4,12,12,16.571117840766803,61.17255570356216,6.971648910034002,3.2206818730046667,6.971547141616583,1.855893049045584,1.8782700774646344
4,0-1-7-8,4,16,16,16.106849315860373,77.27940501942254,1.9715473712998077,0.7387528170435463,1.9715471416165968,0.2199289583372127,0.2199289583372135
5,0-1-4-5,4,20,20,5.9027177673818265,83.18212278680437,2.2101356066997195,1.1572517719297972,1.9715471416165968,0.9784417550052951,0.9789924736533493
6,0-1-7-8,4,24,24,6.480053021753648,89.66217580855802,0.14655543796313888,0.08556162034279674,0.12863001229302995,0.05236449727891627,0.052364497278922784
7,0-1-4-5,4,28,28,0.48450171198165476,90.14667752053967,0.05965481380823779,0.030587879549945192,0.0584151210464654,0.009314388885183612,0.01624826712523486
8,0-1-7-8,4,32,32,0.12445147596076608,90.27112899650044,0.0381810868077189,0.021408786089118496,0.03462500458128659,0.009782651397549719,0.010173798573681836
9,0-1-4-5,4,36,36,0.11994868539101945,90.39107768189146,0.01686088064845642,0.009942979295643698,0.016203939535898826,0.006227768672095781,0.00824040732550202
10,0-1-7-8,4,40,40,0.02544865366982643,90.41652633556129,0.012582266909258993,0.0068346330713917195,0.01041084113916213,0.005108732359858452,0.00668104105477596
11,0-1-4-5,4,44,44,0.03212825467967594,90.44865459024096,0.01088965234296651,0.006090497058246044,0.005330603470582673,0.006229331196221695,0.0072477880134727
12,0-1-7-8,4,48,48,0.029886417294026746,90.47854100753499,0.013239426030523764,0.006206549697574802,0.005985535361887173,0.006766340851786453,0.007237519949960358
13,0-1-4-5,4,52,52,0.018694624321379767,90.49723563185637,0.010889916788810771,0.005312236967013362,0.0035291940917687725,0.006229490522520797,0.006783047948445642
14,0-1-7-8,4,56,56,0.014361814782000147,90.51159744663838,0.013239554320387283,0.006532762904467684,0.005985579384031325,0.006766410478352207,0.007237473331286992
15,0-1-4-5,4,60,60,0.014360951579052622,90.52595839821743,0.010890028636057031,0.005312276059781684,0.003528907860328445,0.006229558529649885,0.006783065941888822
16,0-1-7-8,4,64,64,0.014360982590437108,90.54031938080786,0.013239554333440826,0.006532749579846324,0.005985579429747645,0.0067664104734668756,0.007237473325801602
17,0-1-4-5,4,68,68,0.014360982589456277,90.55468036339731,0.010890028633682105,0.0053122760592352785,0.003528907860328445,0.006229558528123219,0.0067830659418604
18,0-1-7-8,4,72,72,0.01436098258996163,90.56904134598727,0.013239554333685177,0.006532749579912454,0.005985579429804488,0.006766410473619542,0.00723747332575897
19,0-1-4-5,4,76,76,0.014360982589998742,90.58340232857728,0.010890028633721661,0.005312276059216254,0.003528907860328445,0.006229558528174108,0.006783065941760924
20,0-1-7-8,4,80,80,0.014360982589690745,90.59776331116697,0.013239554333358739,0.006532749579833434,0.005985579429719223,0.006766410473415987,0.007237473325588439
21,0-1-4-5,4,84,84,0.014360982589921285,90.61212429375689,0.010890028633822098,0.00531227605922916,0.003528907860328445,0.006229558528224997,0.006783065941711186
22,0-1-7-8,4,88,88,0.014360982590013211,90.62648527634691,0.013239554333476214,0.006532749579843571,0.005985579429733434,0.00676641047349232,0.007237473325716337
