receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-4-5,1-4,adjust,7203.982984345232,0,0,False,False,3.3361398063976218,-0.07203982984345232,0.06649164387084472,False,True,1,1-4,True
3,0-1-4-5,1-4,adjust,9634.131116598814,0,0,False,False,-2.7375051047390357,-0.06719151816927582,0.09634131116598814,False,True,1,1-5,False
6,0-1-4-5,1-5,adjust,5800.334687331609,0,0,False,False,-5.706120733553672,0.0010202945022858212,0.05800334687331609,True,False,1,1-5,True
7,0-1-4-5,1-5,adjust,6801.93517736851,0,0,False,False,6.80193517736851,0.00418063170842072,0.023370608539014293,True,False,1,1-4,False
8,0-1-4-5,1-5,adjust,6913.241387348114,0,0,False,False,6.913241387348114,0.007564762445337951,0.0007262364224584464,True,False,1,1-5,True
9,0-1-4-5,1-5,adjust,9260.56468334082,0,0,False,False,9.260564683340819,0.008688775406069727,0.019144956900022974,True,False,1,1-5,True
2,0-1-7-8,1-7,adjust,4844.1866020809075,0,0,False,False,-2.754497769634184,0.04844186602080908,0.003589559341014726,False,True,2,1-7,True
3,0-1-7-8,1-7,adjust,6096.248818009082,0,0,False,False,-6.096248818009082,0.041001055581077785,0.00033397503518307214,True,True,2,1-7,True
4,0-1-7-8,1-7,adjust,8720.206060283681,0,0,False,False,-8.720206060283681,0.009252765109228935,0.0036946769649975437,True,False,2,1-7,True
5,0-1-7-8,1-7,adjust,2893.640237914938,0,0,False,False,-2.893640237914938,0.0012512227560114322,0.0076017703923271715,False,False,2,1-7,True
6,0-1-7-8,1-7,adjust,3182.2461389523364,0,0,False,False,-3.1822461389523364,-0.004382979990864445,0.013615738750918094,False,False,2,1-7,True
9,0-1-7-8,1-8,adjust,3772.1632223349548,0,0,False,False,3.772163222334955,-0.01735608208591434,0.020182166031705903,False,False,2,1-8,True
2,0-1-4-5,1-4,adjust,2817.3121835042894,0,0,False,False,1.1144807688784262,-0.01754177963211285,0.028173121835042895,False,False,3,1-4,True
3,0-1-4-5,1-4,adjust,5074.829472168905,0,0,False,False,1.6216996167978623,-0.02559625088263752,0.050748294721689055,False,False,3,1-5,False
6,0-1-4-5,1-5,adjust,4306.652312337215,0,0,False,False,-0.17626827570950532,-0.0002600670020966883,0.043066523123372155,False,False,3,1-5,True
7,0-1-4-5,1-5,adjust,2376.057969148151,0,0,False,False,-0.2478347151469469,-0.011384503267422972,0.023760579691481515,False,False,3,1-4,False
8,0-1-4-5,1-5,adjust,1094.3874698137886,0,0,False,False,0.9126466706333958,-0.010943874698137887,0.010927061167725155,False,False,3,1-5,True
9,0-1-4-5,1-5,adjust,1329.676297659258,0,0,False,False,0.33918424016681653,0.01329676297659258,0.0006900854162468823,False,False,3,1-5,True
2,0-1-7-8,1-7,adjust,1840.884031233548,0,0,False,False,-0.6198115791846455,0.018408840312335483,0.0006096168810947737,False,False,4,1-7,True
3,0-1-7-8,1-7,adjust,2288.207708049917,0,0,False,False,-1.865567589163375,0.022882077080499174,0.0012871091763921238,False,False,4,1-7,True
4,0-1-7-8,1-7,adjust,2927.4936357562133,0,0,False,False,-2.927493635756213,-0.004671706825358845,0.0018564636511257664,False,False,4,1-7,True
5,0-1-7-8,1-7,adjust,597.8399666695135,0,0,False,False,0.5978399666695136,-0.0010357377374697304,0.0025408419087845965,False,False,4,1-7,True
6,0-1-7-8,1-7,adjust,359.08486812321513,0,0,False,False,0.30835667742981204,0.0005515216346063067,0.0035908486812321516,False,False,4,1-7,True
9,0-1-7-8,1-8,adjust,414.96236304011285,0,0,False,False,-0.1517674050474204,-0.004149623630401129,0.00225807931719565,False,False,4,1-8,True
2,0-1-4-5,1-4,adjust,362.522773308197,0,0,False,False,-0.1402188389376223,0.00362522773308197,0.0014707052663440144,False,False,5,1-4,True
3,0-1-4-5,1-4,adjust,277.8393208836994,0,0,False,False,-0.13927775912870924,0.0014848802984061104,0.002778393208836994,False,False,5,1-5,False
6,0-1-4-5,1-5,adjust,262.76403804149896,0,0,False,False,0.20753873157879413,0.0003690537622973068,0.00262764038041499,False,False,5,1-5,True
7,0-1-4-5,1-5,adjust,347.85376585908045,0,0,False,False,0.34785376585908045,0.0017775983056658939,0.0015011442409263603,False,False,5,1-4,False
8,0-1-4-5,1-5,adjust,171.48614570600344,0,0,False,False,0.15173246740914317,0.0017148614570600346,0.0007668109081416857,False,False,5,1-5,True
9,0-1-4-5,1-5,adjust,395.31248899383854,0,0,False,False,0.14635925420309975,0.003953124889938386,0.00011941947850311508,False,False,5,1-5,True
2,0-1-7-8,1-7,adjust,114.42481363934739,0,0,False,False,0.04122508460124324,-0.001144248136393474,8.66963870817173e-05,False,False,6,1-7,True
3,0-1-7-8,1-7,adjust,48.207959972053054,0,0,False,False,0.038009024005814025,-0.00048207959972053056,0.00030000879308631027,False,False,6,1-7,True
4,0-1-7-8,1-7,adjust,48.7397297061178,0,0,False,False,-0.004600800200176391,-0.00012476481316755272,0.00048739729706117805,False,False,6,1-7,True
5,0-1-7-8,1-7,adjust,174.53659353077146,0,0,False,False,0.17453659353077147,-0.000289975393927261,0.0007004890295865483,False,False,6,1-7,True
6,0-1-7-8,1-7,adjust,102.72701478120217,0,0,False,False,0.09430294032973813,0.00016311194528771967,0.0010272701478120218,False,False,6,1-7,True
9,0-1-7-8,1-8,adjust,103.69001556730659,0,0,False,False,-0.03898189224240117,-0.001036900155673066,0.0007657229849127341,False,False,6,1-8,True
2,0-1-4-5,1-4,adjust,111.92294579658973,0,0,False,False,-0.0398661951087376,0.0011192294579658974,0.000393894184393004,False,False,7,1-4,True
3,0-1-4-5,1-4,adjust,72.05306093173567,0,0,False,False,-0.03997960352263439,0.0004896741265887622,0.0007205306093173568,False,False,7,1-5,False
6,0-1-4-5,1-5,adjust,64.30993941131598,0,0,False,False,0.0626453496561685,0.00011023358865647894,0.0006430993941131599,False,False,7,1-5,True
7,0-1-4-5,1-5,adjust,101.71880080020759,0,0,False,False,0.10171880080020759,0.0005695231503901758,0.0003570160889424778,False,False,7,1-4,False
8,0-1-4-5,1-5,adjust,48.10976048494277,0,0,False,False,0.04016523764287067,0.00048109760484942775,0.0001703731789163887,False,False,7,1-5,True
9,0-1-4-5,1-5,adjust,106.00711606067449,0,0,False,False,0.03896395493781548,0.001060071160606745,6.140303246797306e-06,False,False,7,1-5,True
2,0-1-7-8,1-7,adjust,31.771023975390808,0,0,False,False,0.011017014466253255,-0.0003177102397539081,2.2152627846014186e-05,False,False,8,1-7,True
3,0-1-7-8,1-7,adjust,13.109379997623611,0,0,False,False,0.011318533938564542,-0.00013109379997623612,7.509903393544157e-05,False,False,8,1-7,True
