slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,9.755456937765603,4.966704046930176,9.754903655521929,0.2925243559451238,0.5088549456533258
1,1,0-1-2-3,4,4,20.07639065199965,20.07639065199965,10.154303336388733,5.4763683047175675,9.754903655521929,2.1025152534657483,2.159337277335652
2,1,0-1-2-4,4,8,11.715692435595422,31.79208308759507,10.154303336388733,5.619966844988807,9.401051666608524,2.561011825774329,2.5610118257743224
3,1,0-1-2-5,4,12,10.470594763186563,42.262677850781635,7.22416544327962,4.310012383901132,6.997402919307987,1.346739720213172,1.3467397202131792
4,1,0-1-2-6,4,16,9.828535083267736,52.09121293404937,5.563073375770438,3.7415516350192295,5.5378858340055785,0.8410983549735803,0.6452439703558213
5,1,0-1-2-7,4,20,7.449529145776555,59.54074207982593,4.7365282243258084,3.4249632494670816,4.7042670368198,1.1525517193461696,0.9893838638516073
6,1,0-1-2-8,4,24,6.582982295651405,66.12372437547734,4.422351871358678,3.055492110740151,4.324259855784987,1.4595888672151387,1.459588867215146
7,1,0-1-2-9,4,28,8.564102073565804,74.68782644904314,4.332980822816,2.6834589276118366,4.324259855784987,1.4595888672151387,1.6686222384130147
8,1,0-1-3-4,4,32,10.794158935256082,85.48198538429922,4.319758071920939,2.829825402563694,4.221421094835648,1.5857885829150544,2.1001435502549413
9,1,0-1-3-5,4,36,3.5793106511396076,89.06129603543883,4.8739948259142905,3.0262106995016205,4.221421094835648,2.3660661643281378,2.8804211316680295
10,1,0-1-3-6,4,40,2.514518478042969,91.5758145134818,5.237874353482925,3.206863075591453,4.221421094835648,2.708852045340282,3.2232070126801773
11,1,0-1-3-7,4,44,2.3844820460838796,93.96029655956568,5.400386590840812,3.351168035093188,4.221421094835648,2.8569320146393107,3.371286981979196
