stage,round,measurement_slot_count,measurement_tx_count,relay_scalar_count,alpha_rad,beta_rad,c_hat_x,c_hat_y,c_hat_error_to_target_d,event,failure,calibration_delta_x,calibration_delta_y,calibration_action_applied,receiver_id,c_hat_x_used,c_hat_y_used,angle_error_to_target_rad,estimated_x,estimated_y,estimated_position_error_d,estimator_success,estimator_residual_rad,selected_indices,delta_x,delta_y,action_applied
dynamic_main,2,1,3,,,,,,,observe_and_move,,,,,14,2.008709849929208,3.502770885774112,0.07317748462950657,3.0105626950941797,-0.05453756615163143,0.05555102743780877,True,2.7533531010703882e-14,0;1,-0.005281347547089865,0.027268783075815716,True
dynamic_calibration,3,2,4,2,1.048664570996563,1.0505450463824446,2.004354924964605,3.483436250455934,0.01981901850078197,measure_current_reference,,-0.00217746248230255,-0.009667317659089791,True,,,,,,,,,,,,,
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,2,2.004354924964605,3.483436250455934,0.006473285054040767,1.4865358848682757,2.5919141148619205,0.014807222205720979,True,2.220446049250313e-16,1;2,0.006732057565862148,0.0030810482456977706,True
dynamic_main,3,1,3,,,,,,,stop_estimated_position_budget,,,,,3,2.004354924964605,3.483436250455934,0.012898200027046558,2.499613919279627,2.6006825182491595,0.0026347474182481043,True,4.440892098500626e-16,0;2,0.0,0.0,False
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,4,2.004354924964605,3.483436250455934,0.004974417067387993,0.9918036052320964,1.7337100859411299,0.00836266057591377,True,4.440892098500626e-16,1;2,0.004098197383951785,-0.0008296391861263297,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,5,2.004354924964605,3.483436250455934,0.0030881644197937597,2.0052797851299906,1.7276544980020323,0.0068704926189030934,True,0.0,1;2,-0.0026398925649953053,0.0021981547834224457,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,6,2.004354924964605,3.483436250455934,0.01052992944072706,3.0155880810460145,1.7395695056494271,0.017306619875746446,True,2.220446049250313e-16,0;2,-0.007794040523007251,-0.003759349040274973,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,7,2.004354924964605,3.483436250455934,0.0097586413196733,0.49554524568107733,0.8741356996449465,0.009253201337209511,True,2.220446049250313e-16,1;2,0.0022273771594613356,-0.004055147930254077,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,8,2.004354924964605,3.483436250455934,0.01671203734186477,1.5185967713932513,0.8576092337548771,0.020412540856525847,True,4.440892098500626e-16,0;1,-0.009298385696625666,0.004208085014780649,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,9,2.004354924964605,3.483436250455934,0.013265056652183471,2.5247341953248204,0.8514961460033489,0.02868588067387359,True,4.440892098500626e-16,0;1,-0.012367097662410176,0.007264628890544744,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,10,2.004354924964605,3.483436250455934,0.017852256730925387,3.517389643001053,0.8692686263296376,0.017689493383976785,True,4.440892098500626e-16,0;2,-0.008694821500526473,-0.0016216112725996323,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,12,2.004354924964605,3.483436250455934,0.005424414582857917,1.0021549903138922,0.004074166870000248,0.004608993267252283,True,0.0,0;1,-0.0010774951569461066,-0.002037083435000124,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,13,2.004354924964605,3.483436250455934,0.0039240406386062965,2.0046030891466318,-0.003924024887832271,0.006048669358806632,True,4.440892098500626e-16,0;1,-0.0023015445733158835,0.0019620124439161356,True
dynamic_main,3,1,3,,,,,,,observe_and_move,,,,,14,2.004354924964605,3.483436250455934,0.03648007130877673,3.0052813475470552,-0.02726878307583443,0.02777551371891617,True,2.220446049250313e-16,0;1,-0.002640673773527613,0.013634391537917215,True
dynamic_calibration,4,2,4,2,1.0479327923089536,1.048874345590106,2.0021774624823014,3.473768932796844,0.009909509250390525,measure_current_reference,,-0.00108873124115072,-0.004833658829544785,True,,,,,,,,,,,,,
dynamic_main,4,1,3,,,,,,,observe_and_move,,,,,2,2.0021774624823014,3.473768932796844,0.0032578219455905444,1.4932679424341373,2.594995163107618,0.007403611102861086,True,0.0,1;2,0.0033660287829313518,0.0015405241228489963,True
dynamic_main,4,1,3,,,,,,,stop_estimated_position_budget,,,,,4,2.0021774624823014,3.473768932796844,0.0024885925537523335,0.9959018026159782,1.7328804467549273,0.004181330288010415,True,4.04121180963557e-14,1;2,0.0,0.0,False
dynamic_main,4,1,3,,,,,,,stop_estimated_position_budget,,,,,5,2.0021774624823014,3.473768932796844,0.0015461456597387624,2.002639892564994,1.7298526527854547,0.0034352463094506937,True,0.0,1;2,0.0,0.0,False
dynamic_main,4,1,3,,,,,,,observe_and_move,,,,,6,2.0021774624823014,3.473768932796844,0.005267400871386663,3.007794040523127,1.7358101566090438,0.008653309937934147,True,6.972200594645983e-14,0;2,-0.0038970202615635774,-0.0018796745200833076,True
dynamic_main,4,1,3,,,,,,,observe_and_move,,,,,7,2.0021774624823014,3.473768932796844,0.004889621420473,0.4977726228405385,0.8700805517146919,0.004626600668604337,True,4.440892098500626e-16,1;2,0.0011136885797307372,-0.002027573965126761,True
dynamic_main,4,1,3,,,,,,,observe_and_move,,,,,8,2.0021774624823014,3.473768932796844,0.008389083427865707,1.5092983856966251,0.8618173187696581,0.01020627042826228,True,4.440892098500626e-16,0;1,-0.0046491928483125555,0.002104042507390158,True
dynamic_main,4,1,3,,,,,,,observe_and_move,,,,,9,2.0021774624823014,3.473768932796844,0.006664636937857127,2.5123670976624095,0.8587607748938935,0.014342940336936305,True,4.440892098500626e-16,0;1,-0.006183548831204755,0.0036323144452724554,True
dynamic_main,4,1,3,,,,,,,observe_and_move,,,,,10,2.0021774624823014,3.473768932796844,0.008903778865596124,3.5086948215005265,0.8676470150570385,0.008844746691988476,True,2.220446049250313e-16,0;2,-0.004347410750263236,-0.0008108056363000382,True
dynamic_main,4,1,3,,,,,,,stop_estimated_position_budget,,,,,12,2.0021774624823014,3.473768932796844,0.002714159719169551,1.001077495156945,0.0020370834350000315,0.0023044966336255406,True,4.440892098500626e-16,0;1,0.0,0.0,False
dynamic_main,4,1,3,,,,,,,stop_estimated_position_budget,,,,,13,2.0021774624823014,3.473768932796844,0.001962014412766333,2.0023015445733257,-0.001962012443929428,0.003024334679419374,True,1.3322676295501878e-14,0;1,0.0,0.0,False
dynamic_main,4,1,3,,,,,,,observe_and_move,,,,,14,2.0021774624823014,3.473768932796844,0.018210408395947564,3.0026406737735267,-0.013634391537917227,0.01388775685945793,True,2.220446049250313e-16,0;1,-0.0013203368867633625,0.006817195768958614,True
dynamic_calibration,5,2,4,2,1.04756560604041,1.0480367115875193,2.0010887312411514,3.4689352739673,0.004954754625196275,measure_current_reference,,0.0,0.0,False,,,,,,,,,,,,,
dynamic_main,5,1,3,,,,,,,stop_estimated_position_budget,,,,,2,2.0010887312411514,3.4689352739673,0.0016343194981347509,1.4966339712170686,2.5965356872304666,0.0037018055514307278,True,4.440892098500626e-16,1;2,0.0,0.0,False
dynamic_main,5,1,3,,,,,,,stop_estimated_position_budget,,,,,6,2.0010887312411514,3.4689352739673,0.002634305007437998,3.003897020261447,1.7339304820890655,0.004326654968907703,True,2.4424906541753444e-15,0;2,0.0,0.0,False
dynamic_main,5,1,3,,,,,,,stop_estimated_position_budget,,,,,7,2.0010887312411514,3.4689352739673,0.0024473869763610434,0.4988863114202698,0.8680529777495657,0.0023133003343024008,True,4.440892098500626e-16,1;2,0.0,0.0,False
dynamic_main,5,1,3,,,,,,,observe_and_move,,,,,8,2.0010887312411514,3.4689352739673,0.004202838767150219,1.504649192848313,0.8639213612770481,0.005103135214131591,True,0.0,0;1,-0.0023245964241565,0.0010520212536951346,True
dynamic_main,5,1,3,,,,,,,observe_and_move,,,,,9,2.0010887312411514,3.4689352739673,0.003340400393344156,2.506183548831206,0.8623930893391659,0.00717147016846911,True,0.0,0;1,-0.0030917744156029325,0.0018161572226362277,True
dynamic_main,5,1,3,,,,,,,stop_estimated_position_budget,,,,,10,2.0010887312411514,3.4689352739673,0.00444625696013512,3.5043474107502632,0.866836209420738,0.004422373345994167,True,2.220446049250313e-16,0;2,0.0,0.0,False
dynamic_main,5,1,3,,,,,,,observe_and_move,,,,,14,2.0010887312411514,3.4689352739673,0.009097497652618358,3.001320336886763,-0.0068171957689586275,0.006943878429728936,True,0.0,0;1,-0.0006601684433815702,0.0034085978844793138,True
dynamic_calibration,6,2,4,2,1.04756560604041,1.0480367115875193,2.0010887312411514,3.4689352739673,0.004954754625196275,measure_current_reference,,,,,,,,,,,,,,,,,
dynamic_main,6,1,3,,,,,,,stop_estimated_position_budget,,,,,8,2.0010887312411514,3.4689352739673,0.0020732988710632227,1.5023245964241565,0.8649733825307436,0.002551567607065635,True,4.440892098500626e-16,0;1,0.0,0.0,False
dynamic_main,6,1,3,,,,,,,stop_estimated_position_budget,,,,,9,2.0010887312411514,3.4689352739673,0.0012979799594026176,2.5030917744156027,0.8642092465618022,0.0035857350842343353,True,4.440892098500626e-16,0;1,0.0,0.0,False
dynamic_main,6,1,3,,,,,,,stop_estimated_position_budget,,,,,14,2.0010887312411514,3.4689352739673,0.004546785226292371,3.0006601684433822,-0.0034085978844792687,0.0034719392148645505,True,0.0,0;1,0.0,0.0,False
