receiver_id,transmitters,selected_pair,status,ratio,small_count_before,small_count_after,holding_before,holding_after,estimated_radial_bias_m,estimated_angular_bias_rad,consistency_rad,radial_clipped,angular_clipped,slot,nominal_selected_pair,matches_nominal_selected_pair
2,0-1-4-5,1-4,adjust,171.4799399846938,0,0,False,False,0.0005112242816505265,0.001714799399846938,0.0005923300947581132,False,False,461,1-4,True
3,0-1-4-5,1-4,adjust,108.15438429394639,0,0,False,False,-0.05104673802868753,0.0007934547567576375,0.001081543842939464,False,False,461,1-5,False
6,0-1-4-5,1-5,adjust,98.01627772098085,0,0,False,False,0.05532870561821621,-0.0009801627772098086,0.0001783695216048839,False,False,461,1-5,True
7,0-1-4-5,1-5,adjust,186.1386088757069,0,0,False,False,0.11776658581702121,0.001861386088757069,0.0006362512677833125,False,False,461,1-4,False
8,0-1-4-5,1-5,adjust,135.73313110655323,0,0,False,False,0.0016494412708126479,0.0013573313110655325,0.0002669257505930808,False,False,461,1-5,True
9,0-1-4-5,1-5,adjust,126.1405816358089,0,0,False,False,0.047463278471929285,0.0012614058163580891,0.0007478743611406069,False,False,461,1-5,True
2,0-1-7-8,1-7,adjust,159.07841483305359,0,0,False,False,-0.06909839965455256,0.001590784148330536,0.0005923888441555428,False,False,462,1-7,True
3,0-1-7-8,1-7,adjust,106.91438907537618,0,0,False,False,-0.10691438907537618,0.0010110738966865689,0.0003658724771361176,False,False,462,1-7,True
4,0-1-7-8,1-7,adjust,144.59158917240865,0,0,False,False,-0.09215828622358879,0.0014459158917240866,0.0008763241698069599,False,False,462,1-7,True
5,0-1-7-8,1-7,adjust,96.27552310215084,0,0,False,False,-0.09627552310215085,-0.000501303045214953,0.0001570164288626103,False,False,462,1-7,True
6,0-1-7-8,1-7,adjust,54.113717170667805,0,0,False,False,-0.02848984701186742,-0.0003238957203527136,0.0005411371717066781,False,False,462,1-7,True
9,0-1-7-8,1-8,adjust,93.73927427722575,0,0,False,False,-0.02163141858648949,-0.0008645418034822369,0.0009373927427722575,False,False,462,1-8,True
2,0-1-4-5,1-4,adjust,112.82402491680769,0,0,False,False,-0.003126731971335496,-0.0001757184215847931,0.001128240249168077,False,False,463,1-4,True
3,0-1-4-5,1-4,adjust,126.45983043711621,0,0,False,False,0.00809716726165143,0.0003444084784837382,0.0012645983043711622,False,False,463,1-5,False
6,0-1-4-5,1-5,adjust,155.1730740718441,0,0,False,False,-0.09560899753163074,0.00023948144242334386,0.001551730740718441,False,False,463,1-5,True
