1.999999999999999556e+00,3.464101615137753942e+00
1.496633971217070647e+00,2.596535687230468348e+00
2.499613919279625840e+00,2.600682518249159969e+00
9.918036052320964302e-01,1.733710085941130297e+00
2.005279785129989722e+00,1.727654498002031858e+00
3.003897020261502959e+00,1.733930482089014902e+00
4.955452456810784945e-01,8.741356996450020400e-01
1.504649192848315442e+00,8.639213612770422213e-01
2.506183548831204089e+00,8.623930893391665853e-01
3.504347410750262792e+00,8.668362094207369140e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.002154990313891769e+00,4.074166870000154109e-03
2.004603089146629991e+00,-3.924024887832049113e-03
3.001320336886767581e+00,-6.817195768956459123e-03
4.000000000000000000e+00,0.000000000000000000e+00
