2.414895077641938119e-15,6.878123776010947665e+01,-1.692377686476241649e+01,-5.185746089534706016e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.077133059428724238e+01,-2.484260014661369453e+01,-2.592873044767354429e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.778619134302057603e+01,-4.393863761349580699e+01,-3.384755372952477614e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000568e+02,1.102510237195954268e+01,4.649769478782327781e+01,1.424772028402172452e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.394930843634699045e+02,6.825448294336133870e+01,7.123860142010857999e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.137158042603257968e+02,1.207204146846792838e+02,9.299538957564648456e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.061240121656319022e-13,1.254301343780121840e+02,-2.796998770590932182e+01,-9.746014667210275206e+01,1.896503412299814784e+01,-1.896503412299814073e+01,-3.552713678800500929e-15,2.796998770590930761e+01,4.736951571734000976e-15,-2.796998770590931116e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.254301343780121698e+02,-1.064651002550140504e+02,-1.896503412299810520e+01,9.680247480385535976e-16,3.872098992154214390e-15,-9.680247480385535976e-15,7.744197984308428781e-15,-1.936049496077107195e-15,-1.936049496077107195e-15,-3.872098992154214390e-15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.999999999999996589e+02,5.051818673542931037e+01,3.333333333333334991e+01,1.161484799312369915e+02,-2.260164754975479440e+01,2.260164754975479084e+01,4.736951571734000976e-15,-3.333333333333333570e+01,0.000000000000000000e+00,3.333333333333332860e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.494818132645705475e+02,1.268801657148158313e+02,2.260164754975474466e+01,-1.153646971195052164e-15,-4.614587884780208654e-15,1.153646971195052203e-14,-9.229175769560417309e-15,2.307293942390104327e-15,2.307293942390104327e-15,4.614587884780208654e-15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.468136836527776665e-14,1.732050807568877815e+02,-1.732050807568877246e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.732050807568876962e+02,-1.732050807568878099e+02,1.076232866862382440e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+02,1.000000000000000568e+02,-6.594724766273431112e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.778619134302071814e+01,7.778619134302076077e+01,-2.657791455157609713e-14,1.415564950702257971e-13,1.461902200081542276e+02,-1.461902200081543981e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.461902200081543413e+02,-2.239764113511751589e+02,7.778619134302074656e+01,-1.910619636311596130e-32,-7.642478545246384522e-32,1.910619636311596021e-31,-1.528495709049276904e-31,3.821239272623192261e-32,3.821239272623192261e-32,7.642478545246384522e-32
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.371580426032572397e+01,-1.371580426032573108e+01,4.154413551579587216e-15,-1.999999999999997158e+02,1.742227198968557218e+02,2.577728010314394780e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.577728010314395490e+01,3.949308436346969131e+01,-1.371580426032572575e+01,-6.921881827170308643e-15,-2.768752730868123457e-14,6.921881827170308801e-14,-5.537505461736246914e-14,1.384376365434061729e-14,1.384376365434061729e-14,2.768752730868123457e-14
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.202614895604809249e+02,1.202614895604809391e+02,-2.849397568039926852e-14,-2.280134288837782819e+01,6.565385020081377832e+01,-4.285250731243596078e+01,1.178785237354862097e-14,2.905611800696913249e+01,2.280134288837790990e+01,-5.185746089534704595e+01,9.470996820778303515e+01,-2.149714577682639742e+02,1.202614895604808964e+02,-9.788295814411656970e-16,-2.368475785867001277e-15,8.289665250534504272e-15,-3.163811590370608174e-15,2.532402517229282887e-15,1.163430501508227072e-15,2.243656138490915953e-15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.120534534970200724e+01,2.120534534970201435e+01,-6.515821253047895071e-15,-4.020491947606112504e+00,1.157654517779540981e+01,-7.556053230189299974e+00,-1.999999999999997158e+02,2.051233775592772872e+02,4.020491947606137373e+00,-9.143869506883714138e+00,1.669992273707300612e+01,-3.790526808677501691e+01,2.120534534970200369e+01,-8.534768359179682418e-17,-2.960594732333750610e-16,1.184237892933500244e-15,-9.068508697879206374e-16,2.033974678622296673e-16,2.923905687269373560e-16,2.740504016784545784e-16
