-8.278439720037460368e-15,5.077133059428722106e+01,-5.077133059428724948e+01,3.959381995885240157e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.077133059428722817e+01,2.701486074873341181e+01,-7.778619134302063287e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.778619134302057603e+01,-7.778619134302066129e+01,7.556790500184465204e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.999999999999999716e+02,6.050691563653015947e+01,1.394930843634698192e+02,-6.359516998623888350e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.394930843634698192e+02,-7.422271989685592075e+01,2.137158042603257115e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.137158042603256831e+02,2.137158042603258252e+02,-1.407688495457425459e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.609496407584590895e-14,8.390996311772798322e+01,-8.390996311772796901e+01,-3.334573411316425130e-14,-4.464755881957988493e+01,4.464755881957989914e+01,-1.186920508603523434e-14,8.390996311772791216e+01,1.673903150280497549e-14,-8.390996311772795480e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.390996311772792637e+01,-1.285575219373078824e+02,4.464755881957989914e+01,-5.355198950227383751e-15,5.355198950227383751e-15,0.000000000000000000e+00,1.071039790045476750e-14,0.000000000000000000e+00,9.512744281585454600e-30,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.999999999999999716e+02,1.000000000000000142e+02,1.000000000000000426e+02,-6.938731540842381531e-14,5.320888862379570838e+01,-5.320888862379572259e+01,1.414516780251996790e-14,-9.999999999999998579e+01,1.184403651884565245e-15,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999987210e+01,1.532088886237956444e+02,-5.320888862379572259e+01,6.382077587990231892e-15,-6.382077587990231892e-15,0.000000000000000000e+00,-1.276415517598046378e-14,0.000000000000000000e+00,-1.133684717300950221e-29,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.495318745526037454e-14,1.732050807568877815e+02,-1.732050807568876962e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.732050807568876678e+02,-1.732050807568877815e+02,1.087716137794527543e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999998579e+01,1.000000000000000568e+02,-6.624880584605411830e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.778619134302073235e+01,7.778619134302076077e+01,-2.131628207280299295e-14,1.415564950702257971e-13,1.461902200081542276e+02,-1.461902200081543981e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.461902200081543128e+02,-2.239764113511751304e+02,7.778619134302076077e+01,3.523239218622464164e-32,-3.523239218622464164e-32,0.000000000000000000e+00,-7.046478437244928329e-32,0.000000000000000000e+00,-6.258530082843208512e-47,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.371580426032572397e+01,-1.371580426032572397e+01,2.886579864025404244e-15,-1.999999999999996589e+02,1.742227198968557218e+02,2.577728010314396201e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.577728010314394780e+01,3.949308436346970552e+01,-1.371580426032572397e+01,1.276415517598045590e-14,-1.276415517598045590e-14,0.000000000000000000e+00,-2.552831035196091179e-14,0.000000000000000000e+00,-2.267369434601899040e-29,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.840402866513394997e+01,6.840402866513397839e+01,-1.904348450758897202e-14,-6.840402866513345259e+01,1.969615506024413492e+02,-1.285575219373078824e+02,-7.413453191429088122e-14,-6.840402866513358049e+01,6.840402866513372260e+01,-6.090689716809613573e-14,1.285575219373078539e+02,-1.969615506024418892e+02,6.840402866513397839e+01,4.365598182719909681e-15,-4.365598182719909681e-15,-4.392358217594119444e-46,-8.731196365439819363e-15,-6.190742519427290222e-61,-7.754860189947815885e-30,6.190742519427294368e-61
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.206147584281814211e+01,1.206147584281814567e+01,-3.357880125391560205e-15,-1.206147584281831264e+01,3.472963553338616549e+01,-2.266815969056785462e+01,-1.999999999999997158e+02,1.879385241571812060e+02,1.206147584281838903e+01,1.344006220621015684e-13,2.266815969056770541e+01,-3.472963553338585996e+01,1.206147584281814567e+01,7.697727465453657749e-16,-7.697727465453657749e-16,1.284298826979281065e-45,-1.539545493090731550e-15,9.070903254260349951e-61,-1.367391083109776017e-30,-9.070903254260355478e-61
