8.110626088802567416e-04,-1.918750425035003603e-03,5.036039663035686651e-04,-6.001718360869715040e-04,1.374231222568738460e-03,-9.381414767051344345e-04,8.773925276025235781e-04,-1.547079752883209096e-04,7.715660398390525266e-04,1.360479102220066338e-04,-1.253387398861240056e-04,-7.236435521314230708e-05,1.988887392700491321e-04,2.370263695516140994e-04,2.216718974721372710e-19,6.399406158909408561e-19
-1.918750425035003603e-03,6.859728741683090644e-03,-1.383640525766841088e-03,1.648958567441574478e-03,-3.775669253117127245e-03,2.577522523501170858e-03,-2.410616157586149399e-03,4.250566687142053111e-04,-2.119860272075821828e-03,-3.737885612989528530e-04,3.443653576200220428e-04,1.988194319215018553e-04,-5.464423201282576264e-04,-6.512245981583662064e-04,-6.133717074541114121e-19,-1.752983489725530250e-18
5.036039663035686651e-04,-1.383640525766841088e-03,1.758898135926760791e-03,-1.584589683505453588e-03,1.121365683896863438e-03,-6.474207794578624086e-04,1.942760661479775875e-03,-8.538873691416791435e-04,1.533551177167881028e-03,2.704064488319228533e-04,5.101882044832573694e-19,5.472969450827883448e-19,1.513568691578624412e-04,1.803800925826941738e-04,-1.748838764437351590e-04,-4.804895015558542084e-04
-6.001718360869715040e-04,1.648958567441574478e-03,-1.584589683505453588e-03,3.716744859300147221e-03,-1.336391582395950184e-03,7.715660398390512256e-04,-2.315291997869227490e-03,1.017623339845415316e-03,-1.827615124816902355e-03,-3.222578568560865737e-04,-5.861632038067097595e-19,-6.418481174346226861e-19,-1.803800925826941196e-04,-2.149686233679016828e-04,2.084184880386235478e-04,5.726250896829911769e-04
1.374231222568738460e-03,-3.775669253117127245e-03,1.121365683896863438e-03,-1.336391582395950184e-03,3.656688723098482953e-03,-1.055542326917204270e-03,1.953673794475095909e-03,-3.444854014690425324e-04,1.718031901707011214e-03,3.029353779888179247e-04,9.142178916692054232e-04,5.278239458531865363e-04,4.428618955643899135e-04,5.277822550619433234e-04,4.856906522848046529e-19,1.397534784506832753e-18
-9.381414767051344345e-04,2.577522523501170858e-03,-6.474207794578624086e-04,7.715660398390512256e-04,-1.055542326917204270e-03,2.437609638487321911e-03,-1.127954091148913526e-03,1.988887392700478581e-04,-9.919061809269067841e-04,-1.748998220289049949e-04,1.583260707981221137e-03,9.140959959503144839e-04,-2.556864346179283211e-04,-3.047152270335205630e-04,-2.842363032208577686e-19,-8.332797387839964433e-19
8.773925276025235781e-04,-2.410616157586149399e-03,1.942760661479775875e-03,-2.315291997869227490e-03,1.953673794475095909e-03,-1.127954091148913526e-03,4.035850056965521390e-03,1.791548088217528997e-04,3.853733070519587810e-03,6.795171167810784389e-04,7.878595182028156415e-19,9.103601176947476174e-19,1.418375698467818887e-03,1.690354334297344613e-03,3.046660932273321447e-04,8.370632116155517742e-04
-1.547079752883209096e-04,4.250566687142053111e-04,-8.538873691416791435e-04,1.017623339845415316e-03,-3.444854014690425324e-04,1.988887392700478581e-04,1.791548088217528997e-04,2.248755066734682301e-03,9.374699820570302254e-04,1.653012514409365346e-04,-1.615077620223368663e-19,-1.685086956674620219e-19,1.329594149131956265e-03,1.584548603920250690e-03,7.799238872225623112e-04,2.142823269037262383e-03
7.715660398390525266e-04,-2.119860272075821828e-03,1.533551177167881028e-03,-1.827615124816902355e-03,1.718031901707011214e-03,-9.919061809269067841e-04,3.853733070519587810e-03,9.374699820570302254e-04,4.227339588695872528e-03,3.285975398121027038e-04,7.862485409181875320e-19,8.599399320943992077e-19,1.787585158803349766e-03,2.130361035071983399e-03,5.530421593003688029e-04,1.519470844684189109e-03
1.360479102220066338e-04,-3.737885612989528530e-04,2.704064488319228533e-04,-3.222578568560865737e-04,3.029353779888179247e-04,-1.748998220289049949e-04,6.795171167810784389e-04,1.653012514409365346e-04,3.285975398121027038e-04,2.421896462918296782e-03,1.003321822377317216e-19,1.325132022616531276e-19,3.151994938110566635e-04,3.756401291332031557e-04,9.751625415392432567e-05,2.679237063177050508e-04
-1.253387398861240056e-04,3.443653576200220428e-04,5.101882044832573694e-19,-5.861632038067097595e-19,9.142178916692054232e-04,1.583260707981221137e-03,7.878595182028156415e-19,-1.615077620223368663e-19,7.862485409181875320e-19,1.003321822377317216e-19,3.656688723098488591e-03,1.055542326917203186e-03,1.581768750343618425e-19,1.733562292922286338e-19,-5.517849154017991936e-21,-2.204937344766551113e-20
-7.236435521314230708e-05,1.988194319215018553e-04,5.472969450827883448e-19,-6.418481174346226861e-19,5.278239458531865363e-04,9.140959959503144839e-04,9.103601176947476174e-19,-1.685086956674620219e-19,8.599399320943992077e-19,1.325132022616531276e-19,1.055542326917203186e-03,2.437609638487319742e-03,1.918159114468138526e-19,2.285973015834731569e-19,-2.321636297637458966e-21,-1.035612910455742236e-20
1.988887392700491321e-04,-5.464423201282576264e-04,1.513568691578624412e-04,-1.803800925826941196e-04,4.428618955643899135e-04,-2.556864346179283211e-04,1.418375698467818887e-03,1.329594149131956265e-03,1.787585158803349766e-03,3.151994938110566635e-04,1.581768750343618425e-19,1.918159114468138526e-19,1.993494221041247974e-03,1.686529138824385560e-03,5.402865025666337730e-04,1.484424965837937652e-03
2.370263695516140994e-04,-6.512245981583662064e-04,1.803800925826941738e-04,-2.149686233679016828e-04,5.277822550619433234e-04,-3.047152270335205630e-04,1.690354334297344613e-03,1.584548603920250690e-03,2.130361035071983399e-03,3.756401291332031557e-04,1.733562292922286338e-19,2.285973015834731569e-19,1.686529138824385560e-03,3.626771921458880540e-03,6.438883804639466014e-04,1.769068785973899622e-03
2.216718974721372710e-19,-6.133717074541114121e-19,-1.748838764437351590e-04,2.084184880386235478e-04,4.856906522848046529e-19,-2.842363032208577686e-19,3.046660932273321447e-04,7.799238872225623112e-04,5.530421593003688029e-04,9.751625415392432567e-05,-5.517849154017991936e-21,-2.321636297637458966e-21,5.402865025666337730e-04,6.438883804639466014e-04,5.703486845874132689e-04,1.149845848361304200e-03
6.399406158909408561e-19,-1.752983489725530250e-18,-4.804895015558542084e-04,5.726250896829911769e-04,1.397534784506832753e-18,-8.332797387839964433e-19,8.370632116155517742e-04,2.142823269037262383e-03,1.519470844684189109e-03,2.679237063177050508e-04,-2.204937344766551113e-20,-1.035612910455742236e-20,1.484424965837937652e-03,1.769068785973899622e-03,1.149845848361304200e-03,4.452454411997886115e-03
