slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,11.786647480403946,6.388974682017227,11.78284722443199,0.19300730982360273,0.3176694873356283
1,1,0-1-2-3,4,4,16.22876112440135,16.22876112440135,11.786647480403946,5.552631964098066,11.78284722443199,1.233738334889861,1.3823529666088206
2,1,0-1-2-4,4,8,16.036384917938786,32.265146042340135,11.786647480403946,4.553238033118677,11.78284722443199,1.8801651190293593,1.717977852331316
3,1,0-1-2-5,4,12,14.78093327798453,47.046079320324665,11.786647480403946,5.190921902190402,11.78284722443199,3.8795859425251678,3.71739867582712
4,1,0-1-2-6,4,16,12.01249329412573,59.0585726144504,11.786647480403946,5.563243788015296,11.78284722443199,3.774413008375,3.4850760597502983
5,1,0-1-2-7,4,20,11.583889413984465,70.64246202843486,11.786647480403946,5.69685755155175,11.78284722443199,3.101775848169083,2.124929452846125
6,1,0-1-2-8,4,24,12.755032291289762,83.39749431972463,11.786647480403946,6.187048590754382,11.78284722443199,1.9636562548630714,1.609657230021952
7,1,0-1-2-9,4,28,19.009585977060492,102.40708029678513,13.538332325122742,7.632331016461585,13.164050193398367,2.4283586019669157,1.8649687835193944
8,1,0-1-3-4,4,32,18.271409404979586,120.6784897017647,13.538332325122742,7.7152436687440975,13.164050193398367,1.8265258813116143,1.8265258813116247
9,1,0-1-3-5,4,36,14.17082649428944,134.84931619605413,13.538332325122742,8.005730617991421,13.164050193398367,3.842027372347654,3.8420273723476512
10,1,0-1-3-6,4,40,12.975445627002726,147.82476182305686,13.538332325122742,8.459213510115937,13.164050193398367,5.813179917140366,5.813179917140374
11,1,0-1-3-7,4,44,10.77646486043096,158.60122668348782,15.572168746390028,8.95252052400483,13.164050193398367,7.760832589094764,7.760832589094761
12,1,0-1-3-8,4,48,11.027143698395525,169.62837038188334,18.35275187604428,9.36981657775853,13.164050193398367,9.597992240524194,9.5979922405242
13,1,0-1-3-9,4,52,13.168380279077708,182.79675066096104,19.677051502356157,9.382870361848113,13.164050193398367,10.489910991848863,10.489910991848852
14,1,0-1-4-5,4,56,18.280127744994516,201.07687840595554,15.382694210631039,8.359623643527083,9.931416600570373,8.483010447057978,8.483010447057993
15,1,0-1-4-6,4,60,10.632206662908988,211.70908506886454,11.649146671908204,7.791866094604149,9.931416600570373,6.490906590703377,6.490906590703368
16,1,0-1-4-7,4,64,9.26665528821575,220.9757403570803,10.874754932829463,7.527719804732098,9.931416600570373,4.475364958539353,6.165705584954324
17,1,0-1-4-8,4,68,8.048823388714531,229.02456374579484,10.958421172783696,7.6936360876608445,9.931416600570373,4.0975879589433175,6.180242858164483
18,1,0-1-4-9,4,72,5.23666414754024,234.26122789333508,11.062513235178244,7.847268813057277,9.931416600570373,4.118274635749008,6.154839811470211
19,1,0-1-5-6,4,76,17.750718444525283,252.01194633786037,11.062513235178244,7.277624798833255,8.44456144117224,4.118274635749008,4.075391807252437
20,1,0-1-5-7,4,80,8.816227678344841,260.8281740162052,11.062513235178244,7.332869988019413,8.44456144117224,4.839419482952595,4.531870325576072
21,1,0-1-5-8,4,84,7.003105524477923,267.8312795406831,11.553880920034818,7.714075651538986,8.44456144117224,5.070831094487912,4.987713432997914
22,1,0-1-5-9,4,88,6.510314571588156,274.34159411227125,12.33518558775989,8.128003207229515,8.44456144117224,5.647871940056099,5.199176379963781
23,1,0-1-6-7,4,92,17.60887068764935,291.9504647999206,12.33518558775989,7.825031321812784,6.951141279240986,5.653835595452841,5.653835595452826
24,1,0-1-6-8,4,96,9.824372174422255,301.77483697434286,12.33518558775989,8.136643021069741,6.951141279240986,6.028436627505226,6.028436627505208
25,1,0-1-6-9,4,100,8.287617585272981,310.06245455961584,13.287932481569529,8.727049275846063,6.951141279240986,6.67294871794299,6.028436627505208
26,1,0-1-7-8,4,104,20.3971997357192,330.45965429533504,13.287932481569529,9.089428402124398,5.767756841553023,6.67294871794299,6.513163308197555
27,1,0-1-7-9,4,108,13.202271509761891,343.6619258050969,13.387454783695768,9.720620957580106,6.89202574191772,7.019370719379561,6.9742842997304635
28,1,0-1-8-9,4,112,28.77608688086665,372.4380126859636,16.322279234427576,11.1486545108789,11.1539495435797,8.967621451410004,8.967621451410011
29,2,0-1-2-3,4,116,22.23294885917197,394.6709615451356,16.905782499126545,12.02896626928634,10.109979329245093,8.967621451410004,8.967621451410011
30,2,0-1-2-4,4,120,23.207306224837737,417.8782677699733,16.322279234427576,10.341220393606362,9.092017630108359,8.967621451410004,8.967621451410011
31,2,0-1-2-5,4,124,24.938948791895857,442.8172165618692,16.322279234427576,8.528246950513445,6.380364896207027,8.967621451410004,8.967621451410011
32,2,0-1-2-6,4,128,22.968658568433618,465.7858751303028,16.322279234427576,7.023326131315634,6.064101034268845,8.967621451410004,8.967621451410011
33,2,0-1-2-7,4,132,22.50905656498617,488.294931695289,16.322279234427576,6.3691854956468505,6.064101034268845,8.967621451410004,8.967621451410011
34,2,0-1-2-8,4,136,18.5852455079014,506.8801772031904,16.322279234427576,7.031072338015094,6.064101034268845,8.967621451410004,8.967621451410011
35,2,0-1-2-9,4,140,25.781836108312667,532.6620133115031,16.322279234427576,8.997333763321219,9.706285880845627,8.967621451410004,8.967621451410011
36,2,0-1-3-4,4,144,17.264955401663418,549.9269687131665,12.539317542026918,6.6755627953014764,7.585339978985601,6.9780002995290715,6.9780002995290715
37,2,0-1-3-5,4,148,11.644640996605183,561.5716097097717,8.981440661410659,5.9185414005159895,7.597787188292855,4.978540089372212,4.978540089372203
38,2,0-1-3-6,4,152,13.6065674622795,575.1781771720512,8.32539660870178,5.710159504559041,7.597787188292855,3.4928787325206403,3.4928787325206514
39,2,0-1-3-7,4,156,12.505916582901468,587.6840937549526,7.683720656779086,5.255751757451119,6.448055161106225,3.4264741034583976,3.426474103458375
40,2,0-1-3-8,4,160,14.70418441437035,602.388278169323,8.207037242941178,4.682557958948081,4.862065462219377,4.379228525455809,4.379228525455815
41,2,0-1-3-9,4,164,18.83591334703573,621.2241915163588,8.207037242941178,4.469821947083937,2.924863505499971,4.379228525455809,4.379228525455815
42,2,0-1-4-5,4,168,8.962148902437733,630.1863404187966,5.6207839392329095,3.899619726167566,2.9163000461152535,2.9715506310062123,2.9715506310062167
43,2,0-1-4-6,4,172,8.080119693073636,638.2664601118702,5.641752349217398,3.3901011612117644,2.9891731822773124,3.047080894415964,3.0470808944159558
44,2,0-1-4-7,4,176,4.529703056022185,642.7961631678924,5.864980169743109,3.2536814902346745,3.1394613927299275,3.1658138466965964,3.165813846696608
45,2,0-1-4-8,4,180,2.5703492726842105,645.3665124405766,5.973511039627619,3.301107544667471,3.2139455887362374,3.2222839917227986,3.2222839917228043
46,2,0-1-4-9,4,184,3.019550187732455,648.386062628309,6.026820274191111,3.465902064229599,3.25204325052421,3.249450919855206,3.2494509198552066
47,2,0-1-5-6,4,188,8.326235294228647,656.7122979225377,3.6427392751684087,2.22422845493356,2.1422168612374577,1.9537581054048854,1.9537581054048943
48,2,0-1-5-7,4,192,5.127019818492654,661.8393177410303,2.5122608901038954,1.6724513458322472,1.7529464056137556,1.2992705465320993,1.2992705465320924
49,2,0-1-5-8,4,196,3.373980344920422,665.2132980859507,2.0226390714411115,1.4209206530361358,1.5604699190940892,0.9673803557883599,0.9673803557883645
50,2,0-1-5-9,4,200,2.8098578471494307,668.0231559331,1.7916656017503878,1.257095311729196,1.466576727742634,0.8088179770778274,0.8088179770778154
51,2,0-1-6-7,4,204,3.7309934097718287,671.7541493428719,1.2141165143373476,0.8135157256634602,1.1637469213950453,0.4385236186755529,0.4002978195358722
52,2,0-1-6-8,4,208,2.1145495909836427,673.8686989338555,1.0432000841731117,0.7094927683225384,1.0146587266057594,0.4776329697472763,0.5150949535221798
53,2,0-1-6-9,4,212,1.358560233389993,675.2272591672455,1.0292651929807821,0.6864579779715624,1.0054427779378727,0.46662165818288565,0.4308205604702948
54,2,0-1-7-8,4,216,3.120096643970335,678.3473558112158,1.0178075607970198,0.49825881137788625,0.6776707840251106,0.46662165818288565,0.3862669159374761
55,2,0-1-7-9,4,220,1.7684919073433174,680.1158477185592,1.0178075607970198,0.5773998951013706,0.613796265711045,0.4921957955269245,0.4357194229431087
56,2,0-1-8-9,4,224,2.9172760285154657,683.0331237470747,1.0791938250085935,0.6434569868493599,0.6020754559544628,0.580310096390113,0.5803100963901215
57,3,0-1-2-3,4,228,1.6999021065409736,684.7330258536157,1.0791938250085935,0.7237563630354337,0.6020754559544628,0.580310096390113,0.5803100963901215
58,3,0-1-2-4,4,232,1.4697553924831863,686.2027812460989,1.0791938250085935,0.6089714555154921,0.511274740859804,0.580310096390113,0.5803100963901215
59,3,0-1-2-5,4,236,1.6967999197240267,687.899581165823,1.0791938250085935,0.48631469893886703,0.36751731423113654,0.580310096390113,0.5803100963901215
60,3,0-1-2-6,4,240,1.4228453366376348,689.3224265024605,1.0791938250085935,0.42709895498790396,0.36751731423113654,0.580310096390113,0.5803100963901215
61,3,0-1-2-7,4,244,1.2862879394712532,690.6087144419317,1.0791938250085935,0.4426229317536866,0.36751731423113654,0.580310096390113,0.5803100963901215
62,3,0-1-2-8,4,248,1.4812678958842342,692.089982337816,1.0791938250085935,0.5358810121654249,0.42990983457536913,0.580310096390113,0.5803100963901215
63,3,0-1-2-9,4,252,2.325706268680637,694.4156886064966,1.1196589285229364,0.7479670358770492,0.8099686672514537,0.580310096390113,0.5803100963901215
64,3,0-1-3-4,4,256,1.9088073301419388,696.3244959366385,0.7158147424303697,0.48305941613625525,0.608325004635276,0.30748981717515717,0.3074898171751528
65,3,0-1-3-5,4,260,1.1179016620403084,697.4423975986788,0.6485147259167097,0.43579436276093947,0.6020516346530087,0.23148413101340964,0.2667599805178469
66,3,0-1-3-6,4,264,0.8994729418109514,698.3418705404897,0.6485147259167097,0.4302542079898634,0.6020516346530087,0.24758943224877333,0.23048810211860626
67,3,0-1-3-7,4,268,1.0001083241890398,699.3419788646787,0.630638692629561,0.39891975629727955,0.5139956069677254,0.2829263838044545,0.282926383804444
68,3,0-1-3-8,4,272,1.1881113200761155,700.5300901847548,0.672644776528822,0.34997041606043566,0.3837367858688623,0.36245408035013577,0.36245408035012616
69,3,0-1-3-9,4,276,1.589565986685125,702.1196561714399,0.672644776528822,0.32259047622295645,0.23063033746936412,0.36245408035013577,0.36245408035012616
70,3,0-1-4-5,4,280,0.7529896744035556,702.8726458458435,0.4593580357045135,0.2777864257870346,0.1578041310413596,0.2473705720515802,0.24737057205160795
71,3,0-1-4-6,4,284,0.6544429102376618,703.5270887560812,0.44422901765419925,0.24102604592254953,0.1596633506724885,0.24104499971606053,0.18706882435024852
72,3,0-1-4-7,4,288,0.41992294789628437,703.9470117039775,0.44422901765419925,0.23371612349673376,0.18225852530346742,0.24104499971606053,0.211350557079804
73,3,0-1-4-8,4,292,0.28615269947763844,704.2331644034551,0.44422901765419925,0.24387309464083315,0.19379825510684157,0.24104499971606053,0.22360521340140593
74,3,0-1-4-9,4,296,0.28339427120616956,704.5165586746613,0.44422901765419925,0.2649394397751495,0.19976045040891677,0.24104499971606053,0.22968039289794007
75,3,0-1-5-6,4,300,0.6287890201710438,705.1453476948324,0.2585217773006898,0.17598577182672193,0.12415346506278979,0.139393252289519,0.1393932522895227
76,3,0-1-5-7,4,304,0.39437649927110524,705.5397241941034,0.17631055532386508,0.1363970010038184,0.10621722070995077,0.09380111654629787,0.0938011165462953
77,3,0-1-5-8,4,308,0.24863786325683188,705.7883620573602,0.19325818640585696,0.11853144565149216,0.0996821648960946,0.10404440510221644,0.10404440510221491
78,3,0-1-5-9,4,312,0.2231485514690149,706.0115106088292,0.19325818640585696,0.10431341795072567,0.06629506351502812,0.10404440510221644,0.10404440510221491
79,3,0-1-6-7,4,316,0.16772177739137611,706.1792323862206,0.13688696420759797,0.08243732846573651,0.05144488265068503,0.07365278859495494,0.07365278859495561
80,3,0-1-6-8,4,320,0.09079918987644879,706.270031576097,0.12458709815172839,0.07398524524656135,0.04991425106865677,0.06703563227844615,0.06703563227846132
81,3,0-1-6-9,4,324,0.0616064775889056,706.331638053686,0.12458709815172839,0.0706520289341691,0.04774504855654982,0.06703563227844615,0.06703563227846132
82,3,0-1-7-8,4,328,0.09205238560341575,706.4236904392894,0.10317124925688928,0.059560489768135966,0.0425047135718728,0.05551153530484018,0.05551153530484498
83,3,0-1-7-9,4,332,0.04898580599897706,706.4726762452884,0.10317124925688928,0.05530645019242254,0.03993266496514991,0.05551153530484018,0.05551153530484498
84,3,0-1-8-9,4,336,0.08470767275147989,706.5573839180399,0.10317124925688928,0.058643918595748704,0.05104056341124874,0.05551153530484018,0.05551153530484498
85,4,0-1-2-3,4,340,0.10842131221150622,706.6658052302514,0.10664429537290705,0.06090914985858065,0.04632205916466603,0.05739554435152771,0.05739554435152172
86,4,0-1-2-4,4,344,0.12468409697114982,706.7904893272225,0.07621935935150703,0.04967320086974096,0.04224253226544761,0.041010504693161136,0.041010504693169025
87,4,0-1-2-5,4,348,0.13847867657948215,706.928968003802,0.07621935935150703,0.03829898106934883,0.027354754595762643,0.041010504693161136,0.041010504693169025
88,4,0-1-2-6,4,352,0.11644429081719669,707.0454122946192,0.07621935935150703,0.031864293655981854,0.026168820672992865,0.041010504693161136,0.041010504693169025
89,4,0-1-2-7,4,356,0.1042380221217155,707.1496503167409,0.07621935935150703,0.031483497304843205,0.026168820672992865,0.041010504693161136,0.041010504693169025
90,4,0-1-2-8,4,360,0.11643829718071193,707.2660886139216,0.07621935935150703,0.03746202308534005,0.02913766214268776,0.041010504693161136,0.041010504693169025
91,4,0-1-2-9,4,364,0.16975946701023986,707.4358480809319,0.07777236308841858,0.052399694444589376,0.056729437660536064,0.041010504693161136,0.041010504693169025
92,4,0-1-3-4,4,368,0.13307806655345517,707.5689261474854,0.05016142604977514,0.03393130747375161,0.042538951945743975,0.0218263536398118,0.021826353639816887
93,4,0-1-3-5,4,372,0.07945772724618375,707.6483838747316,0.045721477146239274,0.03070865061859893,0.042418638456055646,0.016336917137485453,0.019011460161152627
94,4,0-1-3-6,4,376,0.0638801925802017,707.7122640673118,0.045721477146239274,0.030312912779088066,0.042418638456055646,0.01728600664904376,0.016072434382593315
95,4,0-1-3-7,4,380,0.07168809069674711,707.7839521580086,0.044371448826159045,0.027922292552749146,0.036052463352589825,0.01961977340845273,0.01961977340845067
96,4,0-1-3-8,4,384,0.0841992207121612,707.8681513787208,0.04686592162232369,0.024429487856581465,0.026936541849337914,0.025226017170518554,0.02522601717052453
97,4,0-1-3-9,4,388,0.1123233167669826,707.9804746954877,0.04686592162232369,0.022374126239106364,0.016071319365963177,0.025226017170518554,0.02522601717052453
98,4,0-1-4-5,4,392,0.052326608848603254,708.0328013043363,0.0319602260991659,0.01926310769620955,0.011632552659847306,0.01720272596906505,0.017202725969042376
99,4,0-1-4-6,4,396,0.04624235716873226,708.079043661505,0.03053358670357318,0.01669463086039752,0.011228166154083397,0.016447568546637707,0.01310312135400693
100,4,0-1-4-7,4,400,0.02964954633716387,708.1086932078422,0.03053358670357318,0.016164849358755538,0.012860962701651601,0.016447568546637707,0.014779668696874637
101,4,0-1-4-8,4,404,0.02044459160105401,708.1291377994432,0.03053358670357318,0.016798932312343907,0.01371040951988789,0.016447568546637707,0.015595767949811545
102,4,0-1-4-9,4,408,0.01946890137028283,708.1486067008135,0.03053358670357318,0.018184874164987607,0.01412177184306529,0.016447568546637707,0.01601443477219533
