slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,10.826947476867392,7.87954258576477,10.81834326697846,0.2801363801957575,0.4756728969799795
1,1,0-1-2-3,4,4,21.630177831393084,21.630177831393084,9.854499555232387,5.554235302387774,9.843558322690512,1.0154093338132357,1.0154093338132313
2,1,0-1-2-4,4,8,17.327667817771093,38.95784564916418,9.854499555232387,4.775675502631269,9.843558322690512,2.0602539790446848,2.3403903592404234
3,1,0-1-2-5,4,12,18.76626043393645,57.72410608310062,9.854499555232387,4.640655962639687,9.843558322690512,4.060253979044663,4.3403903592404305
4,1,0-1-2-6,4,16,11.58255051238879,69.30665659548941,9.854499555232387,5.016059233380821,9.843558322690512,3.653963838932667,3.9341002191284318
5,1,0-1-2-7,4,20,9.906671183647182,79.21332777913659,9.854499555232387,5.142692425715322,9.843558322690512,2.9592108662517003,2.432588090106563
6,1,0-1-2-8,4,24,11.594043008439193,90.80737078757579,9.854499555232387,5.497521628234131,9.843558322690512,1.813759145426988,1.5468757324410802
7,1,0-1-2-9,4,28,17.317930678365325,108.12530146594112,11.455176539122691,6.72742735173685,11.04410754292681,2.4824709380051604,1.7420488761178632
8,1,0-1-3-4,4,32,18.41433334830112,126.53963481424225,11.455176539122691,6.862743021103618,11.04410754292681,2.2801363801957604,2.2801363801957564
9,1,0-1-3-5,4,36,13.57702851455269,140.11666332879494,11.455176539122691,7.233195154581657,11.04410754292681,4.2801363801957635,4.280136380195771
10,1,0-1-3-6,4,40,12.59219663469166,152.7088599634866,12.664713424820668,7.767511441490542,11.04410754292681,6.280136380195766,6.280136380195778
11,1,0-1-3-7,4,44,10.719068888607513,163.4279288520941,15.204330775716587,8.266898521695285,11.04410754292681,8.023675771359228,8.02367577135923
12,1,0-1-3-8,4,48,9.488896582890112,172.91682543498422,16.574455184325537,8.402316471615743,11.04410754292681,8.901313465355182,8.901313465355166
13,1,0-1-3-9,4,52,12.401840424336369,185.3186658593206,17.249857771427695,8.274161282269965,11.04410754292681,9.316734578498412,9.316734578498426
14,1,0-1-4-5,4,56,16.63233426400936,201.95100012332995,13.354240933960735,7.296697057427883,8.787955584107436,7.316734578498434,7.316734578498419
15,1,0-1-4-6,4,60,9.853992712096968,211.8049928354269,9.780207917112774,6.878007996923764,8.787955584107436,5.316734578498406,5.464965462840745
16,1,0-1-4-7,4,64,7.493503833435632,219.29849666886253,10.12790776331802,6.909438610184651,8.787955584107436,4.331162892814089,5.793062558218693
17,1,0-1-4-8,4,68,6.66413098233139,225.9626276511939,10.191770244948962,7.165636018458149,8.787955584107436,4.026892133984458,5.974184944786586
18,1,0-1-4-9,4,72,4.5025463654168805,230.4651740166108,10.161386274605173,7.369167142095279,8.787955584107436,4.029111541968986,6.102819407267596
19,1,0-1-5-6,4,76,16.519223729584155,246.98439774619496,10.161386274605173,6.843155749419245,7.964500417403002,4.029111541968986,3.941732977197688
20,1,0-1-5-7,4,80,7.519785151163777,254.50418289735873,10.307184471145433,6.910156878347352,7.964500417403002,4.723451648573666,4.320463195131843
21,1,0-1-5-8,4,84,6.167745126618739,260.67192802397744,10.795390902162612,7.282864920660137,7.964500417403002,4.934846230295695,4.872435866163876
22,1,0-1-5-9,4,88,5.485688257467192,266.15761628144463,11.436977780368757,7.655946769818865,7.964500417403002,5.471873768446659,5.162658085959812
23,1,0-1-6-7,4,92,16.544892005273386,282.702508286718,11.436977780368757,7.203388593844711,6.770327646510793,5.471873768446659,5.346212409887492
