stage,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,source
dynamic_calibration,1,1,-0.12156127305323317,0.04693066421096104,1.9999999999999996,3.4641016151377544,current_C_hat
dynamic_main,1,2,-0.07465705924521471,0.11949489664542945,1.4999999999999998,2.598076211353316,known_current_anchors
dynamic_main,1,3,-0.08918316741355081,0.1411623283410206,2.5,2.598076211353316,known_current_anchors
dynamic_main,1,4,-0.08905937608157011,0.00037240019293482973,0.9999999999999889,1.7320508075688612,known_current_anchors
dynamic_main,1,5,-0.08346766571331665,0.020445183037937742,1.9999999999999023,1.7320508075689247,known_current_anchors
dynamic_main,1,6,-0.06031864657863295,0.0961351332897391,3.0,1.732050807568877,known_current_anchors
dynamic_main,1,7,-0.02413796040813654,-0.04934353751414544,0.49999999999999933,0.8660254037844378,known_current_anchors
dynamic_main,1,8,-0.009689768313797753,0.0398175417868436,1.4999999999999998,0.8660254037844384,known_current_anchors
dynamic_main,1,9,-0.0013816322122699454,0.07790529402780955,2.500000000000007,0.8660254037844657,known_current_anchors
dynamic_main,1,10,-0.013954184278029746,0.0789375308369662,3.5,0.8660254037844384,known_current_anchors
dynamic_main,1,12,0.013972583131335425,0.011955808067777813,1.0,-4.458239333260394e-16,known_current_anchors
dynamic_main,1,13,0.04273344509431065,0.040554720544787294,2.000000000000001,-2.914335439641036e-16,known_current_anchors
dynamic_main,1,14,-0.04738662749389633,0.10017468954760504,2.999999999999999,1.249000902703301e-16,known_current_anchors
