stage,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,source
dynamic_calibration,1,1,-0.09445810764845086,-0.09377904695711159,2.0314860358828164,3.4953612974567907,current_C_hat
dynamic_main,1,2,-0.12136768372796941,-0.02767030197453013,1.5404558945759896,2.607299645344826,known_current_anchors
dynamic_main,1,3,-0.07158060157433366,-0.01393644569510366,2.523860200524777,2.602721693251685,known_current_anchors
dynamic_main,1,4,-0.08301722316041271,-0.04698918039170086,1.0276724077201373,1.7477138676994441,known_current_anchors
dynamic_main,1,5,-0.0935876975688349,0.032150791684134705,2.031195899189611,1.721333877007499,known_current_anchors
dynamic_main,1,6,-0.12982955850873867,-0.016554504185223473,3.043276519502912,1.7375689756306185,known_current_anchors
dynamic_main,1,7,-0.07203236780955685,-0.046422620377980284,0.5240107892698522,0.8814996105770985,known_current_anchors
dynamic_main,1,8,-0.03943919096598164,-0.054710638092075214,1.5131463969887355,0.8842622831485346,known_current_anchors
dynamic_main,1,9,-0.08794678114895627,-0.01563937850515562,2.5293155937163183,0.8712385299528237,known_current_anchors
dynamic_main,1,10,-0.05852543552945788,-0.034321728334899215,3.5195084785098185,0.8774659798960868,known_current_anchors
dynamic_main,1,12,-0.051766374920581615,-0.015552754531615493,1.0172554583068603,0.005184251510538515,known_current_anchors
dynamic_main,1,13,0.026812071250523872,0.0022214742589175863,1.9910626429164915,-0.0007404914196392784,known_current_anchors
dynamic_main,1,14,-0.030912273169327098,0.031086283071283433,3.0103040910564416,-0.010362094357094339,known_current_anchors
dynamic_calibration,2,1,-0.023614526912112632,-0.023444761739277564,2.0078715089707035,3.4719165357175132,current_C_hat
dynamic_main,2,2,-0.030341920931992394,-0.006917575493632699,1.5101139736439972,2.600382069851193,known_current_anchors
dynamic_main,2,3,-0.017895150393582915,-0.0034841114237769144,2.505965050131194,2.599237581827908,known_current_anchors
dynamic_main,2,4,-0.02075430579010301,-0.011747295097925048,1.0069181019300344,1.735966572601519,known_current_anchors
dynamic_main,2,5,-0.023396924392208307,0.008037697921033427,2.007798974797403,1.7293715749285326,known_current_anchors
dynamic_main,2,6,-0.032457389627184585,-0.004138626046305993,3.010819129875727,1.7334303495843124,known_current_anchors
dynamic_main,2,7,-0.018008091952389255,-0.011605655094487827,0.506002697317463,0.8698939554826106,known_current_anchors
dynamic_main,2,8,-0.00985979774155199,-0.013677659523072011,1.5032865992471836,0.8705846236254626,known_current_anchors
dynamic_main,2,9,-0.021986695287239066,-0.003909844626289072,2.5073288984290794,0.8673286853265346,known_current_anchors
dynamic_main,2,10,-0.014631358882364554,-0.008580432083735795,3.504877119627454,0.868885547812351,known_current_anchors
dynamic_main,2,12,-0.012941593730145529,-0.003888188632903868,1.0043138645767147,0.001296062877634647,known_current_anchors
dynamic_main,2,13,0.006703017812577594,0.0005553685647377291,1.997765660729069,-0.0001851228549015493,known_current_anchors
dynamic_main,2,14,-0.007728068292331525,0.007771570767820645,3.00257602276411,-0.002590523589273694,known_current_anchors
dynamic_calibration,3,1,-0.0059036317280276585,-0.005861190434818808,2.001967877242676,3.4660553452826943,current_C_hat
dynamic_main,3,2,-0.007585480232997932,-0.0017293938734077585,1.5025284934109993,2.5986526759777853,known_current_anchors
dynamic_main,3,3,-0.004473787598395562,-0.0008710278559440621,2.5014912625327987,2.598366553971964,known_current_anchors
dynamic_main,3,4,-0.0051885764475257945,-0.0029368237744813452,1.0017295254825087,1.7330297488270376,known_current_anchors
dynamic_main,3,5,-0.005849231098052576,0.002009424480258648,2.0019497436993503,1.7313809994087912,known_current_anchors
dynamic_main,3,6,-0.008114347406795064,-0.0010346565115765816,3.002704782468932,1.7323956930727358,known_current_anchors
dynamic_main,3,7,-0.004502022988097293,-0.002901413773629097,0.5015006743293656,0.8669925417089815,known_current_anchors
dynamic_main,3,8,-0.002464949435387831,-0.0034194148807686064,1.5008216498117957,0.867165208744694,known_current_anchors
dynamic_main,3,9,-0.005496673821809517,-0.0009774611565720182,2.50183222460727,0.8663512241699626,known_current_anchors
dynamic_main,3,10,-0.0036578397205906388,-0.0021451080209343443,3.5012192799068638,0.8667404397914166,known_current_anchors
dynamic_main,3,12,-0.003235398432536174,-0.0009720471582259742,1.0010784661441785,0.0003240157194086728,known_current_anchors
