1.999999999999999556e+00,3.464101615137754386e+00
1.501166516550699104e+00,2.596209103593226430e+00
2.501393486990836301e+00,2.595870549972987718e+00
1.001391552751274006e+00,1.732044988815861553e+00
2.001304182276764543e+00,1.731731351583912337e+00
3.000942478852788753e+00,1.730548696111228191e+00
5.015086225255083185e-01,8.691093748790723605e-01
1.500605610519612387e+00,8.635368074227608437e-01
2.500021588003317419e+00,8.648081335652558765e-01
3.500218034129344069e+00,8.647920048651107638e-01
0.000000000000000000e+00,0.000000000000000000e+00
9.991267135542915012e-01,-7.472380042362718189e-04
1.997329159681605848e+00,-2.534670034049309531e-03
3.000740416054591186e+00,-1.565229524181933549e-03
4.000000000000000000e+00,0.000000000000000000e+00
