stage,rho,seed,gain,round,alpha_rad,beta_rad,target_alpha_rad,target_beta_rad,max_angle_error_rad,relay_scalar_count,measurement_slot_count,measurement_tx_count,estimate_x,estimate_y,action_x,action_y,action_applied,event,failure,estimated_position_error_d,receiver_id,measurement_slot,angle_error_to_target_rad,estimated_x,estimated_y,estimator_success,estimator_residual_rad,delta_x,delta_y
bootstrap,0.1,23,0.5,1,1.0151845911895643,1.0681790092401808,1.0471975511965976,1.0471975511965976,0.03201296000703335,2,2,4,2.121561273053233,3.4171709509267933,-0.06078063652661658,0.02346533210548052,True,observe_and_move,,0.13030591064723307,,,,,,,,,
bootstrap,0.1,23,0.5,2,1.0311467756358057,1.0575547207602989,1.0471975511965976,1.0471975511965976,0.01605077556079193,2,2,4,2.060780636526616,3.440636283032273,-0.03039031826330807,0.011732666052740592,True,observe_and_move,,0.06515295532361637,,,,,,,,,
bootstrap,0.1,23,0.5,3,1.0391615582764961,1.0523432381628997,1.0471975511965976,1.0471975511965976,0.008035992920101487,2,2,4,2.0303903182633074,3.4523689490850136,-0.015195159131653702,0.005866333026370407,True,observe_and_move,,0.03257647766180764,,,,,,,,,
bootstrap,0.1,23,0.5,4,1.0431769629331398,1.0497622311544277,1.0471975511965976,1.0471975511965976,0.004020588263457858,2,2,4,2.015195159131654,3.4582352821113838,-0.007597579565826962,0.0029331665131853146,True,observe_and_move,,0.01628823883090411,,,,,,,,,
bootstrap,0.1,23,0.5,5,1.0451866166032169,1.0484778578735086,1.0471975511965976,1.0471975511965976,0.002010934593380753,2,2,4,2.007597579565827,3.4611684486245693,-0.003798789782913481,0.0014665832565925463,True,observe_and_move,,0.008144119415451975,,,,,,,,,
bootstrap,0.1,23,0.5,6,1.0461919247239722,1.0478371971546527,1.0471975511965976,1.0471975511965976,0.001005626472625476,2,2,4,2.0037987897829135,3.462635031881162,0.0,0.0,False,stop_estimated_position_threshold,,0.0040720597077259875,,,,,,,,,
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.1396512609464094,2,1,0.15474465984143926,1.5709561929469802,2.4777944863640515,True,4.440892098500626e-16,-0.07095619294698019,0.12028172498926448
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.16500153354352315,3,1,0.04896258903019901,2.5866620842129695,2.4576654239059885,True,0.0,-0.0866620842129695,0.1404107874473275
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.08570186309706751,4,1,0.07524705484731653,1.085675963284356,1.7299439963276448,True,4.440892098500626e-15,-0.085675963284356,0.0021068112412323536
main_budget,,,,1,,,,,,,,3,,,,,True,observe_and_move,,0.08338082439757838,5,1,0.07146684092336875,2.080862067409783,1.711711487731785,True,6.17284001691587e-14,-0.08086206740978286,0.02033931983709225
