slot,epoch,transmitters,transmitter_uses,cumulative_transmitter_uses,endpoint_displacement_m,cumulative_endpoint_displacement_m,max_position_error_m,rms_position_error_m,max_radial_error_m,max_angular_error_deg,max_adjacent_gap_error_deg
0,0,,0,0,0.0,0.0,9.489563744553795,6.160408026401729,9.479652954361967,0.2957184771230954,0.41837879779266984
1,1,0-1-2-3,4,4,26.640486179628773,26.640486179628773,9.489563744553795,4.527151433424654,9.479652954361967,1.7042815228769328,1.7042815228769257
2,1,0-1-2-4,4,8,16.206293848246244,42.84678002787501,5.921186285364053,2.9779622648247615,4.479652954361967,2.1705974030075867,2.2813141643105936
3,1,0-1-2-5,4,12,8.167807352742049,51.01458738061706,4.213342045694908,2.130334797463715,2.371799946738392,2.247633049255639,2.358349810558657
4,1,0-1-2-6,4,16,7.2062151366474545,58.22080251726452,2.5573178238434635,1.5619613306495699,2.371799946738392,1.4457779481705044,1.5564947094735402
5,1,0-1-2-7,4,20,3.16508837729956,61.38589089456408,2.3794726196357567,1.4098165716149855,2.371799946738392,0.9949786748146011,1.1056954361176352
6,1,0-1-2-8,4,24,3.0142876911403373,64.40017858570441,2.3794726196357567,1.2876525268345316,2.371799946738392,0.7439855759487712,0.702000715023118
7,1,0-1-2-9,4,28,4.414325757576445,68.81450434328086,2.3794726196357567,1.3622985399170764,2.371799946738392,0.7378681419037519,0.9090822151555642
8,1,0-1-3-4,4,32,6.07397031680883,74.88847466008968,2.4188856663352483,1.5864959570034567,2.1299599179763504,0.9410325779527147,0.9535555258138615
9,1,0-1-3-5,4,36,2.530707406270746,77.41918206636043,2.8586310504574017,1.612183643771406,2.1299599179763504,1.4244170480439813,1.4244170480439777
10,1,0-1-3-6,4,40,1.8884985618471193,79.30768062820755,3.2126580860210225,1.7374463215816445,2.1299599179763504,1.6700753600374305,1.6700753600374156
11,1,0-1-3-7,4,44,1.798872465810366,81.10655309401791,3.1992045054891576,1.7582727066636659,2.1299599179763504,1.6844895232287116,1.684489523228713
12,1,0-1-3-8,4,48,2.4023183582174514,83.50887145223537,3.3623206711634466,1.7861594575657467,2.1299599179763504,1.7913788508263855,1.7913788508263764
13,1,0-1-3-9,4,52,3.686358587930232,87.1952300401656,3.2437371099729804,1.6695413789071252,2.1299599179763504,1.7091752428506832,1.7091752428506979
14,1,0-1-4-5,4,56,4.490392470370903,91.6856225105365,1.893406381892876,1.294064712397882,1.4480962959588624,0.903551806802518,0.9289589012087589
15,1,0-1-4-6,4,60,2.5242259745924596,94.20984848512896,2.009725073648805,1.215755669678344,1.4480962959588624,0.9372098961087116,1.0660831022594621
16,1,0-1-4-7,4,64,2.054312962392871,96.26416144752183,1.893406381892876,1.2163328829185218,1.4480962959588624,0.7040362617945212,1.2621423315151077
17,1,0-1-4-8,4,68,1.8327991299499589,98.09696057747179,2.053728890293832,1.3862271291502173,1.4480962959588624,0.9238510133043668,1.286678535127038
18,1,0-1-4-9,4,72,1.7785914612071647,99.87555203867896,1.893406381892876,1.3355319520499218,1.4480962959588624,0.7040362617945212,1.1111713922456374
19,1,0-1-5-6,4,76,3.4439145875020802,103.31946662618104,1.9269911941135078,1.2813123630194736,1.4477123480053677,0.9547639656110284,0.5686032961437562
20,1,0-1-5-7,4,80,1.298784989448297,104.61825161562933,1.9717354709642052,1.3441852462464356,1.4477123480053677,0.8658742218075758,0.7451948612582058
21,1,0-1-5-8,4,84,1.3961956167471459,106.01444723237648,2.0067689555040182,1.4204776854054268,1.4522253649621035,1.0916731393669779,1.0916731393670034
22,1,0-1-5-9,4,88,1.7312746446937008,107.74572187707018,2.0229192785395176,1.4297562498530674,1.4477123480053677,1.0916731393669779,1.0916731393670034
23,1,0-1-6-7,4,92,3.131586862341025,110.8773087394112,2.0229192785395176,1.2565172546300314,1.376084663947637,0.9169625043944384,0.8746820032759146
24,1,0-1-6-8,4,96,2.025648066837241,112.90295680624844,2.0229192785395176,1.3188181885291892,1.376084663947637,0.9596471570178219,1.0540153933534526
25,1,0-1-6-9,4,100,1.68371819730794,114.58667500355638,2.091432054574116,1.3989821248130536,1.376084663947637,1.1150418943234195,0.9176994331928086
26,1,0-1-7-8,4,104,4.189258391246171,118.77593339480255,2.091432054574116,1.4308785566985243,0.9664823165261964,1.1150418943234195,1.1052812921190096
27,1,0-1-7-9,4,108,2.949423837198349,121.7253572320009,2.552483262215385,1.5481876937588097,0.9664823165261964,1.348831542856616,1.3488315428566153
28,1,0-1-8-9,4,112,5.611746352001343,127.33710358400225,2.6916651883001332,1.7692787516096078,1.9594149573780868,1.4080687561702683,1.408068756170266
29,2,0-1-2-3,4,116,4.542320521417366,131.87942410541962,3.0449288500321803,2.0235845578642295,1.598437169641329,1.6496888572377406,1.6496888572377628
30,2,0-1-2-4,4,120,3.420872874360223,135.30029697977983,2.6916651883001332,1.900141740241728,1.598437169641329,1.4080687561702683,1.408068756170266
31,2,0-1-2-5,4,124,7.456520478056516,142.75681745783635,2.6916651883001332,1.2195470873587595,1.0683287266176222,1.4080687561702683,1.408068756170266
32,2,0-1-2-6,4,128,4.351499241334542,147.1083166991709,2.6916651883001332,1.036087385156475,1.0683287266176222,1.4080687561702683,1.408068756170266
33,2,0-1-2-7,4,132,4.1670808871466365,151.27539758631752,2.6916651883001332,1.0814442414770342,1.0683287266176222,1.4080687561702683,1.408068756170266
34,2,0-1-2-8,4,136,5.6332748801458825,156.9086724664634,2.6916651883001332,1.375799439817628,1.370912754577958,1.4080687561702683,1.731442541646139
35,2,0-1-2-9,4,140,5.632462415781985,162.5411348822454,2.889524452900349,1.7765244637906201,2.346594351745793,1.4080687561702683,1.600753817478484
36,2,0-1-3-4,4,144,5.747719217122318,168.2888540993677,1.702390803864282,1.046848997893838,1.5747136437501155,0.6171053761367631,0.767507890062241
37,2,0-1-3-5,4,148,3.370696935916124,171.65955103528384,1.512468556538993,0.9924762128650058,1.353673610046073,0.6382793967627719,0.8054388354088147
