receiver_id,offset_label,offset_x_d,offset_y_d,sign,amplitude_d,delta_c_x_d,delta_c_y_d,right_singular_vector_x,right_singular_vector_y,g_spectral_norm,predicted_bias_x_d,predicted_bias_y_d,candidate_bias_x_d,candidate_bias_y_d,candidate_linear_error_d,accepted,candidate_x,candidate_y,full_residual_rad,message
2,Q,0.0,0.0,-1,0.01,-0.008660254037844385,0.005000000000000004,0.8660254037844385,-0.5000000000000003,1.0408329997330665,0.010103629710818452,0.0025,0.01003733442303334,0.002457173541372981,7.892509576201138e-05,True,1.5100373344230333,2.600533384894689,0.0,`gtol` termination condition is satisfied.
2,plus_0.05_x,0.05,0.0,-1,0.01,-0.008660254037844385,0.005000000000000004,0.8660254037844385,-0.5000000000000003,1.0408329997330665,0.010103629710818452,0.0025,0.00967850906158274,0.002121440159784882,0.000569240826918,True,1.5596785090615828,2.600197651513101,2.220446049250313e-16,`gtol` termination condition is satisfied.
2,plus_0.05_y,0.0,0.05,-1,0.01,-0.008660254037844385,0.005000000000000004,0.8660254037844385,-0.5000000000000003,1.0408329997330665,0.010103629710818452,0.0025,0.010344323060145433,0.002517342788101118,0.00024131734440226263,True,1.5103443230601454,2.650593554141417,4.440892098500626e-16,`gtol` termination condition is satisfied.
2,plus_0.10_x,0.1,0.0,-1,0.01,-0.008660254037844385,0.005000000000000004,0.8660254037844385,-0.5000000000000003,1.0408329997330665,0.010103629710818452,0.0025,0.00933906777803939,0.0018107431368643567,0.001029383297141761,True,1.6093390677780395,2.5998869544901804,4.440892098500626e-16,`gtol` termination condition is satisfied.
2,plus_0.10_y,0.0,0.1,-1,0.01,-0.008660254037844385,0.005000000000000004,0.8660254037844385,-0.5000000000000003,1.0408329997330665,0.010103629710818452,0.0025,0.010684656853986008,0.0025841322043835824,0.0005870866792151665,True,1.510684656853986,2.7006603435576997,0.0,`gtol` termination condition is satisfied.
2,Q,0.0,0.0,-1,0.02,-0.01732050807568877,0.010000000000000007,0.8660254037844385,-0.5000000000000003,1.0408329997330665,0.020207259421636904,0.005,0.019943551841656193,0.0048305591255060065,0.0003134515874717697,True,1.5199435518416562,2.602906770478822,1.3322676295501878e-15,`gtol` termination condition is satisfied.
2,plus_0.05_x,0.05,0.0,-1,0.02,-0.01732050807568877,0.010000000000000007,0.8660254037844385,-0.5000000000000003,1.0408329997330665,0.020207259421636904,0.005,0.019232694050912214,0.0041682905332716125,0.0012812175064606996,True,1.5692326940509123,2.6022445018865876,4.440892098500626e-16,`gtol` termination condition is satisfied.
2,plus_0.05_y,0.0,0.05,-1,0.02,-0.01732050807568877,0.010000000000000007,0.8660254037844385,-0.5000000000000003,1.0408329997330665,0.020207259421636904,0.005,0.020544060035855072,0.00494502124384022,0.00034125843193481907,True,1.520544060035855,2.653021232597156,0.0,`gtol` termination condition is satisfied.
2,plus_0.10_x,0.1,0.0,-1,0.02,-0.01732050807568877,0.010000000000000007,0.8660254037844385,-0.5000000000000003,1.0408329997330665,0.020207259421636904,0.005,0.018560064047963953,0.0035551045685715543,0.0021911128238437123,True,1.618560064047964,2.6016313159218876,0.0,`gtol` termination condition is satisfied.
2,plus_0.10_y,0.0,0.1,-1,0.02,-0.01732050807568877,0.010000000000000007,0.8660254037844385,-0.5000000000000003,1.0408329997330665,0.020207259421636904,0.005,0.021208847744024872,0.005071804178147232,0.0010041588557311756,True,1.5212088477440249,2.7031480155314633,0.0,`gtol` termination condition is satisfied.
3,Q,0.0,0.0,1,0.002,0.001732050807568877,0.0010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.0020207259421636905,0.0005,-0.002018062256084363,0.0004982717755126487,3.1752139152950867e-06,True,2.4979819377439156,2.5985744831288287,0.0,`gtol` termination condition is satisfied.
3,plus_0.05_x,0.05,0.0,1,0.002,0.001732050807568877,0.0010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.0020207259421636905,0.0005,-0.002094781288115577,0.0005718488954591372,0.00010318167493674256,True,2.5479052187118842,2.598648060248775,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,plus_0.05_y,0.0,0.05,1,0.002,0.001732050807568877,0.0010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.0020207259421636905,0.0005,-0.00208055855738154,0.0005107941636199875,6.07984852776966e-05,True,2.4979194414426185,2.648587005516936,4.440892098500626e-16,`gtol` termination condition is satisfied.
3,plus_0.10_x,0.1,0.0,1,0.002,0.001732050807568877,0.0010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.0020207259421636905,0.0005,-0.002176467590808251,0.0006517943729411613,0.00021747871799126934,True,2.597823532409192,2.598728005726257,4.440892098500626e-16,`gtol` termination condition is satisfied.
3,plus_0.10_y,0.0,0.1,1,0.002,0.001732050807568877,0.0010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.0020207259421636905,0.0005,-0.002149922450795483,0.0005247182858734156,0.0001315398475716187,True,2.4978500775492045,2.6986009296391895,0.0,`gtol` termination condition is satisfied.
3,Q,0.0,0.0,1,0.0048,0.004156921938165304,0.0024000000000000015,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.004849742261192857,0.0012,-0.004834423418596856,0.001190076147193686,1.8252391432424408e-05,True,2.495165576581403,2.5992662875005097,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,plus_0.05_x,0.05,0.0,1,0.0048,0.004156921938165304,0.0024000000000000015,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.004849742261192857,0.0012,-0.005018043850723242,0.001365945665211754,0.0002363543713177856,True,2.5449819561492766,2.5994421570185278,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,plus_0.05_y,0.0,0.05,1,0.0048,0.004156921938165304,0.0024000000000000015,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.004849742261192857,0.0012,-0.004983486574233531,0.0012197149361155013,0.0001351895705176997,True,2.4950165134257665,2.6492959262894313,0.0,`gtol` termination condition is satisfied.
3,plus_0.10_x,0.1,0.0,1,0.0048,0.004156921938165304,0.0024000000000000015,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.004849742261192857,0.0012,-0.005213537488544695,0.001557005255560906,0.0005097055227698473,True,2.5947864625114554,2.599633216608877,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,plus_0.10_y,0.0,0.1,1,0.0048,0.004156921938165304,0.0024000000000000015,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.004849742261192857,0.0012,-0.005148863754407262,0.0012526515844810682,0.00030372003070456617,True,2.4948511362455927,2.699328862937797,0.0,`gtol` termination condition is satisfied.
3,Q,0.0,0.0,1,0.005,0.004330127018922192,0.002500000000000002,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.005051814855409226,0.00125,-0.005035194704427592,0.0012392343049971721,1.980226268753676e-05,True,2.4949648052955724,2.599315445658313,0.0,`gtol` termination condition is satisfied.
3,plus_0.05_x,0.05,0.0,1,0.005,0.004330127018922192,0.002500000000000002,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.005051814855409226,0.00125,-0.005226428465861854,0.001422378673861413,0.00024536568659354465,True,2.544773571534138,2.5994985900271774,4.440892098500626e-16,`gtol` termination condition is satisfied.
3,plus_0.05_y,0.0,0.05,1,0.005,0.004330127018922192,0.002500000000000002,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.005051814855409226,0.00125,-0.005190400002236029,0.001270077367332867,0.00014003193778572547,True,2.494809599997764,2.6493462887206487,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,plus_0.10_x,0.1,0.0,1,0.005,0.004330127018922192,0.002500000000000002,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.005051814855409226,0.00125,-0.005430026566933144,0.0016213390746795397,0.0005300347225585396,True,2.594569973433067,2.5996975504279956,0.0,`gtol` termination condition is satisfied.
3,plus_0.10_y,0.0,0.1,1,0.005,0.004330127018922192,0.002500000000000002,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.005051814855409226,0.00125,-0.005362586621641352,0.0013043508115337943,0.00031548867079725254,True,2.4946374133783586,2.69938056216485,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,Q,0.0,0.0,1,0.01,0.008660254037844385,0.005000000000000004,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.010103629710818452,0.0025,-0.01003733442303334,0.002457173541372981,7.892509576201138e-05,True,2.4899626655769667,2.600533384894689,0.0,`gtol` termination condition is satisfied.
3,plus_0.05_x,0.05,0.0,1,0.01,0.008660254037844385,0.005000000000000004,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.010103629710818452,0.0025,-0.010417931954800785,0.0028208268429890104,0.0004491277810986816,True,2.539582068045199,2.600897038196305,9.636735853746359e-14,`gtol` termination condition is satisfied.
3,plus_0.05_y,0.0,0.05,1,0.01,0.008660254037844385,0.005000000000000004,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.010103629710818452,0.0025,-0.010344323060145655,0.002517342788101118,0.00024131734440248408,True,2.4896556769398543,2.650593554141417,4.440892098500626e-16,`gtol` termination condition is satisfied.
3,plus_0.10_x,0.1,0.0,1,0.01,0.008660254037844385,0.005000000000000004,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.010103629710818452,0.0025,-0.010823079593557328,0.003215767030899208,0.00101485495332843,True,2.5891769204064428,2.601291978384215,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,plus_0.10_y,0.0,0.1,1,0.01,0.008660254037844385,0.005000000000000004,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.010103629710818452,0.0025,-0.010684656853985786,0.0025841322043835824,0.0005870866792149469,True,2.489315343146014,2.7006603435576997,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,Q,0.0,0.0,1,0.02,0.01732050807568877,0.010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.020207259421636904,0.005,-0.019943551841656415,0.0048305591255060065,0.00031345158747158285,True,2.4800564481583436,2.602906770478822,1.5543122344752192e-15,`gtol` termination condition is satisfied.
3,plus_0.05_x,0.05,0.0,1,0.02,0.01732050807568877,0.010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.020207259421636904,0.005,-0.0206973372761734,0.005547515355988075,0.0007348124716890992,True,2.5293026627238264,2.603623726709304,4.6629367034256575e-15,`gtol` termination condition is satisfied.
3,plus_0.05_y,0.0,0.05,1,0.02,0.01732050807568877,0.010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.020207259421636904,0.005,-0.020544060035855072,0.00494502124384022,0.00034125843193481907,True,2.479455939964145,2.653021232597156,0.0,`gtol` termination condition is satisfied.
3,plus_0.10_x,0.1,0.0,1,0.02,0.01732050807568877,0.010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.020207259421636904,0.005,-0.021499515342525477,0.006325696640645528,0.0018513230264031212,True,2.5785004846574746,2.6044019079939615,0.0,`gtol` termination condition is satisfied.
3,plus_0.10_y,0.0,0.1,1,0.02,0.01732050807568877,0.010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,-0.020207259421636904,0.005,-0.021208847744024872,0.005071804178147232,0.0010041588557311756,True,2.478791152255975,2.7031480155314633,0.0,`gtol` termination condition is satisfied.
3,Q,0.0,0.0,-1,0.002,-0.001732050807568877,-0.0010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,0.0020207259421636905,-0.0005,0.0020233955941955095,-0.0005017358911767467,3.1843932151199932e-06,True,2.5020233955941955,2.5975744754621393,0.0,`gtol` termination condition is satisfied.
3,plus_0.05_x,0.05,0.0,-1,0.002,-0.001732050807568877,-0.0010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,0.0020207259421636905,-0.0005,0.002100416648295411,-0.0005757425271615269,0.0001099433447944299,True,2.5521004166482952,2.5975004688261545,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,plus_0.05_y,0.0,0.05,-1,0.002,-0.001732050807568877,-0.0010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,0.0020207259421636905,-0.0005,0.002086448313697087,-0.000514508887816234,6.730481368845654e-05,True,2.502086448313697,2.6475617024654996,0.0,`gtol` termination condition is satisfied.
3,plus_0.10_x,0.1,0.0,-1,0.002,-0.001732050807568877,-0.0010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,0.0020207259421636905,-0.0005,0.002182433809016615,-0.0006561740669517313,0.00022481052775696924,True,2.6021824338090167,2.5974200372863643,4.440892098500626e-16,`gtol` termination condition is satisfied.
3,plus_0.10_y,0.0,0.1,-1,0.002,-0.001732050807568877,-0.0010000000000000007,0.8660254037844385,0.5000000000000003,1.0408329997330665,0.0020207259421636905,-0.0005,0.002156469850734144,-0.0005287239085656203,0.0001387496725663515,True,2.502156469850734,2.6975474874447505,0.0,`gtol` termination condition is satisfied.
3,Q,0.0,0.0,-1,0.0048,-0.004156921938165304,-0.0024000000000000015,0.8660254037844385,0.5000000000000003,1.0408329997330665,0.004849742261192857,-0.0012,0.00486514357711032,-0.0012100298386110708,1.8379287106784996e-05,True,2.5048651435771103,2.596866181514705,0.0,`gtol` termination condition is satisfied.
3,plus_0.05_x,0.05,0.0,-1,0.0048,-0.004156921938165304,-0.0024000000000000015,0.8660254037844385,0.5000000000000003,1.0408329997330665,0.004849742261192857,-0.0012,0.005050503658996064,-0.0013883734300339512,0.0002752992698694521,True,2.555050503658996,2.596687837923282,4.440892098500626e-16,`gtol` termination condition is satisfied.
3,plus_0.05_y,0.0,0.05,-1,0.0048,-0.004156921938165304,-0.0024000000000000015,0.8660254037844385,0.5000000000000003,1.0408329997330665,0.004849742261192857,-0.0012,0.005017411750160239,-0.001241112217038598,0.00017263624161922597,True,2.5050174117501602,2.6468350991362772,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,plus_0.10_x,0.1,0.0,-1,0.0048,-0.004156921938165304,-0.0024000000000000015,0.8660254037844385,0.5000000000000003,1.0408329997330665,0.004849742261192857,-0.0012,0.005247903040352941,-0.0015822328125438823,0.0005519365262841119,True,2.605247903040353,2.596493978540772,2.220446049250313e-16,`gtol` termination condition is satisfied.
3,plus_0.10_y,0.0,0.1,-1,0.0048,-0.004156921938165304,-0.0024000000000000015,0.8660254037844385,0.5000000000000003,1.0408329997330665,0.004849742261192857,-0.0012,0.005186577025718897,-0.0012757245513319582,0.0003452417504702164,True,2.505186577025719,2.696800486801984,4.440892098500626e-16,`gtol` termination condition is satisfied.
